# DISTANCE:     AVE_GOFR:        ERROR:
      2.0135      1.1882  0.00236984
     2.03915     1.20533  0.00199371
      2.0648     1.21394  0.00220595
     2.09045     1.21632  0.00244514
      2.1161     1.20691  0.00271988
     2.14174     1.18974  0.00237486
     2.16739     1.16979  0.00240038
     2.19304     1.14118   0.0021026
     2.21869     1.11309  0.00212716
     2.24434     1.08504    0.002078
     2.26999     1.06166  0.00172251
     2.29564     1.03489  0.00205982
     2.32129      1.0076  0.00213961
     2.34694    0.981898  0.00206143
     2.37259    0.960693  0.00228364
     2.39824    0.941838  0.00228673
     2.42389    0.925362  0.00219074
     2.44954    0.911346  0.00241675
     2.47519    0.902816  0.00196485
     2.50084     0.89813  0.00176814
     2.52649     0.89407  0.00181397
     2.55214     0.89471  0.00179007
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.68337e-05 9.71856e-06
    0.884913  0.00132973 8.96145e-05
    0.910562    0.024776 0.000563969
    0.936212    0.170904  0.00135449
    0.961861    0.580366  0.00214257
    0.987511     1.22368  0.00285373
     1.01316     1.88748  0.00460978
     1.03881     2.35039  0.00575323
     1.06446     2.56272  0.00578536
     1.09011     2.54934  0.00510852
     1.11576     2.40507  0.00470328
     1.14141     2.17885  0.00460689
     1.16706     1.94926  0.00385885
     1.19271     1.73409  0.00439061
     1.21836      1.5424  0.00366037
     1.24401     1.37809  0.00383083
     1.26966     1.23594  0.00291046
     1.29531     1.11922  0.00351165
     1.32096     1.02087  0.00308129
     1.34661    0.938646  0.00291481
     1.37226    0.868798   0.0027432
     1.39791    0.812503  0.00278994
     1.42355    0.774021  0.00286919
      1.4492    0.738319  0.00257541
     1.47485    0.714606  0.00271668
      1.5005    0.693145  0.00273226
     1.52615    0.682121  0.00251022
      1.5518    0.674064  0.00213956
     1.57745     0.67388  0.00231421
      1.6031    0.683497  0.00276571
     1.62875    0.692072  0.00250013
      1.6544    0.708906  0.00212855
     1.68005    0.729672  0.00201003
      1.7057    0.755043  0.00207659
     1.73135    0.784205  0.00174782
       1.757    0.817944  0.00195047
     1.78265    0.855041  0.00198531
      1.8083    0.894643  0.00238024
     1.83395    0.935869  0.00250777
      1.8596    0.981167  0.00270451
     1.88525     1.02288  0.00302735
      1.9109     1.06135  0.00256826
     1.93655     1.09718  0.00214123
      1.9622     1.13382  0.00231953
     1.98785     1.16416  0.00259623
      2.0135     1.18852  0.00234646
     2.03915     1.20566  0.00198189
      2.0648     1.21407  0.00216718
     2.09045     1.21601  0.00241766
      2.1161     1.20633  0.00272848
     2.14174     1.18954  0.00233771
     2.16739     1.16954  0.00236766
     2.19304     1.14103  0.00206726
     2.21869     1.11306  0.00208639
     2.24434      1.0848  0.00205108
     2.26999     1.06135  0.00171831
     2.29564     1.03451  0.00205496
     2.32129     1.00694  0.00219902
     2.34694     0.98115  0.00215302
     2.37259    0.960409  0.00225732
     2.39824    0.942041  0.00225173
     2.42389    0.925543  0.00215611
     2.44954    0.911273  0.00237138
     2.47519     0.90294  0.00193097
     2.50084    0.898468   0.0017662
     2.52649    0.894311  0.00179503
     2.55214    0.895282  0.00184465
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.65161e-05 9.54038e-06
    0.884913  0.00134905 8.99825e-05
    0.910562   0.0248271 0.000555639
    0.936212    0.170775  0.00133503
    0.961861     0.58016  0.00211203
    0.987511     1.22421  0.00284797
     1.01316      1.8879  0.00454127
     1.03881     2.34954  0.00570646
     1.06446     2.56239  0.00568537
     1.09011     2.54966  0.00502223
     1.11576     2.40387   0.0047641
     1.14141     2.17949  0.00456432
     1.16706     1.94981  0.00382489
     1.19271     1.73445  0.00432263
     1.21836     1.54206  0.00360731
     1.24401     1.37814  0.00375898
     1.26966     1.23535  0.00291543
     1.29531     1.11915  0.00344596
     1.32096     1.02045  0.00305219
     1.34661    0.939227  0.00291703
     1.37226    0.869474  0.00277366
     1.39791    0.812309  0.00274404
     1.42355    0.773491  0.00286373
      1.4492    0.738108  0.00253548
     1.47485    0.714516   0.0026669
      1.5005    0.693272  0.00268369
     1.52615     0.68242  0.00248056
      1.5518     0.67411  0.00209968
     1.57745    0.673755   0.0022739
      1.6031    0.683239  0.00272551
     1.62875    0.692408  0.00247543
      1.6544    0.708974  0.00208947
     1.68005    0.729674  0.00197211
      1.7057    0.754708  0.00206421
     1.73135    0.784264  0.00171581
       1.757    0.817972  0.00191387
     1.78265    0.855099   0.0019487
      1.8083    0.894662   0.0023354
     1.83395    0.935937  0.00246137
      1.8596    0.981611  0.00268964
     1.88525      1.0235  0.00303334
      1.9109     1.06137  0.00251986
     1.93655     1.09709  0.00210281
      1.9622     1.13378  0.00227604
     1.98785       1.164  0.00255224
      2.0135     1.18851  0.00230223
     2.03915     1.20585  0.00195365
      2.0648     1.21415  0.00212775
     2.09045     1.21589  0.00237497
      2.1161     1.20584  0.00272005
     2.14174     1.18922  0.00231602
     2.16739     1.16955  0.00232304
     2.19304     1.14123  0.00203738
     2.21869      1.1132  0.00205163
     2.24434      1.0848  0.00201238
     2.26999     1.06133  0.00168601
     2.29564     1.03454  0.00201636
     2.32129     1.00689  0.00215804
     2.34694    0.981191  0.00211279
     2.37259    0.959902    0.002271
     2.39824    0.941638  0.00224505
     2.42389    0.925393  0.00212065
     2.44954    0.911304  0.00232684
     2.47519    0.902954  0.00189459
     2.50084      0.8983  0.00174089
     2.52649    0.894412  0.00176405
     2.55214    0.895415  0.00181462
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.62102e-05 9.36861e-06
    0.884913  0.00135746 8.87089e-05
    0.910562   0.0248228 0.000545366
    0.936212    0.170968  0.00132414
    0.961861    0.580914  0.00220344
    0.987511     1.22468   0.0028332
     1.01316     1.88747  0.00447688
     1.03881     2.34956  0.00560083
     1.06446      2.5619  0.00560115
     1.09011      2.5506  0.00501557
     1.11576     2.40332  0.00470809
     1.14141     2.17929  0.00448411
     1.16706     1.94943   0.0037729
     1.19271     1.73451  0.00424292
     1.21836     1.54169   0.0035589
     1.24401      1.3774  0.00376141
     1.26966     1.23475  0.00292212
     1.29531     1.11948  0.00339778
     1.32096     1.02036  0.00299692
     1.34661     0.93968  0.00289798
     1.37226    0.869971  0.00276643
     1.39791    0.812876  0.00275126
     1.42355    0.773704  0.00281865
      1.4492    0.738067  0.00248885
     1.47485    0.714451  0.00261832
      1.5005    0.693257  0.00263403
     1.52615     0.68214   0.0024504
      1.5518    0.673642  0.00211228
     1.57745    0.673615  0.00223613
      1.6031    0.683187  0.00267553
     1.62875    0.692281  0.00243288
      1.6544    0.708812  0.00205702
     1.68005    0.729678  0.00193559
      1.7057    0.754711  0.00202599
     1.73135    0.784473  0.00169681
       1.757    0.818752  0.00203097
     1.78265    0.855051  0.00191321
      1.8083     0.89455  0.00229482
     1.83395    0.935683  0.00242885
      1.8596    0.981457  0.00264424
     1.88525     1.02379  0.00299017
      1.9109     1.06174  0.00249948
     1.93655     1.09717  0.00206548
      1.9622     1.13376    0.002234
     1.98785     1.16401    0.002505
      2.0135     1.18866  0.00226478
     2.03915     1.20571  0.00192288
      2.0648     1.21421  0.00208924
     2.09045     1.21569   0.0023394
      2.1161     1.20588  0.00266998
     2.14174      1.1891  0.00227636
     2.16739     1.16937  0.00228737
     2.19304     1.14155  0.00202485
     2.21869     1.11337  0.00202066
     2.24434     1.08492  0.00197894
     2.26999     1.06129  0.00165519
     2.29564     1.03425  0.00200009
     2.32129     1.00688  0.00211813
     2.34694    0.981484   0.0020938
     2.37259    0.960039  0.00223308
     2.39824    0.941475  0.00220938
     2.42389    0.925373  0.00208147
     2.44954     0.91121  0.00228565
     2.47519    0.902521   0.0019083
     2.50084    0.897748  0.00179383
     2.52649    0.894284  0.00173606
     2.55214     0.89524  0.00178941
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.59155e-05 9.20291e-06
    0.884913  0.00133278 9.04643e-05
    0.910562   0.0247547 0.000539689
    0.936212    0.171011  0.00130076
    0.961861    0.581107   0.0021718
    0.987511     1.22563  0.00293721
     1.01316     1.88761  0.00439776
     1.03881     2.34915  0.00551426
     1.06446     2.56232  0.00551454
     1.09011     2.55047  0.00492596
     1.11576     2.40356   0.0046287
     1.14141     2.17861  0.00445429
     1.16706     1.94856   0.0038034
     1.19271     1.73436  0.00416833
     1.21836     1.54225  0.00353696
     1.24401     1.37788  0.00372287
     1.26966      1.2352  0.00290327
     1.29531     1.11946  0.00333607
     1.32096     1.02052  0.00294688
     1.34661    0.939297  0.00287037
     1.37226    0.869931  0.00271642
     1.39791    0.812817  0.00270187
     1.42355    0.773483   0.0027761
      1.4492    0.738317  0.00245609
     1.47485    0.714204  0.00258236
      1.5005    0.693462  0.00259408
     1.52615    0.682055  0.00240731
      1.5518    0.673478  0.00208026
     1.57745    0.673784  0.00220186
      1.6031    0.683259  0.00262786
     1.62875     0.69178  0.00243956
      1.6544    0.708122  0.00213212
     1.68005    0.728925  0.00204156
      1.7057    0.754497  0.00200039
     1.73135    0.784299  0.00167494
       1.757    0.818569  0.00200224
     1.78265    0.855636  0.00196585
      1.8083    0.894844  0.00227191
     1.83395    0.936369  0.00247971
      1.8596    0.982258   0.0027148
     1.88525      1.0246  0.00304359
      1.9109     1.06243  0.00254754
     1.93655     1.09734  0.00203512
      1.9622     1.13383  0.00219442
     1.98785     1.16444  0.00249604
      2.0135     1.18909   0.0022633
     2.03915     1.20569    0.001888
      2.0648     1.21388  0.00207792
     2.09045     1.21565  0.00229717
      2.1161     1.20587  0.00262149
     2.14174     1.18877  0.00225838
     2.16739     1.16896   0.0022823
     2.19304     1.14152  0.00198827
     2.21869     1.11303  0.00201292
     2.24434     1.08441  0.00200755
     2.26999     1.06046  0.00182339
     2.29564     1.03355  0.00208078
     2.32129      1.0063  0.00215698
     2.34694    0.981258  0.00206789
     2.37259    0.960074  0.00219274
     2.39824    0.941353  0.00217259
     2.42389    0.925338  0.00204392
     2.44954    0.911278  0.00224512
     2.47519    0.903104  0.00196068
     2.50084    0.898096  0.00179466
     2.52649    0.894109  0.00171329
     2.55214    0.895537  0.00178123
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.56313e-05 9.04296e-06
    0.884913  0.00135429 9.13697e-05
    0.910562   0.0247756 0.000530457
    0.936212    0.171116  0.00128176
    0.961861    0.581451  0.00216007
    0.987511     1.22579  0.00288897
     1.01316     1.88726  0.00433337
     1.03881      2.3479   0.0055558
     1.06446     2.56051  0.00570288
     1.09011     2.55001  0.00485959
     1.11576     2.40361  0.00454639
     1.14141      2.1791  0.00440228
     1.16706     1.94892  0.00375196
     1.19271     1.73395  0.00411433
     1.21836     1.54287  0.00352733
     1.24401     1.37824  0.00367362
     1.26966     1.23563  0.00288396
     1.29531     1.11975  0.00328918
     1.32096     1.02043  0.00289582
     1.34661    0.939606   0.0028356
     1.37226    0.870084  0.00267218
     1.39791    0.812943  0.00265657
     1.42355    0.773786  0.00274305
      1.4492    0.738163  0.00241705
     1.47485    0.713838  0.00256194
      1.5005    0.693673  0.00255635
     1.52615    0.682207  0.00236908
      1.5518    0.673797  0.00206743
     1.57745    0.674065  0.00218036
      1.6031    0.683057  0.00258867
     1.62875     0.69175  0.00239618
      1.6544    0.708369  0.00210827
     1.68005    0.728891  0.00200538
      1.7057    0.754522  0.00196483
     1.73135    0.784419  0.00164933
       1.757    0.818608  0.00196686
     1.78265    0.855268  0.00196494
      1.8083    0.894486  0.00225938
     1.83395    0.935871  0.00248491
      1.8596    0.982088  0.00267166
     1.88525     1.02439  0.00299622
      1.9109     1.06244   0.0025021
     1.93655     1.09706  0.00201835
      1.9622     1.13354  0.00217378
     1.98785     1.16427  0.00245702
      2.0135      1.1897  0.00230438
     2.03915     1.20617  0.00191531
      2.0648     1.21428  0.00207886
     2.09045     1.21551  0.00226078
      2.1161     1.20572  0.00257885
     2.14174      1.1889  0.00222198
     2.16739     1.16921  0.00225521
     2.19304     1.14165  0.00195702
     2.21869     1.11295  0.00197875
     2.24434      1.0844  0.00197179
     2.26999     1.06063  0.00179942
     2.29564     1.03323  0.00206745
     2.32129     1.00627  0.00211872
     2.34694     0.98124  0.00203104
     2.37259    0.959817  0.00216857
     2.39824    0.941149  0.00214332
     2.42389    0.925098  0.00202144
     2.44954    0.911454  0.00221188
     2.47519    0.903426  0.00195187
     2.50084    0.897811  0.00178523
     2.52649    0.894008  0.00168567
     2.55214    0.895522  0.00174948
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.59259e-05  8.8891e-06
    0.884913  0.00136378 9.02582e-05
    0.910562   0.0248444 0.000525594
    0.936212    0.171077  0.00125986
    0.961861    0.581171  0.00214019
    0.987511     1.22604  0.00284967
     1.01316      1.8882  0.00435869
     1.03881     2.34905  0.00557775
     1.06446     2.56207  0.00581178
     1.09011     2.55097  0.00486863
     1.11576     2.40276  0.00454704
     1.14141     2.17793  0.00447979
     1.16706     1.94801  0.00379442
     1.19271     1.73331  0.00409066
     1.21836     1.54248  0.00348678
     1.24401     1.37855  0.00362278
     1.26966     1.23597  0.00285295
     1.29531      1.1189  0.00334009
     1.32096     1.02047  0.00284542
     1.34661    0.938971    0.002856
     1.37226    0.869714  0.00265072
     1.39791    0.812799  0.00261389
     1.42355    0.773815  0.00269508
      1.4492     0.73846  0.00239277
     1.47485    0.713776  0.00251776
      1.5005    0.693615  0.00251217
     1.52615    0.682258  0.00232807
      1.5518     0.67395  0.00203683
     1.57745    0.673995  0.00214322
      1.6031    0.682963  0.00254497
     1.62875    0.691675  0.00235533
      1.6544    0.708178  0.00207994
     1.68005    0.729095  0.00198052
      1.7057    0.755153  0.00202901
     1.73135    0.784534  0.00162444
       1.757    0.818988  0.00196877
     1.78265    0.855356  0.00193245
      1.8083    0.894841  0.00224738
     1.83395    0.935739   0.0024448
      1.8596    0.981928  0.00262956
     1.88525     1.02429  0.00294539
      1.9109     1.06225  0.00246571
     1.93655     1.09713  0.00198404
      1.9622     1.13327  0.00215311
     1.98785     1.16406  0.00242318
      2.0135     1.18961  0.00226583
     2.03915      1.2065  0.00190954
      2.0648     1.21434  0.00204333
     2.09045     1.21562   0.0022238
      2.1161     1.20607  0.00255732
     2.14174     1.18898  0.00218427
     2.16739     1.16911  0.00221787
     2.19304     1.14168  0.00192297
     2.21869     1.11312  0.00195188
     2.24434     1.08424  0.00194338
     2.26999     1.06037  0.00178637
     2.29564     1.03301  0.00204296
     2.32129     1.00599  0.00209911
     2.34694    0.981104  0.00199997
     2.37259    0.959712  0.00213304
     2.39824    0.940833  0.00212892
     2.42389     0.92504  0.00198682
     2.44954    0.911394  0.00217387
     2.47519    0.903304  0.00192142
     2.50084    0.897554   0.0017722
     2.52649    0.893908  0.00165902
     2.55214    0.895473  0.00171948
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.56513e-05 8.74008e-06
    0.884913  0.00138454 9.10578e-05
    0.910562   0.0248999 0.000519452
    0.936212    0.170881  0.00125336
    0.961861    0.581075  0.00210545
    0.987511       1.226  0.00280088
     1.01316     1.88828  0.00428425
     1.03881     2.34976  0.00552589
     1.06446     2.56174    0.005721
     1.09011     2.55085  0.00478625
     1.11576     2.40214  0.00450962
     1.14141     2.17805  0.00440416
     1.16706      1.9485   0.0037603
     1.19271     1.73385  0.00405482
     1.21836     1.54277  0.00343872
     1.24401     1.37826  0.00357233
     1.26966     1.23592  0.00280414
     1.29531     1.11892  0.00328254
     1.32096     1.02039  0.00279767
     1.34661    0.938952  0.00280682
     1.37226    0.869442  0.00261897
     1.39791    0.812604  0.00257609
     1.42355    0.773667   0.0026527
      1.4492    0.738181  0.00236771
     1.47485    0.714141  0.00250071
      1.5005    0.693804  0.00247599
     1.52615    0.682408  0.00229279
      1.5518    0.674038  0.00200363
     1.57745    0.674155  0.00211222
      1.6031    0.683213  0.00251332
     1.62875    0.691523  0.00231964
      1.6544    0.708101   0.0020455
     1.68005    0.728912  0.00195478
      1.7057    0.754944  0.00200474
     1.73135    0.784808  0.00161936
       1.757    0.819158  0.00194214
     1.78265    0.854827  0.00197024
      1.8083    0.894829  0.00220866
     1.83395    0.935517   0.0024127
      1.8596    0.981987   0.0025849
     1.88525     1.02425  0.00289484
      1.9109     1.06245  0.00243172
     1.93655     1.09716  0.00195009
      1.9622     1.13314  0.00211958
     1.98785      1.1644  0.00240599
      2.0135      1.1897  0.00222872
     2.03915     1.20664  0.00188205
      2.0648     1.21431  0.00200827
     2.09045     1.21535  0.00220205
      2.1161     1.20602  0.00251373
     2.14174     1.18893  0.00214712
     2.16739     1.16912  0.00217969
     2.19304     1.14149  0.00189925
     2.21869     1.11282  0.00194086
     2.24434     1.08388  0.00194296
     2.26999     1.06034  0.00175591
     2.29564     1.03339  0.00204205
     2.32129     1.00599  0.00206292
     2.34694    0.981233   0.0019697
     2.37259    0.960157  0.00214216
     2.39824    0.940943  0.00209508
     2.42389    0.925042  0.00195256
     2.44954    0.911397   0.0021364
     2.47519    0.903348  0.00188881
     2.50084    0.897898   0.0017747
     2.52649    0.894077  0.00163899
     2.55214    0.895526  0.00169066
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263  1.5386e-05 8.59597e-06
    0.884913  0.00140148 9.10776e-05
    0.910562   0.0249192 0.000511008
    0.936212    0.170777  0.00123639
    0.961861    0.581747  0.00217425
    0.987511     1.22605  0.00275395
     1.01316     1.88764  0.00425942
     1.03881     2.34896  0.00549015
     1.06446     2.56077  0.00570677
     1.09011     2.55056  0.00471378
     1.11576      2.4032  0.00455523
     1.14141     2.17753  0.00435934
     1.16706     1.94807  0.00372012
     1.19271     1.73423  0.00400396
     1.21836     1.54295  0.00338544
     1.24401     1.37807  0.00351696
     1.26966     1.23618  0.00276817
     1.29531     1.11912  0.00323301
     1.32096     1.02085  0.00278836
     1.34661     0.93953  0.00281799
     1.37226     0.86958  0.00257821
     1.39791    0.812613  0.00253244
     1.42355    0.773436  0.00261774
      1.4492    0.738775  0.00240102
     1.47485    0.714834  0.00255235
      1.5005    0.694261  0.00247585
     1.52615    0.682968  0.00232117
      1.5518    0.674217  0.00197761
     1.57745    0.674595  0.00212182
      1.6031     0.68295  0.00248444
     1.62875    0.691119  0.00231517
      1.6544    0.707505  0.00209572
     1.68005    0.728449  0.00197572
      1.7057    0.754514  0.00201631
     1.73135    0.784187  0.00170678
       1.757    0.819108  0.00190986
     1.78265    0.854844  0.00193691
      1.8083    0.894516  0.00219333
     1.83395    0.935574  0.00237246
      1.8596    0.981492  0.00258816
     1.88525     1.02394  0.00286268
      1.9109     1.06197  0.00243777
     1.93655      1.0975  0.00194718
      1.9622     1.13323  0.00208549
     1.98785     1.16457  0.00237094
      2.0135     1.19018  0.00224159
     2.03915     1.20693  0.00187206
      2.0648     1.21417  0.00197916
     2.09045     1.21518  0.00217087
      2.1161     1.20598  0.00247134
     2.14174     1.18888  0.00211122
     2.16739     1.16924  0.00214581
     2.19304     1.14151  0.00186714
     2.21869     1.11308  0.00192452
     2.24434     1.08384   0.0019104
     2.26999     1.06022  0.00173022
     2.29564     1.03342  0.00200774
     2.32129     1.00625  0.00204399
     2.34694    0.981374  0.00194129
     2.37259    0.960252  0.00210793
     2.39824    0.941075  0.00206371
     2.42389    0.925308  0.00193752
     2.44954    0.911612  0.00211094
     2.47519    0.903469  0.00186067
     2.50084    0.897877  0.00174475
     2.52649    0.893908  0.00161989
     2.55214    0.895075  0.00172113
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.51296e-05 8.45653e-06
    0.884913  0.00142194 9.18282e-05
    0.910562   0.0248355 0.000509314
    0.936212     0.17074  0.00121635
    0.961861    0.582141  0.00217334
    0.987511     1.22676  0.00279645
     1.01316     1.88886  0.00436008
     1.03881     2.34898  0.00539869
     1.06446      2.5614   0.0056469
     1.09011     2.55072  0.00463786
     1.11576     2.40343  0.00448488
     1.14141     2.17637  0.00443793
     1.16706     1.94779  0.00366875
     1.19271     1.73319  0.00406852
     1.21836     1.54242  0.00337136
     1.24401     1.37763  0.00348532
     1.26966     1.23644  0.00273455
     1.29531     1.11936  0.00318833
     1.32096     1.02059  0.00275364
     1.34661     0.93904  0.00281324
     1.37226     0.86991  0.00255634
     1.39791    0.812624  0.00249026
     1.42355    0.772973  0.00261477
      1.4492    0.738488  0.00237811
     1.47485    0.714643  0.00251692
      1.5005    0.694292  0.00243477
     1.52615    0.682964  0.00228248
      1.5518    0.674005  0.00195601
     1.57745    0.674374  0.00209793
      1.6031    0.683234  0.00245924
     1.62875    0.691206  0.00227821
      1.6544    0.708028  0.00212505
     1.68005    0.728884  0.00199011
      1.7057    0.754695  0.00199083
     1.73135    0.784661  0.00174283
       1.757     0.81966  0.00195609
     1.78265    0.855162  0.00193069
      1.8083    0.894538   0.0021569
     1.83395    0.935656  0.00233434
      1.8596    0.981365  0.00254813
     1.88525     1.02402  0.00281625
      1.9109     1.06227  0.00241586
     1.93655     1.09784  0.00194367
      1.9622     1.13294   0.0020711
     1.98785     1.16412  0.00237327
      2.0135     1.18987  0.00222577
     2.03915     1.20648  0.00189488
      2.0648     1.21408  0.00194852
     2.09045     1.21529  0.00213725
      2.1161     1.20602  0.00243042
     2.14174     1.18879  0.00207808
     2.16739     1.16938  0.00211454
     2.19304     1.14127  0.00185156
     2.21869     1.11293   0.0018979
     2.24434      1.0836  0.00189398
     2.26999     1.05982  0.00174772
     2.29564     1.03305   0.0020096
     2.32129     1.00601   0.0020232
     2.34694     0.98146  0.00191087
     2.37259    0.960478  0.00208496
     2.39824    0.941302   0.0020418
     2.42389    0.925788  0.00196389
     2.44954     0.91218  0.00215095
     2.47519    0.903545   0.0018312
     2.50084    0.897605  0.00173673
     2.52649    0.893567   0.0016285
     2.55214    0.894835   0.0017091
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
