#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1104     2.75042     2.97153   0.0109091
        1105     2.77704     2.97135   0.0109007
        1106     2.80378      2.9712   0.0108919
        1107      2.8303     2.97107   0.0108828
        1108     2.85409     2.97097   0.0108735
        1109     2.87749     2.97088    0.010864
        1110     2.90018     2.97082   0.0108544
        1111     2.92212     2.97077   0.0108447
        1112     2.94231     2.97075    0.010835
        1113     2.96168     2.97074   0.0108252
        1114     2.97976     2.97075   0.0108155
        1115     2.99726     2.97077   0.0108058
        1116     3.01421     2.97081   0.0107962
        1117      3.0304     2.97087   0.0107867
        1118     3.04516     2.97093   0.0107773
        1119     3.05804     2.97101   0.0107679
        1120     3.07059      2.9711   0.0107587
        1121     3.08309      2.9712   0.0107495
        1122     3.09418     2.97131   0.0107405
        1123     3.10442     2.97143   0.0107316
        1124     3.11461     2.97155   0.0107228
        1125     3.12483     2.97169   0.0107141
        1126     3.13418     2.97183   0.0107056
        1127     3.14394     2.97199   0.0106972
        1128     3.15249     2.97215   0.0106889
        1129     3.16155     2.97231   0.0106807
        1130     3.16973     2.97249   0.0106727
        1131     3.17876     2.97267   0.0106648
        1132     3.18696     2.97286   0.0106571
        1133     3.19556     2.97306   0.0106495
        1134     3.20289     2.97326    0.010642
        1135     3.21039     2.97347   0.0106347
        1136     3.21829     2.97368   0.0106275
        1137     3.22587     2.97391   0.0106205
        1138     3.23382     2.97414   0.0106136
        1139     3.24212     2.97437   0.0106069
        1140     3.25003     2.97461   0.0106004
        1141     3.25679     2.97486    0.010594
        1142     3.26382     2.97511   0.0105877
        1143     3.27085     2.97537   0.0105816
        1144     3.27687     2.97563   0.0105756
        1145     3.28307      2.9759   0.0105698
        1146     3.28843     2.97618   0.0105641
        1147     3.29365     2.97645   0.0105585
        1148     3.29892     2.97673   0.0105531
        1149     3.30349     2.97702   0.0105477
        1150     3.30804     2.97731   0.0105425
        1151     3.31132      2.9776   0.0105373
        1152     3.31403     2.97789   0.0105322
        1153     3.31634     2.97818   0.0105272
        1154      3.3175     2.97848   0.0105221
        1155      3.3194     2.97877   0.0105172
        1156      3.3203     2.97907   0.0105122
        1157      3.3192     2.97936   0.0105072
        1158     3.31751     2.97965   0.0105022
        1159     3.31471     2.97994   0.0104971
        1160     3.31219     2.98023    0.010492
        1161     3.30777     2.98051   0.0104868
        1162     3.30285     2.98079   0.0104814
        1163     3.29646     2.98106   0.0104759
        1164     3.28857     2.98132   0.0104702
        1165      3.2799     2.98158   0.0104644
        1166     3.27092     2.98183   0.0104583
        1167     3.26091     2.98207   0.0104521
        1168     3.24844     2.98229   0.0104457
        1169     3.23595     2.98251    0.010439
        1170     3.22393     2.98272   0.0104321
        1171     3.20954     2.98291    0.010425
        1172     3.19452     2.98309   0.0104176
        1173      3.1782     2.98326   0.0104101
        1174     3.16236     2.98341   0.0104023
        1175     3.14465     2.98355   0.0103944
        1176     3.12711     2.98367   0.0103863
        1177     3.10861     2.98378    0.010378
        1178     3.08975     2.98387   0.0103696
        1179     3.07088     2.98394    0.010361
        1180     3.05115       2.984   0.0103524
        1181     3.03261     2.98404   0.0103437
        1182     3.01368     2.98406    0.010335
        1183     2.99521     2.98407   0.0103263
        1184     2.97684     2.98407   0.0103176
        1185     2.95939     2.98405   0.0103089
        1186     2.94178     2.98401   0.0103002
        1187      2.9258     2.98396   0.0102917
        1188     2.90939      2.9839   0.0102832
        1189     2.89504     2.98382   0.0102748
        1190     2.88116     2.98374   0.0102666
        1191     2.86831     2.98364   0.0102584
        1192     2.85583     2.98353   0.0102504
        1193     2.84525     2.98342   0.0102424
        1194      2.8354     2.98329   0.0102346
        1195     2.82659     2.98316   0.0102269
        1196     2.81909     2.98303   0.0102192
        1197      2.8139     2.98288   0.0102117
        1198     2.80937     2.98274   0.0102042
        1199     2.80551     2.98259   0.0101967
        1200     2.80426     2.98244   0.0101893
        1201     2.80465     2.98229   0.0101819
        1202     2.80429     2.98215   0.0101745
        1203     2.80676       2.982   0.0101671
        1204      2.8106     2.98186   0.0101597
        1205     2.81604     2.98172   0.0101522
        1206     2.82328     2.98159   0.0101446
        1207     2.83036     2.98146    0.010137
        1208     2.84036     2.98135   0.0101292
        1209     2.85082     2.98124   0.0101214
        1210     2.86289     2.98114   0.0101135
        1211      2.8753     2.98105   0.0101056
        1212     2.88918     2.98098   0.0100975
        1213     2.90371     2.98091   0.0100894
        1214     2.91905     2.98086   0.0100812
        1215     2.93533     2.98083    0.010073
        1216     2.95196      2.9808   0.0100647
        1217     2.96904     2.98079   0.0100565
        1218     2.98716      2.9808   0.0100482
        1219     3.00448     2.98082     0.01004
        1220     3.02156     2.98085   0.0100318
        1221      3.0392      2.9809   0.0100237
        1222      3.0565     2.98096   0.0100157
        1223     3.07255     2.98104   0.0100078
        1224     3.08815     2.98112  0.00999999
        1225     3.10362     2.98122  0.00999233
        1226     3.11762     2.98133   0.0099848
        1227     3.13052     2.98146   0.0099774
        1228     3.14197     2.98159  0.00997013
        1229     3.15171     2.98172  0.00996298
        1230     3.16043     2.98187  0.00995594
        1231     3.16867     2.98202  0.00994901
        1232     3.17554     2.98218  0.00994217
        1233      3.1819     2.98234  0.00993543
        1234     3.18766     2.98251  0.00992877
        1235      3.1916     2.98268  0.00992218
        1236     3.19513     2.98285  0.00991564
        1237     3.19923     2.98302  0.00990916
        1238     3.20319      2.9832  0.00990276
        1239     3.20654     2.98338   0.0098964
        1240     3.21073     2.98356  0.00989012
        1241     3.21575     2.98375  0.00988392
        1242      3.2235     2.98394  0.00987785
        1243     3.23151     2.98414  0.00987191
        1244     3.24091     2.98435  0.00986613
        1245     3.25108     2.98456  0.00986053
        1246     3.26405     2.98479  0.00985517
        1247     3.27797     2.98502  0.00985007
        1248     3.29333     2.98527  0.00984527
        1249     3.31063     2.98553  0.00984084
        1250     3.33032     2.98581  0.00983683
        1251     3.35113      2.9861   0.0098333
        1252     3.37371     2.98641  0.00983032
        1253     3.39723     2.98674  0.00982794
        1254     3.42277     2.98708  0.00982625
        1255     3.44899     2.98745  0.00982531
        1256      3.4757     2.98784  0.00982518
        1257     3.50394     2.98825  0.00982594
        1258     3.53231     2.98868  0.00982764
        1259     3.56202     2.98914  0.00983038
        1260     3.59095     2.98962  0.00983417
        1261     3.62005     2.99012  0.00983907
        1262      3.6491     2.99064  0.00984512
        1263     3.67688     2.99118  0.00985231
        1264     3.70458     2.99175  0.00986067
        1265       3.731     2.99233  0.00987017
        1266     3.75613     2.99294   0.0098808
        1267     3.77973     2.99356   0.0098925
        1268      3.8018     2.99419  0.00990521
        1269     3.82117     2.99485  0.00991882
        1270     3.83739     2.99551  0.00993317
        1271     3.85316     2.99618  0.00994825
        1272     3.86542     2.99687  0.00996387
        1273     3.87403     2.99756  0.00997984
        1274     3.88032     2.99825  0.00999603
        1275     3.88417     2.99894   0.0100123
        1276     3.88554     2.99964   0.0100285
        1277     3.88438     3.00033   0.0100446
        1278     3.87948     3.00102   0.0100603
        1279     3.87182      3.0017   0.0100754
        1280     3.86023     3.00237   0.0100898
        1281     3.84672     3.00303   0.0101035
        1282      3.8309     3.00368   0.0101162
        1283     3.81241     3.00431   0.0101279
        1284     3.79113     3.00492   0.0101386
        1285     3.76723     3.00551    0.010148
        1286     3.74207     3.00608   0.0101563
        1287     3.71417     3.00663   0.0101633
        1288     3.68371     3.00716    0.010169
        1289     3.65282     3.00766   0.0101734
        1290     3.61979     3.00814   0.0101766
        1291     3.58531     3.00858   0.0101785
        1292     3.55056       3.009   0.0101793
        1293     3.51455     3.00939   0.0101789
        1294     3.47823     3.00976   0.0101775
        1295     3.44203     3.01009   0.0101751
        1296     3.40523     3.01039   0.0101718
        1297      3.3685     3.01067   0.0101677
        1298     3.33229     3.01092   0.0101629
        1299     3.29631     3.01114   0.0101575
        1300     3.26053     3.01133   0.0101515
        1301     3.22512     3.01149    0.010145
        1302     3.19123     3.01163   0.0101381
        1303     3.15904     3.01175    0.010131
        1304     3.12799     3.01183   0.0101236
        1305      3.0992      3.0119   0.0101161
        1306     3.07089     3.01195   0.0101084
        1307     3.04489     3.01197   0.0101007
        1308      3.0218     3.01198    0.010093
        1309     3.00102     3.01197   0.0100853
        1310     2.98099     3.01195   0.0100776
        1311     2.96325     3.01191     0.01007
        1312     2.94812     3.01186   0.0100625
        1313     2.93617      3.0118    0.010055
        1314     2.92673     3.01174   0.0100475
        1315     2.91961     3.01167   0.0100401
        1316     2.91485      3.0116   0.0100328
        1317     2.91247     3.01152   0.0100254
        1318     2.91247     3.01145   0.0100181
        1319     2.91581     3.01137   0.0100108
        1320     2.92174      3.0113   0.0100034
        1321     2.92948     3.01124  0.00999603
        1322     2.94017     3.01119  0.00998862
        1323     2.95181     3.01114  0.00998117
        1324     2.96766     3.01111  0.00997368
        1325     2.98495     3.01109  0.00996618
        1326      3.0033     3.01109  0.00995866
        1327      3.0247      3.0111  0.00995116
        1328     3.04825     3.01112  0.00994371
        1329     3.07255     3.01117  0.00993633
        1330     3.09786     3.01124  0.00992908
        1331     3.12442     3.01132  0.00992198
        1332     3.15175     3.01143  0.00991509
        1333     3.17933     3.01155  0.00990845
        1334     3.20764      3.0117  0.00990212
        1335     3.23589     3.01187  0.00989612
        1336     3.26359     3.01206  0.00989051
        1337     3.28974     3.01226  0.00988529
        1338     3.31576     3.01249  0.00988051
        1339     3.34091     3.01274  0.00987617
        1340     3.36376       3.013  0.00987228
        1341     3.38529     3.01327  0.00986882
        1342     3.40651     3.01357  0.00986581
        1343      3.4251     3.01387  0.00986322
        1344     3.44189     3.01419  0.00986102
        1345     3.45581     3.01452  0.00985916
        1346     3.46775     3.01486  0.00985758
        1347     3.47743      3.0152  0.00985624
        1348     3.48555     3.01555  0.00985511
        1349      3.4907      3.0159  0.00985409
        1350      3.4934     3.01626  0.00985314
        1351     3.49444     3.01661   0.0098522
        1352     3.49391     3.01696  0.00985124
        1353     3.49071     3.01731  0.00985018
        1354     3.48521     3.01766  0.00984896
        1355     3.47874       3.018  0.00984757
        1356     3.47169     3.01833  0.00984599
        1357     3.46155     3.01866  0.00984415
        1358     3.45112     3.01898  0.00984205
        1359      3.4396     3.01929  0.00983967
        1360     3.42713     3.01959  0.00983701
        1361     3.41315     3.01988  0.00983403
        1362     3.39853     3.02016  0.00983074
        1363     3.38459     3.02042  0.00982716
        1364     3.37004     3.02068   0.0098233
        1365     3.35453     3.02092  0.00981915
        1366     3.33913     3.02116  0.00981472
        1367     3.32347     3.02138  0.00981003
        1368     3.30789     3.02159   0.0098051
        1369     3.29246     3.02178  0.00979993
        1370     3.27775     3.02197  0.00979456
        1371     3.26258     3.02215  0.00978899
        1372     3.24775     3.02231  0.00978323
        1373     3.23352     3.02247  0.00977732
        1374     3.22014     3.02261  0.00977126
        1375      3.2069     3.02274  0.00976507
        1376     3.19427     3.02287  0.00975877
        1377     3.18127     3.02298  0.00975236
        1378     3.16861     3.02309  0.00974586
        1379     3.15696     3.02319  0.00973927
        1380     3.14509     3.02327  0.00973262
        1381     3.13368     3.02335   0.0097259
        1382     3.12269     3.02343  0.00971912
        1383     3.11257     3.02349  0.00971231
        1384     3.10183     3.02355  0.00970546
        1385     3.09093      3.0236  0.00969857
        1386     3.07936     3.02364  0.00969166
        1387     3.06758     3.02367  0.00968472
        1388     3.05681     3.02369  0.00967777
        1389     3.04656     3.02371  0.00967082
        1390     3.03541     3.02372  0.00966387
        1391     3.02482     3.02372  0.00965692
        1392     3.01484     3.02371  0.00964998
        1393     3.00479      3.0237  0.00964307
        1394     2.99546     3.02368  0.00963617
        1395     2.98523     3.02365   0.0096293
        1396     2.97586     3.02362  0.00962247
        1397     2.96672     3.02357  0.00961566
        1398     2.95885     3.02353   0.0096089
        1399     2.95161     3.02348  0.00960217
        1400     2.94463     3.02342  0.00959547
        1401     2.93872     3.02336  0.00958881
        1402     2.93397      3.0233  0.00958219
        1403     2.93047     3.02323  0.00957558
        1404     2.92639     3.02316  0.00956901
        1405     2.92492     3.02309  0.00956246
        1406     2.92375     3.02302  0.00955592
        1407     2.92463     3.02295  0.00954938
        1408     2.92618     3.02288  0.00954285
        1409     2.92966     3.02282   0.0095363
        1410     2.93487     3.02275  0.00952974
        1411     2.94136      3.0227  0.00952316
        1412     2.95013     3.02264  0.00951656
        1413     2.95999      3.0226  0.00950993
        1414     2.97142     3.02256  0.00950327
        1415     2.98369     3.02254  0.00949659
        1416     2.99799     3.02252   0.0094899
        1417     3.01357     3.02251  0.00948321
        1418     3.03133     3.02252  0.00947652
        1419     3.04955     3.02254  0.00946986
        1420     3.06935     3.02257  0.00946325
        1421     3.09064     3.02262  0.00945671
        1422      3.1131     3.02268  0.00945028
        1423     3.13613     3.02276  0.00944397
        1424     3.16033     3.02286  0.00943783
        1425     3.18582     3.02297   0.0094319
        1426     3.21101      3.0231  0.00942621
        1427     3.23742     3.02325   0.0094208
        1428     3.26395     3.02342  0.00941571
        1429     3.29066     3.02361  0.00941098
        1430     3.31763     3.02382  0.00940665
        1431     3.34492     3.02404  0.00940275
        1432      3.3707     3.02428   0.0093993
        1433     3.39718     3.02454  0.00939634
        1434      3.4223     3.02482  0.00939388
        1435     3.44686     3.02511  0.00939194
        1436     3.47071     3.02542  0.00939052
        1437     3.49277     3.02575  0.00938962
        1438     3.51386     3.02609  0.00938922
        1439     3.53414     3.02644  0.00938933
        1440     3.55327     3.02681  0.00938994
        1441     3.57092     3.02719  0.00939101
        1442     3.58657     3.02757   0.0093925
        1443      3.6004     3.02797  0.00939438
        1444     3.61287     3.02838   0.0093966
        1445     3.62372     3.02879  0.00939913
        1446     3.63342     3.02921  0.00940192
        1447     3.64126     3.02963  0.00940494
        1448     3.64726     3.03006  0.00940811
        1449     3.65191     3.03048   0.0094114
        1450     3.65478     3.03092  0.00941475
        1451     3.65613     3.03135  0.00941812
        1452      3.6565     3.03178  0.00942147
        1453     3.65495     3.03221  0.00942474
        1454     3.65203     3.03263   0.0094279
        1455     3.64827     3.03305  0.00943091
        1456     3.64203     3.03347   0.0094337
        1457     3.63554     3.03389  0.00943627
        1458     3.62765     3.03429  0.00943858
        1459     3.61889     3.03469  0.00944061
        1460     3.60837     3.03509  0.00944232
        1461     3.59686     3.03547  0.00944368
        1462     3.58493     3.03585   0.0094447
        1463      3.5719     3.03621  0.00944535
        1464     3.55808     3.03657  0.00944562
        1465     3.54378     3.03692  0.00944552
        1466     3.52883     3.03725  0.00944503
        1467      3.5133     3.03758  0.00944417
        1468     3.49751     3.03789  0.00944293
        1469     3.48032     3.03819   0.0094413
        1470     3.46423     3.03848  0.00943933
        1471     3.44664     3.03876  0.00943699
        1472     3.42909     3.03902   0.0094343
        1473     3.41166     3.03928  0.00943129
        1474     3.39393     3.03952  0.00942796
        1475     3.37696     3.03975  0.00942434
        1476     3.35888     3.03996  0.00942043
        1477     3.34243     3.04017  0.00941628
        1478     3.32503     3.04036  0.00941188
        1479     3.30796     3.04054  0.00940726
        1480     3.29177     3.04071  0.00940243
        1481     3.27606     3.04087  0.00939743
        1482     3.26089     3.04102  0.00939226
        1483     3.24633     3.04116  0.00938695
        1484     3.23267     3.04129  0.00938151
        1485     3.21927     3.04141  0.00937596
        1486     3.20691     3.04152  0.00937031
        1487      3.1954     3.04162  0.00936458
        1488     3.18455     3.04172  0.00935878
        1489     3.17538     3.04181  0.00935292
        1490     3.16673     3.04189  0.00934702
        1491     3.16032     3.04197  0.00934109
        1492     3.15403     3.04204  0.00933513
        1493     3.14836     3.04212  0.00932915
        1494      3.1448     3.04218  0.00932316
        1495     3.14167     3.04225  0.00931716
        1496     3.13922     3.04232  0.00931116
        1497     3.13793     3.04238  0.00930516
        1498     3.13732     3.04244  0.00929916
        1499     3.13953     3.04251  0.00929318
        1500     3.14311     3.04257  0.00928723
        1501      3.1468     3.04264   0.0092813
        1502     3.15128     3.04272   0.0092754
        1503     3.15696     3.04279  0.00926954
        1504     3.16258     3.04287  0.00926372
        1505     3.16973     3.04296  0.00925795
        1506      3.1783     3.04305  0.00925224
        1507     3.18652     3.04314  0.00924659
        1508     3.19593     3.04324  0.00924101
        1509     3.20522     3.04335  0.00923551
        1510     3.21447     3.04346  0.00923009
        1511     3.22451     3.04358  0.00922476
        1512     3.23423     3.04371  0.00921952
        1513     3.24395     3.04384  0.00921438
        1514     3.25327     3.04398  0.00920933
        1515     3.26206     3.04412  0.00920438
        1516     3.27016     3.04427  0.00919951
        1517      3.2767     3.04443  0.00919472
        1518     3.28255     3.04458     0.00919
        1519     3.28709     3.04474  0.00918534
        1520     3.29072      3.0449  0.00918072
        1521     3.29409     3.04507  0.00917615
        1522     3.29568     3.04523   0.0091716
        1523     3.29572      3.0454  0.00916705
        1524     3.29395     3.04556  0.00916249
        1525     3.29134     3.04572  0.00915789
        1526     3.28792     3.04588  0.00915327
        1527     3.28279     3.04604  0.00914859
        1528      3.2765     3.04619  0.00914385
        1529     3.26867     3.04633  0.00913902
        1530     3.26037     3.04647  0.00913412
        1531     3.25027      3.0466  0.00912912
        1532     3.24043     3.04673  0.00912404
        1533      3.2305     3.04685  0.00911888
        1534     3.21943     3.04696  0.00911363
        1535     3.20783     3.04707  0.00910829
        1536      3.1968     3.04717  0.00910288
        1537     3.18576     3.04726  0.00909741
        1538     3.17458     3.04734  0.00909187
        1539     3.16411     3.04741  0.00908628
        1540     3.15275     3.04748  0.00908064
        1541     3.14275     3.04755  0.00907495
        1542       3.133      3.0476  0.00906924
        1543     3.12379     3.04765  0.00906349
        1544     3.11564     3.04769  0.00905773
        1545     3.10786     3.04773  0.00905195
        1546     3.10071     3.04777  0.00904616
        1547     3.09276      3.0478  0.00904036
        1548     3.08663     3.04782  0.00903456
        1549     3.08112     3.04784  0.00902875
        1550      3.0762     3.04786  0.00902294
        1551     3.07207     3.04788  0.00901714
        1552     3.06941     3.04789  0.00901134
        1553     3.06505      3.0479  0.00900554
        1554     3.06257     3.04791  0.00899975
        1555     3.05902     3.04792  0.00899397
        1556     3.05677     3.04792  0.00898819
        1557     3.05553     3.04793  0.00898242
        1558     3.05403     3.04793  0.00897665
        1559      3.0532     3.04794   0.0089709
        1560     3.05179     3.04794  0.00896515
        1561     3.04974     3.04794   0.0089594
        1562     3.04918     3.04794  0.00895367
        1563     3.04765     3.04794  0.00894794
        1564     3.04631     3.04794  0.00894222
        1565     3.04513     3.04794   0.0089365
        1566     3.04431     3.04794   0.0089308
        1567     3.04283     3.04793   0.0089251
        1568     3.04092     3.04793  0.00891941
        1569     3.03854     3.04792  0.00891373
        1570     3.03541     3.04791  0.00890805
        1571      3.0327      3.0479  0.00890239
        1572     3.02944     3.04789  0.00889673
        1573     3.02631     3.04788  0.00889109
        1574     3.02185     3.04786  0.00888545
        1575     3.01796     3.04784  0.00887983
        1576      3.0139     3.04782  0.00887422
        1577     3.00989      3.0478  0.00886863
        1578      3.0052     3.04777  0.00886305
        1579     2.99982     3.04774  0.00885749
        1580     2.99398     3.04771  0.00885195
        1581     2.98721     3.04767  0.00884643
        1582     2.97901     3.04762  0.00884095
        1583     2.97061     3.04758  0.00883549
        1584     2.96275     3.04752  0.00883008
        1585     2.95379     3.04746  0.00882471
        1586     2.94352      3.0474  0.00881939
        1587     2.93344     3.04733  0.00881412
        1588     2.92483     3.04725  0.00880891
        1589     2.91365     3.04716  0.00880376
        1590     2.90362     3.04707  0.00879869
        1591     2.89338     3.04698  0.00879369
        1592     2.88398     3.04688  0.00878876
        1593     2.87482     3.04677  0.00878391
        1594      2.8655     3.04665  0.00877914
        1595      2.8571     3.04653  0.00877444
        1596     2.84923     3.04641  0.00876981
        1597     2.84245     3.04628  0.00876525
        1598     2.83563     3.04615  0.00876075
        1599     2.82933     3.04602  0.00875632
        1600     2.82577     3.04588  0.00875193
        1601     2.82187     3.04574  0.00874758
        1602     2.81862      3.0456  0.00874327
        1603      2.8163     3.04545  0.00873899
        1604     2.81469     3.04531  0.00873472
        1605     2.81452     3.04517  0.00873047
        1606     2.81435     3.04502  0.00872621
        1607     2.81636     3.04488  0.00872194
        1608     2.82008     3.04474  0.00871764
        1609     2.82405      3.0446   0.0087133
        1610     2.82877     3.04447  0.00870892
        1611     2.83374     3.04434   0.0087045
        1612     2.84088     3.04421  0.00870001
        1613     2.84897     3.04409  0.00869546
        1614      2.8568     3.04397  0.00869085
        1615     2.86505     3.04386  0.00868617
        1616     2.87512     3.04376  0.00868142
        1617     2.88674     3.04366   0.0086766
        1618     2.89864     3.04357   0.0086717
        1619     2.91075     3.04349  0.00866673
        1620     2.92442     3.04342  0.00866169
        1621     2.93765     3.04335  0.00865659
        1622     2.95249      3.0433  0.00865144
        1623     2.96618     3.04325  0.00864624
        1624      2.9822     3.04321    0.008641
        1625     2.99609     3.04318  0.00863573
        1626     3.01085     3.04316  0.00863044
        1627     3.02465     3.04315  0.00862514
        1628     3.03806     3.04315  0.00861984
        1629     3.05167     3.04315  0.00861455
        1630      3.0639     3.04317  0.00860928
        1631     3.07534     3.04318  0.00860402
        1632     3.08585     3.04321  0.00859879
        1633     3.09555     3.04324  0.00859358
        1634      3.1053     3.04328  0.00858841
        1635     3.11282     3.04332  0.00858326
        1636     3.11827     3.04337  0.00857814
        1637     3.12229     3.04342  0.00857303
        1638      3.1253     3.04347  0.00856794
        1639      3.1263     3.04352  0.00856287
        1640     3.12548     3.04357  0.00855779
        1641     3.12356     3.04362  0.00855271
        1642     3.11933     3.04366  0.00854763
        1643     3.11403     3.04371  0.00854253
        1644      3.1072     3.04374  0.00853743
        1645     3.09914     3.04378   0.0085323
        1646     3.08944     3.04381  0.00852716
        1647     3.07939     3.04383  0.00852201
        1648     3.06814     3.04384  0.00851686
        1649     3.05556     3.04385  0.00851169
        1650     3.04226     3.04385  0.00850653
        1651     3.02694     3.04384  0.00850139
        1652     3.01048     3.04382  0.00849627
        1653     2.99495     3.04379  0.00849118
        1654     2.97907     3.04375  0.00848613
        1655     2.96227      3.0437  0.00848115
        1656     2.94592     3.04364  0.00847623
        1657     2.92897     3.04357   0.0084714
        1658     2.91276     3.04349  0.00846666
        1659     2.89743      3.0434  0.00846201
        1660     2.88215     3.04331  0.00845747
        1661     2.86773      3.0432  0.00845304
        1662     2.85428     3.04309  0.00844872
        1663     2.84092     3.04297  0.00844451
        1664     2.82962     3.04284  0.00844041
        1665     2.81803      3.0427  0.00843642
        1666     2.80834     3.04256  0.00843253
        1667     2.80006     3.04242  0.00842873
        1668     2.79224     3.04227  0.00842501
        1669     2.78484     3.04211  0.00842137
        1670     2.77879     3.04196  0.00841781
        1671     2.77235     3.04179  0.00841432
        1672     2.76738     3.04163  0.00841088
        1673     2.76308     3.04146   0.0084075
        1674     2.75939     3.04129  0.00840417
        1675     2.75648     3.04112  0.00840087
        1676     2.75378     3.04095  0.00839761
        1677     2.75099     3.04078  0.00839438
        1678        2.75     3.04061  0.00839117
        1679     2.74883     3.04043  0.00838797
        1680     2.74746     3.04026  0.00838479
        1681      2.7442     3.04008  0.00838165
        1682     2.74243     3.03991  0.00837853
        1683     2.74363     3.03973  0.00837541
        1684     2.74375     3.03955  0.00837228
        1685     2.74405     3.03938  0.00836914
        1686     2.74437      3.0392  0.00836601
        1687     2.74646     3.03903  0.00836285
        1688     2.74846     3.03886  0.00835967
        1689     2.75044     3.03869  0.00835646
        1690     2.75366     3.03852  0.00835322
        1691     2.75793     3.03835  0.00834993
        1692      2.7628     3.03819  0.00834658
        1693     2.76827     3.03803  0.00834317
        1694     2.77553     3.03788  0.00833969
        1695     2.78285     3.03773  0.00833612
        1696     2.79138     3.03758  0.00833247
        1697      2.8003     3.03744  0.00832874
        1698      2.8083     3.03731  0.00832492
        1699     2.81791     3.03718  0.00832103
        1700     2.82873     3.03705  0.00831703
        1701     2.83943     3.03694  0.00831296
        1702     2.85031     3.03683  0.00830879
        1703     2.86049     3.03672  0.00830456
        1704     2.86979     3.03663  0.00830027
        1705     2.87904     3.03653  0.00829591
        1706     2.88759     3.03645  0.00829151
        1707     2.89602     3.03636  0.00828706
        1708     2.90254     3.03629  0.00828258
        1709     2.90825     3.03621  0.00827807
        1710     2.91283     3.03614  0.00827354
        1711     2.91574     3.03607  0.00826901
        1712     2.91767       3.036  0.00826447
        1713     2.91912     3.03593  0.00825992
        1714     2.91816     3.03586  0.00825539
        1715     2.91679     3.03579  0.00825087
        1716     2.91433     3.03572  0.00824636
        1717     2.91064     3.03565  0.00824188
        1718     2.90653     3.03557  0.00823743
        1719     2.90069      3.0355  0.00823301
        1720     2.89445     3.03541  0.00822863
        1721     2.88672     3.03533   0.0082243
        1722     2.87932     3.03524  0.00822003
        1723     2.87239     3.03514   0.0082158
        1724     2.86604     3.03504  0.00821162
        1725     2.85919     3.03494  0.00820749
        1726     2.85195     3.03484  0.00820342
        1727     2.84417     3.03473  0.00819941
        1728     2.83761     3.03461  0.00819546
        1729      2.8309     3.03449  0.00819157
        1730     2.82528     3.03437  0.00818773
        1731     2.82008     3.03425  0.00818393
        1732     2.81434     3.03412  0.00818019
        1733     2.80951     3.03399   0.0081765
        1734     2.80485     3.03386  0.00817285
        1735     2.80083     3.03373  0.00816924
        1736     2.79694     3.03359  0.00816568
        1737     2.79242     3.03345  0.00816216
        1738     2.78868     3.03331  0.00815868
        1739     2.78592     3.03317  0.00815522
        1740     2.78317     3.03302   0.0081518
        1741     2.78111     3.03288   0.0081484
        1742     2.77903     3.03273  0.00814503
        1743     2.77715     3.03259  0.00814168
        1744     2.77599     3.03244  0.00813834
        1745     2.77411     3.03229  0.00813502
        1746       2.773     3.03214  0.00813172
        1747     2.77224     3.03199  0.00812842
        1748     2.77188     3.03185  0.00812513
        1749     2.77295      3.0317  0.00812184
        1750      2.7736     3.03155  0.00811853
        1751     2.77559      3.0314  0.00811521
        1752     2.77754     3.03126  0.00811188
        1753     2.78049     3.03112  0.00810851
        1754     2.78306     3.03097  0.00810512
        1755     2.78771     3.03084  0.00810169
        1756     2.79207      3.0307  0.00809821
        1757     2.79787     3.03057  0.00809469
        1758     2.80586     3.03044  0.00809109
        1759     2.81459     3.03032  0.00808742
        1760     2.82456      3.0302  0.00808367
        1761       2.835     3.03009  0.00807984
        1762     2.84663     3.02998  0.00807593
        1763     2.85865     3.02989  0.00807193
        1764     2.87174      3.0298  0.00806785
        1765     2.88532     3.02972   0.0080637
        1766     2.89978     3.02964  0.00805947
        1767     2.91476     3.02958  0.00805517
        1768     2.92991     3.02952  0.00805081
        1769     2.94508     3.02947   0.0080464
        1770     2.96109     3.02943  0.00804195
        1771     2.97657     3.02941  0.00803746
        1772     2.99161     3.02938  0.00803295
        1773     3.00746     3.02937  0.00802843
        1774     3.02227     3.02937  0.00802391
        1775     3.03588     3.02937  0.00801939
        1776     3.04836     3.02938  0.00801488
        1777     3.06003      3.0294  0.00801039
        1778     3.07026     3.02942  0.00800592
        1779      3.0794     3.02945  0.00800147
        1780      3.0871     3.02948  0.00799704
        1781     3.09301     3.02952  0.00799263
        1782     3.09947     3.02956  0.00798824
        1783     3.10184      3.0296  0.00798386
        1784     3.10299     3.02964  0.00797949
        1785     3.10194     3.02968  0.00797512
        1786     3.09896     3.02972  0.00797075
        1787     3.09527     3.02976  0.00796638
        1788     3.08924     3.02979  0.00796199
        1789     3.08311     3.02982  0.00795759
        1790     3.07383     3.02984  0.00795319
        1791     3.06367     3.02986  0.00794877
        1792     3.05227     3.02987  0.00794434
        1793     3.04045     3.02988  0.00793991
        1794     3.02764     3.02988  0.00793549
        1795     3.01418     3.02987  0.00793107
        1796     2.99926     3.02985  0.00792668
        1797     2.98324     3.02983  0.00792231
        1798     2.96771     3.02979  0.00791798
        1799     2.95134     3.02975  0.00791369
        1800     2.93523      3.0297  0.00790947
        1801     2.91878     3.02963  0.00790532
        1802     2.90163     3.02956  0.00790125
        1803     2.88558     3.02948  0.00789727
