#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1029    -5.14211    -5.16597  0.00279095
        1030    -5.13832    -5.16595  0.00278837
        1031    -5.13469    -5.16592  0.00278583
        1032    -5.13125    -5.16588  0.00278333
        1033    -5.12806    -5.16584  0.00278088
        1034     -5.1253    -5.16581  0.00277847
        1035    -5.12302    -5.16576  0.00277609
        1036    -5.12097    -5.16572  0.00277375
        1037    -5.11919    -5.16568  0.00277143
        1038    -5.11786    -5.16563  0.00276915
        1039    -5.11749    -5.16558  0.00276687
        1040    -5.11691    -5.16554   0.0027646
        1041     -5.1172    -5.16549  0.00276234
        1042    -5.11795    -5.16544  0.00276006
        1043    -5.11962     -5.1654  0.00275777
        1044    -5.12163    -5.16536  0.00275544
        1045    -5.12445    -5.16532  0.00275309
        1046    -5.12807    -5.16528  0.00275068
        1047    -5.13188    -5.16525  0.00274824
        1048    -5.13648    -5.16522  0.00274576
        1049    -5.14168     -5.1652  0.00274323
        1050    -5.14761    -5.16519  0.00274067
        1051    -5.15483    -5.16518  0.00273808
        1052    -5.16208    -5.16517  0.00273548
        1053    -5.16947    -5.16518  0.00273288
        1054    -5.17738    -5.16519  0.00273032
        1055     -5.1856    -5.16521   0.0027278
        1056    -5.19405    -5.16524  0.00272535
        1057    -5.20237    -5.16527    0.002723
        1058    -5.21139    -5.16531  0.00272077
        1059    -5.22042    -5.16537   0.0027187
        1060    -5.22926    -5.16543   0.0027168
        1061    -5.23737    -5.16549  0.00271509
        1062    -5.24558    -5.16557  0.00271358
        1063    -5.25354    -5.16565  0.00271229
        1064    -5.26148    -5.16574  0.00271124
        1065     -5.2695    -5.16584  0.00271044
        1066    -5.27693    -5.16594   0.0027099
        1067    -5.28282    -5.16605  0.00270957
        1068    -5.28926    -5.16617  0.00270949
        1069    -5.29469    -5.16629  0.00270962
        1070    -5.29938    -5.16641  0.00270994
        1071    -5.30316    -5.16654  0.00271042
        1072    -5.30693    -5.16667  0.00271105
        1073    -5.31005    -5.16681  0.00271182
        1074    -5.31315    -5.16694  0.00271271
        1075    -5.31455    -5.16708  0.00271366
        1076    -5.31501    -5.16722  0.00271462
        1077    -5.31486    -5.16735  0.00271556
        1078    -5.31469    -5.16749  0.00271648
        1079    -5.31364    -5.16763  0.00271733
        1080    -5.31217    -5.16776  0.00271811
        1081    -5.31015    -5.16789  0.00271879
        1082    -5.30791    -5.16802  0.00271935
        1083    -5.30472    -5.16815  0.00271977
        1084    -5.30136    -5.16827  0.00272004
        1085    -5.29754    -5.16839  0.00272014
        1086    -5.29331     -5.1685  0.00272006
        1087    -5.28852    -5.16861   0.0027198
        1088    -5.28322    -5.16872  0.00271934
        1089    -5.27818    -5.16882   0.0027187
        1090    -5.27313    -5.16892  0.00271789
        1091    -5.26733    -5.16901   0.0027169
        1092    -5.26143    -5.16909  0.00271572
        1093    -5.25499    -5.16917  0.00271438
        1094    -5.24819    -5.16924  0.00271286
        1095    -5.24122    -5.16931  0.00271118
        1096    -5.23457    -5.16937  0.00270936
        1097    -5.22706    -5.16942   0.0027074
        1098    -5.21978    -5.16947  0.00270532
        1099    -5.21217     -5.1695  0.00270314
        1100    -5.20518    -5.16954  0.00270087
        1101    -5.19793    -5.16956  0.00269854
        1102    -5.19092    -5.16958  0.00269616
        1103    -5.18389     -5.1696  0.00269375
        1104    -5.17687     -5.1696  0.00269132
        1105    -5.17037     -5.1696  0.00268888
        1106    -5.16365     -5.1696  0.00268646
        1107    -5.15689    -5.16959  0.00268406
        1108    -5.15165    -5.16957  0.00268168
        1109    -5.14643    -5.16955  0.00267935
        1110    -5.14141    -5.16952  0.00267705
        1111    -5.13659    -5.16949  0.00267481
        1112    -5.13259    -5.16946  0.00267261
        1113    -5.12881    -5.16942  0.00267045
        1114    -5.12556    -5.16938  0.00266835
        1115    -5.12237    -5.16934  0.00266629
        1116    -5.11924     -5.1693  0.00266428
        1117     -5.1163    -5.16925  0.00266231
        1118      -5.114     -5.1692  0.00266039
        1119    -5.11261    -5.16915  0.00265849
        1120     -5.1112     -5.1691  0.00265662
        1121    -5.10959    -5.16904  0.00265478
        1122    -5.10867    -5.16899  0.00265296
        1123     -5.1081    -5.16894  0.00265116
        1124     -5.1074    -5.16888  0.00264936
        1125    -5.10655    -5.16883  0.00264759
        1126    -5.10612    -5.16877  0.00264582
        1127    -5.10532    -5.16871  0.00264407
        1128    -5.10521    -5.16866  0.00264233
        1129    -5.10468     -5.1686  0.00264059
        1130    -5.10465    -5.16855  0.00263886
        1131    -5.10403    -5.16849  0.00263715
        1132    -5.10387    -5.16843  0.00263544
        1133    -5.10341    -5.16837  0.00263373
        1134    -5.10369    -5.16832  0.00263203
        1135    -5.10381    -5.16826  0.00263032
        1136    -5.10362     -5.1682  0.00262862
        1137    -5.10358    -5.16815  0.00262693
        1138    -5.10323    -5.16809  0.00262524
        1139    -5.10258    -5.16803  0.00262356
        1140    -5.10208    -5.16797   0.0026219
        1141    -5.10219    -5.16792  0.00262023
        1142    -5.10203    -5.16786  0.00261858
        1143    -5.10175     -5.1678  0.00261692
        1144    -5.10195    -5.16774  0.00261527
        1145     -5.1019    -5.16769  0.00261362
        1146     -5.1022    -5.16763  0.00261196
        1147    -5.10242    -5.16757   0.0026103
        1148    -5.10241    -5.16751  0.00260865
        1149    -5.10263    -5.16746  0.00260699
        1150    -5.10266     -5.1674  0.00260533
        1151    -5.10324    -5.16735  0.00260366
        1152    -5.10394    -5.16729  0.00260198
        1153    -5.10462    -5.16724  0.00260029
        1154    -5.10575    -5.16718  0.00259859
        1155    -5.10612    -5.16713  0.00259687
        1156    -5.10682    -5.16708  0.00259515
        1157    -5.10845    -5.16703   0.0025934
        1158    -5.11013    -5.16698  0.00259163
        1159    -5.11216    -5.16693  0.00258982
        1160    -5.11366    -5.16689    0.002588
        1161    -5.11599    -5.16684  0.00258614
        1162    -5.11826     -5.1668  0.00258425
        1163    -5.12108    -5.16676  0.00258233
        1164    -5.12445    -5.16672  0.00258037
        1165    -5.12794    -5.16669  0.00257837
        1166    -5.13124    -5.16666  0.00257634
        1167    -5.13479    -5.16663  0.00257427
        1168    -5.13952    -5.16661  0.00257217
        1169     -5.1439    -5.16659  0.00257005
        1170    -5.14762    -5.16657   0.0025679
        1171     -5.1525    -5.16656  0.00256574
        1172    -5.15745    -5.16655  0.00256356
        1173    -5.16291    -5.16655  0.00256137
        1174     -5.1678    -5.16655  0.00255919
        1175    -5.17361    -5.16656  0.00255702
        1176    -5.17911    -5.16657  0.00255487
        1177    -5.18502    -5.16658  0.00255275
        1178    -5.19101    -5.16661  0.00255066
        1179    -5.19689    -5.16663  0.00254863
        1180    -5.20323    -5.16666  0.00254666
        1181     -5.2088     -5.1667  0.00254475
        1182     -5.2146    -5.16674  0.00254292
        1183    -5.22016    -5.16678  0.00254117
        1184    -5.22575    -5.16683  0.00253952
        1185    -5.23087    -5.16689  0.00253795
        1186    -5.23624    -5.16695  0.00253648
        1187    -5.24078    -5.16701  0.00253511
        1188    -5.24582    -5.16707  0.00253384
        1189    -5.24982    -5.16714  0.00253267
        1190    -5.25381    -5.16722  0.00253158
        1191    -5.25746    -5.16729  0.00253059
        1192    -5.26121    -5.16737   0.0025297
        1193    -5.26413    -5.16745  0.00252887
        1194    -5.26697    -5.16754  0.00252813
        1195    -5.26956    -5.16762  0.00252746
        1196    -5.27173    -5.16771  0.00252684
        1197    -5.27288     -5.1678  0.00252626
        1198    -5.27405    -5.16788   0.0025257
        1199    -5.27525    -5.16797  0.00252519
        1200    -5.27525    -5.16806  0.00252466
        1201    -5.27467    -5.16815  0.00252412
        1202    -5.27502    -5.16824  0.00252359
        1203    -5.27403    -5.16833  0.00252302
        1204    -5.27264    -5.16842  0.00252241
        1205    -5.27068     -5.1685  0.00252175
        1206    -5.26802    -5.16858    0.002521
        1207    -5.26589    -5.16866   0.0025202
        1208    -5.26233    -5.16874  0.00251931
        1209    -5.25887    -5.16882  0.00251833
        1210    -5.25478    -5.16889  0.00251725
        1211    -5.25083    -5.16895  0.00251608
        1212     -5.2463    -5.16902  0.00251481
        1213    -5.24166    -5.16908  0.00251345
        1214     -5.2368    -5.16913    0.002512
        1215     -5.2316    -5.16919  0.00251046
        1216    -5.22639    -5.16923  0.00250884
        1217    -5.22107    -5.16928  0.00250714
        1218    -5.21523    -5.16931  0.00250536
        1219    -5.20997    -5.16935  0.00250353
        1220    -5.20491    -5.16938  0.00250165
        1221    -5.19948     -5.1694  0.00249972
        1222    -5.19421    -5.16942  0.00249776
        1223     -5.1896    -5.16944  0.00249577
        1224     -5.1851    -5.16945  0.00249376
        1225    -5.18048    -5.16946  0.00249174
        1226    -5.17653    -5.16946  0.00248972
        1227    -5.17299    -5.16947  0.00248769
        1228    -5.17005    -5.16947  0.00248566
        1229    -5.16787    -5.16947  0.00248364
        1230    -5.16601    -5.16946  0.00248162
        1231    -5.16415    -5.16946  0.00247961
        1232    -5.16288    -5.16945  0.00247761
        1233    -5.16168    -5.16945   0.0024756
        1234    -5.16067    -5.16944  0.00247361
        1235    -5.16069    -5.16943  0.00247161
        1236    -5.16089    -5.16943  0.00246962
        1237    -5.16074    -5.16942  0.00246764
        1238    -5.16077    -5.16941  0.00246566
        1239    -5.16132    -5.16941  0.00246367
        1240    -5.16158     -5.1694  0.00246169
        1241    -5.16159    -5.16939  0.00245972
        1242    -5.16024    -5.16939  0.00245775
        1243    -5.15912    -5.16938  0.00245579
        1244    -5.15756    -5.16937  0.00245383
        1245    -5.15597    -5.16936  0.00245188
        1246    -5.15312    -5.16934  0.00244995
        1247    -5.15018    -5.16933  0.00244803
        1248    -5.14684    -5.16931  0.00244614
        1249    -5.14278    -5.16929  0.00244427
        1250     -5.1377    -5.16926  0.00244245
        1251    -5.13239    -5.16924  0.00244067
        1252     -5.1264     -5.1692  0.00243896
        1253    -5.12022    -5.16916  0.00243733
        1254    -5.11313    -5.16912   0.0024358
        1255    -5.10593    -5.16907  0.00243438
        1256    -5.09866    -5.16901  0.00243308
        1257    -5.09063    -5.16895  0.00243195
        1258    -5.08265    -5.16888  0.00243098
        1259    -5.07389     -5.1688  0.00243022
        1260    -5.06561    -5.16872  0.00242967
        1261    -5.05713    -5.16863  0.00242935
        1262    -5.04853    -5.16854  0.00242929
        1263    -5.04049    -5.16844  0.00242948
        1264    -5.03218    -5.16833  0.00242995
        1265    -5.02428    -5.16822   0.0024307
        1266    -5.01671     -5.1681  0.00243172
        1267    -5.00956    -5.16797  0.00243302
        1268    -5.00275    -5.16784  0.00243459
        1269    -4.99696    -5.16771  0.00243639
        1270    -4.99239    -5.16757  0.00243838
        1271     -4.9873    -5.16743  0.00244058
        1272    -4.98356    -5.16728  0.00244294
        1273    -4.98122    -5.16714  0.00244539
        1274     -4.9794    -5.16699  0.00244791
        1275    -4.97815    -5.16684  0.00245046
        1276    -4.97749    -5.16669  0.00245303
        1277    -4.97742    -5.16654  0.00245558
        1278    -4.97872     -5.1664  0.00245806
        1279    -4.98078    -5.16625  0.00246042
        1280    -4.98433    -5.16611  0.00246259
        1281    -4.98816    -5.16597  0.00246459
        1282    -4.99254    -5.16584  0.00246637
        1283    -4.99773     -5.1657  0.00246793
        1284    -5.00384    -5.16558  0.00246923
        1285    -5.01083    -5.16546  0.00247024
        1286     -5.0179    -5.16534  0.00247098
        1287    -5.02605    -5.16523  0.00247143
        1288     -5.0352    -5.16513  0.00247157
        1289    -5.04411    -5.16504  0.00247144
        1290     -5.0539    -5.16495  0.00247102
        1291    -5.06422    -5.16488  0.00247034
        1292     -5.0744    -5.16481  0.00246942
        1293    -5.08512    -5.16474  0.00246828
        1294    -5.09587    -5.16469  0.00246695
        1295    -5.10643    -5.16465  0.00246545
        1296    -5.11735    -5.16461  0.00246382
        1297    -5.12825    -5.16458  0.00246208
        1298    -5.13893    -5.16456  0.00246026
        1299    -5.14962    -5.16455   0.0024584
        1300    -5.16043    -5.16455  0.00245651
        1301    -5.17129    -5.16455  0.00245462
        1302    -5.18155    -5.16456  0.00245277
        1303    -5.19115    -5.16459  0.00245098
        1304     -5.2005    -5.16461  0.00244925
        1305    -5.20895    -5.16465  0.00244761
        1306    -5.21765    -5.16469  0.00244607
        1307    -5.22551    -5.16473  0.00244464
        1308    -5.23219    -5.16479  0.00244332
        1309    -5.23811    -5.16484  0.00244209
        1310    -5.24429     -5.1649  0.00244098
        1311    -5.24978    -5.16497  0.00243998
        1312    -5.25441    -5.16504  0.00243907
        1313    -5.25786    -5.16511  0.00243824
        1314    -5.26055    -5.16518  0.00243746
        1315    -5.26262    -5.16525  0.00243674
        1316    -5.26407    -5.16533  0.00243604
        1317    -5.26487     -5.1654  0.00243536
        1318    -5.26503    -5.16548  0.00243469
        1319    -5.26394    -5.16555  0.00243399
        1320    -5.26206    -5.16563  0.00243324
        1321    -5.25987     -5.1657  0.00243244
        1322    -5.25661    -5.16577  0.00243158
        1323    -5.25353    -5.16583  0.00243064
        1324    -5.24853     -5.1659  0.00242961
        1325    -5.24332    -5.16595  0.00242848
        1326    -5.23809    -5.16601  0.00242726
        1327    -5.23153    -5.16606  0.00242593
        1328    -5.22414     -5.1661   0.0024245
        1329    -5.21675    -5.16614  0.00242297
        1330    -5.20911    -5.16617  0.00242137
        1331      -5.201     -5.1662  0.00241969
        1332    -5.19265    -5.16622  0.00241795
        1333    -5.18429    -5.16623  0.00241618
        1334    -5.17554    -5.16624  0.00241438
        1335     -5.1668    -5.16624  0.00241257
        1336    -5.15831    -5.16623  0.00241077
        1337     -5.1506    -5.16622  0.00240899
        1338     -5.1427     -5.1662  0.00240726
        1339      -5.135    -5.16618  0.00240557
        1340    -5.12832    -5.16615  0.00240394
        1341    -5.12198    -5.16612  0.00240238
        1342    -5.11528    -5.16608  0.00240088
        1343    -5.10964    -5.16604  0.00239946
        1344     -5.1045    -5.16599  0.00239812
        1345     -5.1005    -5.16594  0.00239683
        1346    -5.09704    -5.16589  0.00239559
        1347     -5.0943    -5.16584   0.0023944
        1348    -5.09183    -5.16579  0.00239326
        1349    -5.09053    -5.16573  0.00239213
        1350    -5.09008    -5.16567  0.00239102
        1351    -5.09001    -5.16562   0.0023899
        1352    -5.09029    -5.16556  0.00238879
        1353    -5.09164    -5.16551  0.00238764
        1354    -5.09387    -5.16545  0.00238647
        1355    -5.09617     -5.1654  0.00238525
        1356    -5.09836    -5.16535  0.00238401
        1357    -5.10204    -5.16531  0.00238271
        1358    -5.10552    -5.16526  0.00238136
        1359    -5.10933    -5.16522  0.00237996
        1360    -5.11344    -5.16518  0.00237852
        1361    -5.11824    -5.16515  0.00237702
        1362    -5.12325    -5.16512  0.00237547
        1363    -5.12765    -5.16509  0.00237389
        1364    -5.13232    -5.16507  0.00237227
        1365    -5.13752    -5.16505  0.00237062
        1366    -5.14259    -5.16503  0.00236894
        1367    -5.14782    -5.16502  0.00236724
        1368    -5.15302    -5.16501  0.00236553
        1369    -5.15816      -5.165   0.0023638
        1370    -5.16293      -5.165  0.00236208
        1371    -5.16806      -5.165  0.00236036
        1372    -5.17308    -5.16501  0.00235864
        1373    -5.17784    -5.16502  0.00235694
        1374    -5.18218    -5.16503  0.00235526
        1375    -5.18655    -5.16505   0.0023536
        1376    -5.19065    -5.16507  0.00235196
        1377    -5.19511    -5.16509  0.00235036
        1378    -5.19946    -5.16511  0.00234878
        1379    -5.20329    -5.16514  0.00234724
        1380    -5.20734    -5.16517  0.00234574
        1381     -5.2112    -5.16521  0.00234428
        1382    -5.21486    -5.16524  0.00234286
        1383    -5.21805    -5.16528  0.00234148
        1384    -5.22168    -5.16532  0.00234014
        1385    -5.22547    -5.16536  0.00233885
        1386    -5.22972    -5.16541  0.00233763
        1387    -5.23415    -5.16546  0.00233647
        1388      -5.238    -5.16551  0.00233537
        1389    -5.24157    -5.16557  0.00233433
        1390    -5.24576    -5.16562  0.00233336
        1391    -5.24967    -5.16568  0.00233247
        1392    -5.25328    -5.16575  0.00233164
        1393    -5.25703    -5.16581  0.00233089
        1394    -5.26045    -5.16588   0.0023302
        1395    -5.26458    -5.16595  0.00232961
        1396    -5.26832    -5.16603  0.00232909
        1397    -5.27212     -5.1661  0.00232866
        1398    -5.27534    -5.16618  0.00232831
        1399    -5.27841    -5.16626  0.00232802
        1400    -5.28159    -5.16634  0.00232782
        1401     -5.2844    -5.16643  0.00232768
        1402    -5.28682    -5.16651   0.0023276
        1403    -5.28881     -5.1666  0.00232758
        1404    -5.29155    -5.16669  0.00232762
        1405    -5.29306    -5.16678   0.0023277
        1406    -5.29482    -5.16687  0.00232783
        1407    -5.29574    -5.16696  0.00232797
        1408    -5.29671    -5.16705  0.00232814
        1409    -5.29696    -5.16715  0.00232832
        1410    -5.29661    -5.16724  0.00232847
        1411    -5.29597    -5.16733  0.00232861
        1412     -5.2944    -5.16742   0.0023287
        1413    -5.29268    -5.16751  0.00232874
        1414    -5.29047    -5.16759  0.00232871
        1415    -5.28825    -5.16768  0.00232863
        1416    -5.28525    -5.16776  0.00232846
        1417    -5.28193    -5.16784  0.00232821
        1418    -5.27771    -5.16792  0.00232786
        1419    -5.27365    -5.16799  0.00232741
        1420    -5.26902    -5.16807  0.00232686
        1421    -5.26384    -5.16813   0.0023262
        1422    -5.25829     -5.1682  0.00232543
        1423     -5.2527    -5.16826  0.00232455
        1424    -5.24666    -5.16831  0.00232357
        1425    -5.24004    -5.16836  0.00232249
        1426     -5.2338    -5.16841  0.00232131
        1427    -5.22693    -5.16845  0.00232005
        1428    -5.22007    -5.16848   0.0023187
        1429    -5.21312    -5.16852  0.00231729
        1430      -5.206    -5.16854  0.00231582
        1431    -5.19858    -5.16856   0.0023143
        1432      -5.192    -5.16858  0.00231274
        1433    -5.18477    -5.16859  0.00231115
        1434    -5.17817     -5.1686  0.00230955
        1435    -5.17163     -5.1686  0.00230794
        1436    -5.16519     -5.1686  0.00230633
        1437    -5.15951    -5.16859  0.00230474
        1438    -5.15401    -5.16858  0.00230316
        1439    -5.14857    -5.16857   0.0023016
        1440    -5.14337    -5.16855  0.00230007
        1441    -5.13858    -5.16853  0.00229857
        1442    -5.13453     -5.1685  0.00229709
        1443    -5.13107    -5.16848  0.00229565
        1444    -5.12791    -5.16845  0.00229423
        1445     -5.1252    -5.16842  0.00229284
        1446    -5.12264    -5.16839  0.00229147
        1447    -5.12068    -5.16836  0.00229012
        1448    -5.11932    -5.16832  0.00228879
        1449    -5.11824    -5.16829  0.00228747
        1450    -5.11773    -5.16825  0.00228616
        1451    -5.11763    -5.16822  0.00228485
        1452    -5.11763    -5.16818  0.00228354
        1453    -5.11831    -5.16815  0.00228223
        1454    -5.11935    -5.16812  0.00228091
        1455    -5.12044    -5.16808  0.00227957
        1456    -5.12262    -5.16805  0.00227822
        1457    -5.12451    -5.16802  0.00227686
        1458    -5.12685    -5.16799  0.00227547
        1459    -5.12931    -5.16797  0.00227406
        1460     -5.1325    -5.16794  0.00227264
        1461    -5.13593    -5.16792  0.00227119
        1462    -5.13929     -5.1679  0.00226972
        1463      -5.143    -5.16788  0.00226823
        1464    -5.14691    -5.16787  0.00226673
        1465    -5.15083    -5.16786  0.00226521
        1466    -5.15491    -5.16785  0.00226368
        1467    -5.15912    -5.16784  0.00226214
        1468    -5.16328    -5.16784  0.00226061
        1469    -5.16814    -5.16784  0.00225907
        1470    -5.17216    -5.16784  0.00225753
        1471    -5.17699    -5.16785  0.00225601
        1472    -5.18169    -5.16786  0.00225449
        1473    -5.18624    -5.16787    0.002253
        1474    -5.19094    -5.16789  0.00225152
        1475    -5.19514    -5.16791  0.00225007
        1476    -5.20003    -5.16793  0.00224865
        1477    -5.20394    -5.16795  0.00224726
        1478    -5.20851    -5.16798  0.00224591
        1479    -5.21295    -5.16801   0.0022446
        1480    -5.21695    -5.16804  0.00224332
        1481    -5.22078    -5.16808  0.00224209
        1482    -5.22444    -5.16812   0.0022409
        1483    -5.22789    -5.16816  0.00223975
        1484    -5.23098     -5.1682  0.00223864
        1485    -5.23414    -5.16824  0.00223758
        1486     -5.2369    -5.16829  0.00223655
        1487    -5.23939    -5.16834  0.00223555
        1488    -5.24174    -5.16839   0.0022346
        1489    -5.24335    -5.16844  0.00223366
        1490    -5.24495    -5.16849  0.00223275
        1491    -5.24547    -5.16854  0.00223185
        1492    -5.24627    -5.16859  0.00223097
        1493    -5.24702    -5.16864  0.00223009
        1494    -5.24683     -5.1687  0.00222921
        1495    -5.24674    -5.16875  0.00222833
        1496    -5.24659     -5.1688  0.00222745
        1497    -5.24609    -5.16885  0.00222656
        1498    -5.24554     -5.1689  0.00222566
        1499    -5.24358    -5.16895  0.00222473
        1500    -5.24113      -5.169  0.00222377
        1501    -5.23896    -5.16905  0.00222278
        1502    -5.23662    -5.16909  0.00222175
        1503    -5.23384    -5.16914  0.00222069
        1504    -5.23139    -5.16918   0.0022196
        1505    -5.22824    -5.16922  0.00221847
        1506    -5.22443    -5.16925   0.0022173
        1507    -5.22104    -5.16929   0.0022161
        1508    -5.21706    -5.16932  0.00221486
        1509    -5.21328    -5.16935  0.00221358
        1510     -5.2096    -5.16938  0.00221227
        1511    -5.20545     -5.1694  0.00221094
        1512    -5.20149    -5.16942  0.00220958
        1513    -5.19747    -5.16944   0.0022082
        1514    -5.19359    -5.16945  0.00220679
        1515    -5.18989    -5.16947  0.00220538
        1516    -5.18643    -5.16948  0.00220395
        1517     -5.1837    -5.16949  0.00220252
        1518    -5.18115     -5.1695  0.00220108
        1519     -5.1791     -5.1695  0.00219964
        1520    -5.17728    -5.16951   0.0021982
        1521    -5.17527    -5.16951  0.00219676
        1522    -5.17399    -5.16951  0.00219532
        1523    -5.17331    -5.16952  0.00219388
        1524    -5.17337    -5.16952  0.00219244
        1525    -5.17357    -5.16952    0.002191
        1526    -5.17391    -5.16953  0.00218957
        1527    -5.17495    -5.16953  0.00218814
        1528    -5.17639    -5.16953  0.00218671
        1529    -5.17848    -5.16954  0.00218529
        1530    -5.18059    -5.16955  0.00218387
        1531    -5.18359    -5.16956  0.00218247
        1532    -5.18622    -5.16957  0.00218107
        1533    -5.18874    -5.16958  0.00217968
        1534    -5.19185    -5.16959  0.00217831
        1535    -5.19522    -5.16961  0.00217695
        1536    -5.19817    -5.16963  0.00217562
        1537    -5.20113    -5.16965   0.0021743
        1538    -5.20421    -5.16967    0.002173
        1539    -5.20691     -5.1697  0.00217172
        1540    -5.21025    -5.16972  0.00217047
        1541    -5.21285    -5.16975  0.00216924
        1542    -5.21543    -5.16978  0.00216804
        1543    -5.21783    -5.16981  0.00216686
        1544    -5.21973    -5.16984  0.00216569
        1545    -5.22157    -5.16988  0.00216455
        1546    -5.22319    -5.16991  0.00216343
        1547    -5.22549    -5.16995  0.00216233
        1548    -5.22682    -5.16998  0.00216124
        1549    -5.22793    -5.17002  0.00216017
        1550    -5.22884    -5.17006  0.00215911
        1551     -5.2294     -5.1701  0.00215806
        1552    -5.22918    -5.17014    0.002157
        1553    -5.23015    -5.17017  0.00215596
        1554    -5.23006    -5.17021  0.00215492
        1555    -5.23074    -5.17025  0.00215388
        1556    -5.23069    -5.17029  0.00215285
        1557    -5.23008    -5.17033  0.00215181
        1558    -5.22968    -5.17037  0.00215076
        1559     -5.2289     -5.1704  0.00214971
        1560    -5.22852    -5.17044  0.00214866
        1561    -5.22854    -5.17048   0.0021476
        1562    -5.22763    -5.17052  0.00214654
        1563    -5.22731    -5.17055  0.00214547
        1564    -5.22685    -5.17059   0.0021444
        1565    -5.22625    -5.17062  0.00214333
        1566    -5.22538    -5.17066  0.00214224
        1567    -5.22485    -5.17069  0.00214116
        1568    -5.22453    -5.17073  0.00214007
        1569    -5.22442    -5.17076  0.00213898
        1570    -5.22469     -5.1708  0.00213789
        1571     -5.2246    -5.17083   0.0021368
        1572    -5.22476    -5.17086  0.00213572
        1573    -5.22472     -5.1709  0.00213464
        1574     -5.2254    -5.17093  0.00213356
        1575    -5.22561    -5.17097  0.00213249
        1576     -5.2258      -5.171  0.00213142
        1577    -5.22584    -5.17104  0.00213035
        1578    -5.22617    -5.17107  0.00212929
        1579     -5.2268    -5.17111  0.00212823
        1580     -5.2276    -5.17114  0.00212718
        1581    -5.22886    -5.17118  0.00212615
        1582    -5.23088    -5.17122  0.00212514
        1583    -5.23292    -5.17126  0.00212416
        1584    -5.23451     -5.1713  0.00212319
        1585     -5.2367    -5.17134  0.00212225
        1586    -5.23963    -5.17138  0.00212135
        1587    -5.24237    -5.17143  0.00212049
        1588    -5.24416    -5.17147  0.00211965
        1589    -5.24754    -5.17152  0.00211885
        1590    -5.25021    -5.17157   0.0021181
        1591    -5.25306    -5.17162  0.00211739
        1592    -5.25544    -5.17167  0.00211671
        1593    -5.25778    -5.17173  0.00211607
        1594    -5.26035    -5.17178  0.00211547
        1595     -5.2625    -5.17184  0.00211491
        1596    -5.26452     -5.1719  0.00211438
        1597    -5.26606    -5.17196  0.00211388
        1598    -5.26786    -5.17202  0.00211341
        1599    -5.26959    -5.17208  0.00211297
        1600    -5.26988    -5.17214  0.00211253
        1601    -5.27067     -5.1722  0.00211211
        1602    -5.27134    -5.17226   0.0021117
        1603    -5.27174    -5.17232  0.00211129
        1604      -5.272    -5.17239  0.00211089
        1605    -5.27166    -5.17245  0.00211048
        1606    -5.27164    -5.17251  0.00211007
        1607    -5.27056    -5.17257  0.00210964
        1608    -5.26873    -5.17263  0.00210918
        1609    -5.26705    -5.17269  0.00210868
        1610    -5.26521    -5.17275  0.00210815
        1611    -5.26352     -5.1728   0.0021076
        1612    -5.26077    -5.17286    0.002107
        1613    -5.25771    -5.17291  0.00210635
        1614    -5.25511    -5.17296  0.00210566
        1615    -5.25251    -5.17301  0.00210493
        1616    -5.24903    -5.17306  0.00210415
        1617    -5.24482     -5.1731  0.00210332
        1618    -5.24065    -5.17314  0.00210243
        1619    -5.23655    -5.17318   0.0021015
        1620    -5.23163    -5.17322  0.00210051
        1621    -5.22712    -5.17325  0.00209948
        1622    -5.22171    -5.17328   0.0020984
        1623    -5.21708    -5.17331  0.00209728
        1624    -5.21101    -5.17333  0.00209612
        1625    -5.20625    -5.17335  0.00209492
        1626    -5.20089    -5.17337   0.0020937
        1627    -5.19603    -5.17338  0.00209246
        1628    -5.19126    -5.17339  0.00209121
        1629    -5.18617     -5.1734  0.00208994
        1630    -5.18171    -5.17341  0.00208866
        1631    -5.17747    -5.17341  0.00208738
        1632    -5.17349    -5.17341   0.0020861
        1633    -5.16965    -5.17341  0.00208483
        1634     -5.1654     -5.1734  0.00208356
        1635    -5.16213     -5.1734  0.00208229
        1636     -5.1597    -5.17339  0.00208104
        1637     -5.1577    -5.17338  0.00207979
        1638    -5.15585    -5.17337  0.00207855
        1639    -5.15475    -5.17336  0.00207731
        1640    -5.15428    -5.17334  0.00207608
        1641    -5.15399    -5.17333  0.00207484
        1642    -5.15463    -5.17332  0.00207361
        1643    -5.15544    -5.17331  0.00207238
        1644    -5.15672     -5.1733  0.00207114
        1645     -5.1583    -5.17329   0.0020699
        1646    -5.16045    -5.17328  0.00206866
        1647    -5.16241    -5.17328  0.00206742
        1648    -5.16473    -5.17327  0.00206617
        1649    -5.16754    -5.17327  0.00206492
        1650    -5.17049    -5.17327  0.00206367
        1651    -5.17445    -5.17327  0.00206242
        1652    -5.17891    -5.17327  0.00206117
        1653    -5.18262    -5.17328  0.00205993
        1654    -5.18644    -5.17328   0.0020587
        1655    -5.19076    -5.17329  0.00205748
        1656    -5.19478    -5.17331  0.00205628
        1657    -5.19921    -5.17332   0.0020551
        1658    -5.20325    -5.17334  0.00205394
        1659    -5.20685    -5.17336   0.0020528
        1660    -5.21058    -5.17338  0.00205169
        1661    -5.21395    -5.17341   0.0020506
        1662    -5.21693    -5.17343  0.00204953
        1663    -5.22011    -5.17346  0.00204849
