#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2518    -5.26735    -5.21644  0.00451686
        2519    -5.26997    -5.21646  0.00451512
        2520    -5.27202    -5.21648  0.00451338
        2521    -5.27382    -5.21651  0.00451165
        2522    -5.27539    -5.21653  0.00450992
        2523    -5.27658    -5.21655   0.0045082
        2524    -5.27724    -5.21658  0.00450647
        2525    -5.27829     -5.2166  0.00450475
        2526    -5.27899    -5.21663  0.00450304
        2527    -5.27919    -5.21665  0.00450133
        2528     -5.2795    -5.21668  0.00449961
        2529    -5.27932     -5.2167   0.0044979
        2530    -5.27911    -5.21673  0.00449619
        2531    -5.27857    -5.21675  0.00449448
        2532    -5.27785    -5.21677  0.00449277
        2533     -5.2774     -5.2168  0.00449106
        2534    -5.27647    -5.21682  0.00448935
        2535    -5.27507    -5.21684  0.00448764
        2536    -5.27364    -5.21687  0.00448593
        2537    -5.27233    -5.21689  0.00448421
        2538    -5.27069    -5.21691  0.00448249
        2539    -5.26932    -5.21693  0.00448078
        2540    -5.26775    -5.21695  0.00447906
        2541    -5.26584    -5.21697  0.00447733
        2542    -5.26373    -5.21699  0.00447561
        2543     -5.2611    -5.21701  0.00447388
        2544    -5.25841    -5.21702  0.00447216
        2545    -5.25518    -5.21704  0.00447042
        2546    -5.25141    -5.21705  0.00446869
        2547    -5.24798    -5.21706  0.00446695
        2548     -5.2434    -5.21707  0.00446521
        2549     -5.2393    -5.21708  0.00446347
        2550    -5.23432    -5.21709  0.00446172
        2551    -5.23029    -5.21709  0.00445997
        2552    -5.22554     -5.2171  0.00445823
        2553    -5.22085     -5.2171  0.00445648
        2554    -5.21533     -5.2171  0.00445474
        2555    -5.20977     -5.2171  0.00445299
        2556    -5.20391    -5.21709  0.00445126
        2557    -5.19841    -5.21708  0.00444952
        2558    -5.19213    -5.21707  0.00444779
        2559    -5.18697    -5.21706  0.00444607
        2560     -5.1821    -5.21705  0.00444435
        2561    -5.17717    -5.21703  0.00444265
        2562    -5.17228    -5.21701  0.00444095
        2563    -5.16796      -5.217  0.00443925
        2564    -5.16371    -5.21697  0.00443757
        2565     -5.1599    -5.21695   0.0044359
        2566    -5.15765    -5.21693  0.00443423
        2567    -5.15565    -5.21691  0.00443257
        2568    -5.15435    -5.21688  0.00443091
        2569    -5.15346    -5.21686  0.00442925
        2570    -5.15353    -5.21683   0.0044276
        2571    -5.15375    -5.21681  0.00442594
        2572    -5.15405    -5.21678  0.00442429
        2573    -5.15537    -5.21676  0.00442263
        2574    -5.15684    -5.21674  0.00442098
        2575    -5.15911    -5.21671  0.00441932
        2576    -5.16205    -5.21669  0.00441765
        2577    -5.16373    -5.21667  0.00441598
        2578    -5.16585    -5.21665  0.00441432
        2579    -5.16741    -5.21663  0.00441265
        2580    -5.16845    -5.21661  0.00441097
        2581    -5.16936     -5.2166   0.0044093
        2582    -5.16932    -5.21658  0.00440763
        2583    -5.16873    -5.21656  0.00440597
        2584    -5.16755    -5.21654   0.0044043
        2585    -5.16622    -5.21652  0.00440264
        2586    -5.16381     -5.2165  0.00440099
        2587    -5.16122    -5.21648  0.00439934
        2588    -5.15771    -5.21646   0.0043977
        2589    -5.15403    -5.21643  0.00439606
        2590    -5.14961    -5.21641  0.00439444
        2591    -5.14446    -5.21638  0.00439283
        2592    -5.13891    -5.21635  0.00439124
        2593    -5.13223    -5.21632  0.00438967
        2594    -5.12567    -5.21628  0.00438811
        2595     -5.1185    -5.21624  0.00438658
        2596    -5.11107     -5.2162  0.00438508
        2597    -5.10311    -5.21616  0.00438361
        2598    -5.09512    -5.21611  0.00438217
        2599    -5.08668    -5.21606  0.00438077
        2600    -5.07784    -5.21601   0.0043794
        2601    -5.06925    -5.21595  0.00437808
        2602    -5.05961    -5.21589  0.00437681
        2603    -5.05031    -5.21583  0.00437559
        2604    -5.04111    -5.21576  0.00437443
        2605    -5.03176    -5.21569  0.00437332
        2606    -5.02247    -5.21562  0.00437227
        2607      -5.013    -5.21554  0.00437128
        2608    -5.00402    -5.21546  0.00437036
        2609    -4.99498    -5.21537   0.0043695
        2610    -4.98686    -5.21529   0.0043687
        2611    -4.97896     -5.2152  0.00436797
        2612    -4.97092     -5.2151   0.0043673
        2613    -4.96368    -5.21501  0.00436669
        2614    -4.95717    -5.21491  0.00436613
        2615      -4.951    -5.21481  0.00436563
        2616    -4.94552     -5.2147  0.00436517
        2617    -4.94094     -5.2146  0.00436476
        2618    -4.93744    -5.21449  0.00436437
        2619    -4.93446    -5.21439  0.00436401
        2620    -4.93247    -5.21428  0.00436368
        2621    -4.93165    -5.21417  0.00436334
        2622    -4.93154    -5.21406  0.00436301
        2623    -4.93213    -5.21396  0.00436267
        2624    -4.93356    -5.21385  0.00436232
        2625    -4.93565    -5.21374  0.00436194
        2626    -4.93883    -5.21364  0.00436154
        2627    -4.94245    -5.21354   0.0043611
        2628    -4.94692    -5.21343  0.00436062
        2629    -4.95234    -5.21333  0.00436009
        2630    -4.95808    -5.21324  0.00435951
        2631    -4.96439    -5.21314  0.00435888
        2632    -4.97077    -5.21305   0.0043582
        2633     -4.9778    -5.21296  0.00435746
        2634    -4.98529    -5.21287  0.00435666
        2635    -4.99382    -5.21279   0.0043558
        2636    -5.00216    -5.21271  0.00435488
        2637     -5.0115    -5.21264   0.0043539
        2638    -5.02092    -5.21256  0.00435285
        2639    -5.03069    -5.21249  0.00435175
        2640    -5.04034    -5.21243  0.00435059
        2641    -5.05106    -5.21237  0.00434937
        2642    -5.06237    -5.21231   0.0043481
        2643    -5.07345    -5.21226  0.00434677
        2644    -5.08443    -5.21221  0.00434539
        2645    -5.09583    -5.21217  0.00434397
        2646    -5.10713    -5.21213  0.00434251
        2647     -5.1181    -5.21209  0.00434102
        2648    -5.12895    -5.21206  0.00433949
        2649    -5.14019    -5.21203  0.00433794
        2650    -5.15096    -5.21201  0.00433636
        2651    -5.16118    -5.21199  0.00433477
        2652     -5.1712    -5.21197  0.00433316
        2653    -5.18108    -5.21196  0.00433155
        2654    -5.18998    -5.21195  0.00432992
        2655    -5.19769    -5.21195  0.00432829
        2656    -5.20445    -5.21195  0.00432666
        2657    -5.21051    -5.21195  0.00432504
        2658    -5.21569    -5.21195  0.00432341
        2659    -5.21981    -5.21195  0.00432178
        2660    -5.22272    -5.21195  0.00432016
        2661    -5.22501    -5.21196  0.00431854
        2662     -5.2264    -5.21196  0.00431692
        2663    -5.22706    -5.21197   0.0043153
        2664    -5.22642    -5.21198  0.00431369
        2665    -5.22573    -5.21198  0.00431207
        2666    -5.22397    -5.21199  0.00431046
        2667     -5.2218    -5.21199  0.00430884
        2668    -5.21898    -5.21199  0.00430723
        2669    -5.21527    -5.21199  0.00430562
        2670    -5.21119    -5.21199    0.004304
        2671    -5.20651    -5.21199  0.00430239
        2672    -5.20147    -5.21199  0.00430078
        2673    -5.19598    -5.21198  0.00429918
        2674    -5.19028    -5.21197  0.00429758
        2675    -5.18461    -5.21196  0.00429598
        2676    -5.17889    -5.21195   0.0042944
        2677    -5.17275    -5.21194  0.00429282
        2678    -5.16673    -5.21192  0.00429125
        2679    -5.16134     -5.2119  0.00428969
        2680    -5.15636    -5.21188  0.00428814
        2681    -5.15185    -5.21186   0.0042866
        2682    -5.14742    -5.21183  0.00428506
        2683    -5.14296    -5.21181  0.00428354
        2684    -5.13883    -5.21178  0.00428203
        2685    -5.13581    -5.21175  0.00428053
        2686    -5.13378    -5.21172  0.00427904
        2687    -5.13215    -5.21169  0.00427755
        2688    -5.13064    -5.21166  0.00427606
        2689    -5.12923    -5.21163  0.00427458
        2690    -5.12854     -5.2116  0.00427311
        2691    -5.12885    -5.21157  0.00427163
        2692    -5.12968    -5.21154  0.00427015
        2693    -5.13148    -5.21151  0.00426867
        2694    -5.13329    -5.21148  0.00426718
        2695      -5.136    -5.21145  0.00426569
        2696    -5.13866    -5.21143  0.00426419
        2697    -5.14168     -5.2114  0.00426269
        2698    -5.14533    -5.21138  0.00426118
        2699    -5.14925    -5.21135  0.00425966
        2700    -5.15297    -5.21133  0.00425814
        2701     -5.1572    -5.21131  0.00425661
        2702    -5.16128    -5.21129  0.00425508
        2703    -5.16549    -5.21128  0.00425354
        2704    -5.17023    -5.21126  0.00425199
        2705    -5.17473    -5.21125  0.00425044
        2706    -5.17924    -5.21124  0.00424889
        2707    -5.18374    -5.21122  0.00424733
        2708    -5.18834    -5.21122  0.00424577
        2709    -5.19258    -5.21121  0.00424421
        2710    -5.19733     -5.2112  0.00424264
        2711    -5.20136     -5.2112  0.00424108
        2712    -5.20556     -5.2112  0.00423952
        2713    -5.20931     -5.2112  0.00423795
        2714    -5.21319     -5.2112  0.00423639
        2715    -5.21675     -5.2112  0.00423483
        2716    -5.22028     -5.2112  0.00423328
        2717    -5.22301    -5.21121  0.00423172
        2718    -5.22614    -5.21121  0.00423017
        2719    -5.22892    -5.21122  0.00422862
        2720    -5.23239    -5.21123  0.00422707
        2721     -5.2349    -5.21124  0.00422552
        2722    -5.23704    -5.21125  0.00422398
        2723     -5.2388    -5.21126  0.00422244
        2724    -5.24065    -5.21127  0.00422091
        2725    -5.24273    -5.21128  0.00421937
        2726    -5.24414    -5.21129  0.00421784
        2727    -5.24501     -5.2113  0.00421631
        2728    -5.24596    -5.21132  0.00421479
        2729    -5.24668    -5.21133  0.00421326
        2730    -5.24702    -5.21134  0.00421174
        2731    -5.24711    -5.21136  0.00421022
        2732    -5.24742    -5.21137   0.0042087
        2733    -5.24687    -5.21138  0.00420718
        2734    -5.24636    -5.21139  0.00420566
        2735    -5.24515    -5.21141  0.00420414
        2736    -5.24397    -5.21142  0.00420262
        2737    -5.24267    -5.21143   0.0042011
        2738    -5.24048    -5.21144  0.00419958
        2739     -5.2386    -5.21145  0.00419806
        2740    -5.23582    -5.21146  0.00419653
        2741    -5.23319    -5.21147  0.00419501
        2742    -5.23026    -5.21147  0.00419349
        2743    -5.22687    -5.21148  0.00419196
        2744    -5.22319    -5.21148  0.00419044
        2745    -5.21921    -5.21149  0.00418891
        2746     -5.2154    -5.21149  0.00418738
        2747    -5.21071    -5.21149  0.00418586
        2748    -5.20667    -5.21149  0.00418434
        2749    -5.20164    -5.21148  0.00418282
        2750     -5.1964    -5.21148   0.0041813
        2751    -5.19097    -5.21147  0.00417979
        2752    -5.18614    -5.21146  0.00417828
        2753    -5.18058    -5.21145  0.00417677
        2754    -5.17463    -5.21144  0.00417528
        2755    -5.16846    -5.21142  0.00417379
        2756    -5.16213     -5.2114  0.00417232
        2757     -5.1561    -5.21138  0.00417085
        2758    -5.15028    -5.21136   0.0041694
        2759    -5.14438    -5.21134  0.00416796
        2760    -5.13903    -5.21131  0.00416653
        2761    -5.13382    -5.21128  0.00416512
        2762     -5.1283    -5.21125  0.00416372
        2763    -5.12325    -5.21122  0.00416233
        2764    -5.11854    -5.21119  0.00416096
        2765    -5.11387    -5.21115   0.0041596
        2766    -5.10909    -5.21111  0.00415826
        2767    -5.10465    -5.21108  0.00415694
        2768    -5.10071    -5.21104  0.00415563
        2769    -5.09665    -5.21099  0.00415433
        2770    -5.09277    -5.21095  0.00415305
        2771    -5.08905    -5.21091  0.00415179
        2772    -5.08579    -5.21086  0.00415053
        2773    -5.08236    -5.21082   0.0041493
        2774     -5.0789    -5.21077  0.00414807
        2775    -5.07556    -5.21072  0.00414686
        2776    -5.07278    -5.21067  0.00414567
        2777     -5.0698    -5.21062  0.00414449
        2778    -5.06662    -5.21057  0.00414332
        2779     -5.0637    -5.21051  0.00414216
        2780    -5.06134    -5.21046  0.00414102
        2781     -5.0588    -5.21041  0.00413989
        2782    -5.05653    -5.21035  0.00413877
        2783    -5.05395     -5.2103  0.00413767
        2784    -5.05258    -5.21024  0.00413657
        2785    -5.05077    -5.21018  0.00413548
        2786    -5.04928    -5.21012   0.0041344
        2787    -5.04752    -5.21007  0.00413333
        2788    -5.04669    -5.21001  0.00413226
        2789    -5.04589    -5.20995   0.0041312
        2790    -5.04541    -5.20989  0.00413014
        2791    -5.04523    -5.20983  0.00412908
        2792    -5.04473    -5.20977  0.00412802
        2793    -5.04449    -5.20971  0.00412697
        2794    -5.04433    -5.20965  0.00412592
        2795    -5.04362    -5.20959  0.00412487
        2796    -5.04383    -5.20953  0.00412382
        2797    -5.04358    -5.20947  0.00412277
        2798    -5.04343    -5.20941  0.00412173
        2799    -5.04369    -5.20936  0.00412068
        2800    -5.04325     -5.2093  0.00411963
        2801    -5.04241    -5.20924  0.00411859
        2802    -5.04208    -5.20918  0.00411756
        2803    -5.04119    -5.20912  0.00411652
        2804     -5.0399    -5.20906   0.0041155
        2805    -5.03959      -5.209  0.00411447
        2806    -5.03815    -5.20894  0.00411346
        2807    -5.03775    -5.20887  0.00411244
        2808    -5.03734    -5.20881  0.00411143
        2809    -5.03636    -5.20875  0.00411043
        2810    -5.03514    -5.20869  0.00410943
        2811    -5.03373    -5.20863  0.00410844
        2812    -5.03308    -5.20857  0.00410745
        2813    -5.03247     -5.2085  0.00410647
        2814    -5.03178    -5.20844  0.00410549
        2815     -5.0312    -5.20838  0.00410451
        2816    -5.03244    -5.20831  0.00410353
        2817    -5.03309    -5.20825  0.00410255
        2818    -5.03348    -5.20819  0.00410156
        2819    -5.03453    -5.20813  0.00410057
        2820    -5.03611    -5.20807  0.00409957
        2821    -5.03821    -5.20801  0.00409856
        2822    -5.04039    -5.20795  0.00409753
        2823    -5.04308    -5.20789   0.0040965
        2824    -5.04628    -5.20783  0.00409545
        2825    -5.04966    -5.20778  0.00409438
        2826     -5.0538    -5.20772  0.00409329
        2827    -5.05808    -5.20767  0.00409219
        2828    -5.06261    -5.20762  0.00409106
        2829     -5.0669    -5.20757  0.00408992
        2830    -5.07213    -5.20752  0.00408875
        2831    -5.07643    -5.20747  0.00408757
        2832    -5.08144    -5.20743  0.00408637
        2833    -5.08619    -5.20739  0.00408515
        2834    -5.09125    -5.20735  0.00408392
        2835    -5.09612    -5.20731  0.00408266
        2836    -5.10137    -5.20727   0.0040814
        2837    -5.10604    -5.20723  0.00408011
        2838    -5.11084     -5.2072  0.00407882
        2839    -5.11499    -5.20717  0.00407751
        2840    -5.11859    -5.20714  0.00407619
        2841    -5.12221    -5.20711  0.00407487
        2842    -5.12536    -5.20708  0.00407354
        2843    -5.12817    -5.20705   0.0040722
        2844    -5.13029    -5.20702  0.00407085
        2845    -5.13261      -5.207  0.00406951
        2846    -5.13406    -5.20697  0.00406816
        2847    -5.13505    -5.20695  0.00406681
        2848    -5.13604    -5.20692  0.00406546
        2849    -5.13654     -5.2069   0.0040641
        2850    -5.13625    -5.20687  0.00406275
        2851    -5.13547    -5.20685  0.00406141
        2852     -5.1345    -5.20682  0.00406006
        2853    -5.13304    -5.20679  0.00405872
        2854    -5.13094    -5.20677  0.00405739
        2855    -5.12821    -5.20674  0.00405606
        2856      -5.125    -5.20671  0.00405474
        2857    -5.12134    -5.20668  0.00405343
        2858    -5.11754    -5.20665  0.00405213
        2859    -5.11332    -5.20662  0.00405085
        2860     -5.1087    -5.20658  0.00404957
        2861    -5.10386    -5.20655  0.00404832
        2862    -5.09868    -5.20651  0.00404708
        2863    -5.09304    -5.20647  0.00404586
        2864    -5.08725    -5.20643  0.00404466
        2865    -5.08092    -5.20639  0.00404349
        2866    -5.07406    -5.20634  0.00404234
        2867    -5.06731    -5.20629  0.00404122
        2868    -5.06026    -5.20624  0.00404013
        2869    -5.05355    -5.20619  0.00403907
        2870    -5.04705    -5.20613  0.00403805
        2871    -5.04006    -5.20607  0.00403705
        2872    -5.03398    -5.20601  0.00403609
        2873    -5.02672    -5.20595  0.00403517
        2874    -5.01954    -5.20589  0.00403429
        2875    -5.01278    -5.20582  0.00403344
        2876    -5.00618    -5.20575  0.00403264
        2877    -4.99963    -5.20568  0.00403187
        2878    -4.99378     -5.2056  0.00403114
        2879    -4.98807    -5.20553  0.00403045
        2880    -4.98267    -5.20545   0.0040298
        2881    -4.97764    -5.20537  0.00402917
        2882     -4.9727    -5.20529  0.00402858
        2883    -4.96833    -5.20521  0.00402802
        2884    -4.96442    -5.20513  0.00402749
        2885    -4.96083    -5.20504  0.00402699
        2886    -4.95759    -5.20496   0.0040265
        2887    -4.95532    -5.20487  0.00402604
        2888    -4.95388    -5.20478  0.00402558
        2889    -4.95178    -5.20469  0.00402514
        2890    -4.95113    -5.20461   0.0040247
        2891    -4.95057    -5.20452  0.00402427
        2892    -4.95118    -5.20443  0.00402383
        2893    -4.95188    -5.20434  0.00402339
        2894    -4.95329    -5.20426  0.00402293
        2895    -4.95585    -5.20417  0.00402246
        2896    -4.95864    -5.20409  0.00402196
        2897    -4.96105      -5.204  0.00402145
        2898    -4.96487    -5.20392  0.00402091
        2899    -4.96934    -5.20384  0.00402034
        2900    -4.97414    -5.20376  0.00401973
        2901     -4.9788    -5.20368  0.00401909
        2902    -4.98449    -5.20361  0.00401842
        2903    -4.99029    -5.20353   0.0040177
        2904    -4.99678    -5.20346  0.00401695
        2905    -5.00332    -5.20339  0.00401616
        2906    -5.01049    -5.20333  0.00401533
        2907    -5.01749    -5.20326  0.00401445
        2908    -5.02536     -5.2032  0.00401354
        2909    -5.03285    -5.20314  0.00401259
        2910    -5.04053    -5.20309   0.0040116
        2911    -5.04852    -5.20303  0.00401057
        2912    -5.05601    -5.20298  0.00400951
        2913     -5.0645    -5.20294  0.00400842
        2914    -5.07273    -5.20289  0.00400729
        2915    -5.08097    -5.20285  0.00400613
        2916     -5.0895    -5.20281  0.00400495
        2917    -5.09767    -5.20277  0.00400374
        2918     -5.1053    -5.20274  0.00400251
        2919    -5.11358    -5.20271  0.00400125
        2920    -5.12097    -5.20268  0.00399998
        2921    -5.12834    -5.20266  0.00399869
        2922    -5.13553    -5.20263  0.00399739
        2923    -5.14252    -5.20261  0.00399607
        2924    -5.14958     -5.2026  0.00399475
        2925     -5.1564    -5.20258  0.00399341
        2926    -5.16343    -5.20257  0.00399207
        2927    -5.17004    -5.20256  0.00399072
        2928    -5.17606    -5.20255  0.00398937
        2929    -5.18195    -5.20254  0.00398801
        2930    -5.18693    -5.20253  0.00398666
        2931    -5.19219    -5.20253   0.0039853
        2932    -5.19729    -5.20253  0.00398394
        2933    -5.20129    -5.20253  0.00398258
        2934    -5.20495    -5.20253  0.00398122
        2935    -5.20871    -5.20253  0.00397987
        2936     -5.2118    -5.20253  0.00397851
        2937    -5.21466    -5.20254  0.00397716
        2938    -5.21775    -5.20254  0.00397581
        2939    -5.21968    -5.20255  0.00397446
        2940    -5.22151    -5.20256  0.00397311
        2941    -5.22309    -5.20256  0.00397177
        2942    -5.22427    -5.20257  0.00397043
        2943     -5.2249    -5.20258  0.00396908
        2944    -5.22467    -5.20259  0.00396774
        2945    -5.22435    -5.20259   0.0039664
        2946    -5.22349     -5.2026  0.00396506
        2947    -5.22226    -5.20261  0.00396372
        2948    -5.22112    -5.20261  0.00396238
        2949    -5.21964    -5.20262  0.00396104
        2950    -5.21736    -5.20262   0.0039597
        2951    -5.21507    -5.20263  0.00395837
        2952    -5.21201    -5.20263  0.00395703
        2953    -5.20896    -5.20263  0.00395569
        2954    -5.20548    -5.20263  0.00395435
        2955    -5.20218    -5.20263  0.00395301
        2956    -5.19847    -5.20263  0.00395167
        2957    -5.19453    -5.20263  0.00395034
        2958    -5.19021    -5.20263    0.003949
        2959    -5.18583    -5.20262  0.00394767
        2960    -5.18157    -5.20261  0.00394635
        2961    -5.17699     -5.2026  0.00394502
        2962    -5.17228    -5.20259   0.0039437
        2963    -5.16776    -5.20258  0.00394239
        2964    -5.16226    -5.20257  0.00394108
        2965    -5.15733    -5.20255  0.00393978
        2966    -5.15224    -5.20254  0.00393849
        2967    -5.14734    -5.20252  0.00393721
        2968    -5.14297     -5.2025  0.00393593
        2969    -5.13735    -5.20248  0.00393467
        2970    -5.13263    -5.20245  0.00393341
        2971    -5.12779    -5.20243  0.00393217
        2972     -5.1236     -5.2024  0.00393094
        2973    -5.11949    -5.20237  0.00392971
        2974    -5.11532    -5.20234   0.0039285
        2975     -5.1117    -5.20231   0.0039273
        2976    -5.10849    -5.20228  0.00392611
        2977    -5.10479    -5.20225  0.00392492
        2978    -5.10163    -5.20222  0.00392375
        2979    -5.09917    -5.20218  0.00392259
        2980    -5.09693    -5.20215  0.00392143
        2981     -5.0949    -5.20211  0.00392028
        2982    -5.09289    -5.20207  0.00391913
        2983    -5.09074    -5.20204    0.003918
        2984    -5.08918      -5.202  0.00391687
        2985    -5.08726    -5.20196  0.00391574
        2986    -5.08573    -5.20192  0.00391463
        2987    -5.08395    -5.20188  0.00391352
        2988    -5.08325    -5.20184  0.00391241
        2989    -5.08196     -5.2018   0.0039113
        2990    -5.08066    -5.20176  0.00391021
        2991    -5.07917    -5.20172  0.00390911
        2992    -5.07778    -5.20168  0.00390803
        2993    -5.07633    -5.20164  0.00390694
        2994     -5.0745    -5.20159  0.00390587
        2995    -5.07287    -5.20155   0.0039048
        2996    -5.07085    -5.20151  0.00390374
        2997    -5.06932    -5.20146  0.00390269
        2998    -5.06723    -5.20142  0.00390164
        2999    -5.06516    -5.20137  0.00390061
        3000    -5.06328    -5.20133  0.00389958
        3001    -5.06142    -5.20128  0.00389856
        3002    -5.05943    -5.20123  0.00389755
        3003    -5.05716    -5.20118  0.00389654
        3004     -5.0537    -5.20114  0.00389556
        3005    -5.05071    -5.20109  0.00389458
        3006    -5.04759    -5.20103  0.00389362
        3007    -5.04449    -5.20098  0.00389267
        3008    -5.04126    -5.20093  0.00389174
        3009    -5.03701    -5.20087  0.00389083
        3010     -5.0337    -5.20082  0.00388993
        3011    -5.03028    -5.20076  0.00388905
        3012     -5.0266     -5.2007  0.00388819
        3013    -5.02223    -5.20065  0.00388735
        3014    -5.01839    -5.20059  0.00388653
        3015    -5.01404    -5.20052  0.00388574
        3016    -5.01025    -5.20046  0.00388496
        3017    -5.00614     -5.2004  0.00388421
        3018    -5.00202    -5.20033  0.00388348
        3019    -4.99884    -5.20026  0.00388276
        3020    -4.99405    -5.20019  0.00388208
        3021     -4.9901    -5.20013  0.00388142
        3022    -4.98624    -5.20005  0.00388078
        3023    -4.98296    -5.19998  0.00388016
        3024    -4.97953    -5.19991  0.00387956
        3025    -4.97627    -5.19984  0.00387898
        3026    -4.97259    -5.19976  0.00387843
        3027    -4.96926    -5.19968  0.00387789
        3028    -4.96661    -5.19961  0.00387738
        3029    -4.96417    -5.19953  0.00387687
        3030    -4.96167    -5.19945  0.00387639
        3031    -4.95984    -5.19937  0.00387592
        3032    -4.95824    -5.19929  0.00387545
        3033    -4.95716    -5.19921    0.003875
        3034    -4.95614    -5.19913  0.00387455
        3035    -4.95487    -5.19905  0.00387411
        3036    -4.95395    -5.19897  0.00387367
        3037    -4.95322    -5.19889  0.00387324
        3038    -4.95237    -5.19881  0.00387282
        3039     -4.9511    -5.19873   0.0038724
        3040    -4.95078    -5.19865  0.00387199
        3041    -4.95051    -5.19857  0.00387157
        3042     -4.9506    -5.19848  0.00387116
        3043    -4.95046     -5.1984  0.00387074
        3044    -4.95132    -5.19832  0.00387032
        3045     -4.9517    -5.19824   0.0038699
        3046    -4.95297    -5.19816  0.00386947
        3047    -4.95455    -5.19808  0.00386902
        3048    -4.95631      -5.198  0.00386857
        3049    -4.95828    -5.19792   0.0038681
        3050    -4.96091    -5.19784  0.00386761
        3051    -4.96361    -5.19777   0.0038671
        3052    -4.96698    -5.19769  0.00386658
        3053     -4.9707    -5.19762  0.00386602
        3054    -4.97417    -5.19754  0.00386545
        3055    -4.97885    -5.19747  0.00386485
        3056    -4.98335     -5.1974  0.00386422
        3057     -4.9884    -5.19733  0.00386356
        3058    -4.99288    -5.19727  0.00386287
        3059     -4.9984     -5.1972  0.00386216
        3060    -5.00341    -5.19714  0.00386141
        3061    -5.00905    -5.19708  0.00386064
        3062    -5.01362    -5.19702  0.00385985
        3063    -5.01859    -5.19696  0.00385903
        3064    -5.02359     -5.1969  0.00385818
        3065      -5.028    -5.19685  0.00385732
        3066    -5.03269    -5.19679  0.00385643
        3067    -5.03674    -5.19674  0.00385552
        3068    -5.04073    -5.19669   0.0038546
        3069    -5.04467    -5.19664  0.00385367
        3070    -5.04886    -5.19659  0.00385271
        3071    -5.05256    -5.19655  0.00385174
        3072     -5.0558     -5.1965  0.00385076
        3073    -5.05904    -5.19646  0.00384977
        3074    -5.06264    -5.19641  0.00384876
        3075    -5.06555    -5.19637  0.00384774
        3076    -5.06918    -5.19633  0.00384672
        3077     -5.0722    -5.19629  0.00384568
        3078    -5.07525    -5.19625  0.00384463
        3079    -5.07867    -5.19621  0.00384357
        3080    -5.08203    -5.19617   0.0038425
        3081     -5.0852    -5.19614  0.00384142
        3082    -5.08896     -5.1961  0.00384033
        3083    -5.09301    -5.19607  0.00383923
        3084    -5.09661    -5.19604  0.00383812
        3085    -5.10067    -5.19601    0.003837
        3086    -5.10488    -5.19598  0.00383587
        3087    -5.10937    -5.19595  0.00383473
        3088    -5.11354    -5.19592  0.00383359
        3089    -5.11797     -5.1959  0.00383243
        3090     -5.1231    -5.19587  0.00383126
        3091    -5.12844    -5.19585  0.00383008
        3092    -5.13354    -5.19583   0.0038289
        3093     -5.1382    -5.19581   0.0038277
        3094    -5.14287     -5.1958  0.00382651
        3095    -5.14768    -5.19578   0.0038253
        3096    -5.15261    -5.19577  0.00382409
        3097    -5.15779    -5.19575  0.00382288
        3098    -5.16277    -5.19574  0.00382166
        3099    -5.16722    -5.19573  0.00382043
        3100    -5.17204    -5.19573  0.00381921
        3101    -5.17677    -5.19572  0.00381798
        3102    -5.18126    -5.19572  0.00381675
        3103    -5.18503    -5.19571  0.00381553
        3104    -5.18871    -5.19571   0.0038143
        3105    -5.19288    -5.19571  0.00381307
        3106    -5.19724    -5.19571  0.00381184
        3107    -5.20119    -5.19571  0.00381062
        3108    -5.20473    -5.19571  0.00380939
        3109    -5.20771    -5.19572  0.00380817
        3110    -5.21134    -5.19572  0.00380695
        3111    -5.21472    -5.19573  0.00380573
        3112    -5.21816    -5.19574  0.00380451
        3113    -5.22105    -5.19574   0.0038033
        3114    -5.22448    -5.19575  0.00380209
        3115    -5.22753    -5.19576  0.00380088
        3116    -5.23067    -5.19577  0.00379968
        3117    -5.23391    -5.19579  0.00379848
        3118    -5.23711     -5.1958  0.00379728
        3119    -5.24027    -5.19581  0.00379609
        3120    -5.24325    -5.19583  0.00379491
        3121    -5.24591    -5.19585  0.00379372
        3122     -5.2484    -5.19586  0.00379255
        3123    -5.25103    -5.19588  0.00379137
        3124    -5.25395     -5.1959   0.0037902
        3125    -5.25702    -5.19592  0.00378904
        3126    -5.25993    -5.19594  0.00378789
        3127    -5.26252    -5.19596  0.00378673
        3128    -5.26478    -5.19598  0.00378559
        3129    -5.26762      -5.196  0.00378445
        3130    -5.26982    -5.19603  0.00378331
        3131    -5.27257    -5.19605  0.00378218
        3132    -5.27509    -5.19608  0.00378106
        3133    -5.27769     -5.1961  0.00377994
        3134    -5.28033    -5.19613  0.00377883
        3135     -5.2827    -5.19616  0.00377773
        3136    -5.28493    -5.19619  0.00377663
        3137     -5.2867    -5.19622  0.00377553
        3138    -5.28844    -5.19625  0.00377444
        3139    -5.28953    -5.19627  0.00377336
        3140    -5.29117    -5.19631  0.00377228
        3141    -5.29243    -5.19634   0.0037712
        3142     -5.2933    -5.19637  0.00377013
        3143     -5.2939     -5.1964  0.00376906
        3144    -5.29424    -5.19643  0.00376799
        3145    -5.29431    -5.19646  0.00376692
        3146    -5.29393    -5.19649  0.00376585
        3147    -5.29372    -5.19652  0.00376478
        3148    -5.29305    -5.19655  0.00376371
        3149    -5.29209    -5.19658  0.00376263
        3150    -5.29098    -5.19661  0.00376156
        3151    -5.28897    -5.19664  0.00376048
        3152    -5.28681    -5.19667  0.00375939
