#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1327    -1.12859     -1.8463   0.0233627
        1328     -1.1319    -1.84576   0.0233513
        1329    -1.13596    -1.84522   0.0233398
        1330    -1.14121    -1.84469   0.0233283
        1331    -1.14666    -1.84417   0.0233166
        1332    -1.15155    -1.84365   0.0233049
        1333    -1.15777    -1.84314   0.0232931
        1334     -1.1643    -1.84263   0.0232812
        1335    -1.17159    -1.84212   0.0232692
        1336     -1.1796    -1.84163   0.0232571
        1337    -1.18828    -1.84114   0.0232448
        1338    -1.19686    -1.84066   0.0232324
        1339    -1.20625    -1.84018   0.0232199
        1340     -1.2157    -1.83972   0.0232073
        1341    -1.22516    -1.83926   0.0231945
        1342    -1.23578    -1.83881   0.0231816
        1343    -1.24632    -1.83837   0.0231685
        1344    -1.25674    -1.83794   0.0231553
        1345     -1.2665    -1.83751    0.023142
        1346    -1.27725     -1.8371   0.0231285
        1347    -1.28727    -1.83669    0.023115
        1348    -1.29797    -1.83629   0.0231013
        1349    -1.30857     -1.8359   0.0230875
        1350    -1.31904    -1.83551   0.0230735
        1351    -1.33032    -1.83514   0.0230595
        1352    -1.34068    -1.83477   0.0230453
        1353    -1.34984    -1.83442   0.0230311
        1354    -1.35947    -1.83406   0.0230167
        1355     -1.3693    -1.83372   0.0230023
        1356    -1.37857    -1.83339   0.0229878
        1357    -1.38702    -1.83306   0.0229732
        1358    -1.39534    -1.83273   0.0229586
        1359    -1.40328    -1.83242   0.0229438
        1360    -1.41081    -1.83211   0.0229291
        1361    -1.41743     -1.8318   0.0229142
        1362    -1.42336     -1.8315   0.0228994
        1363    -1.42931    -1.83121   0.0228845
        1364    -1.43503    -1.83092   0.0228695
        1365    -1.44001    -1.83063   0.0228546
        1366    -1.44449    -1.83035   0.0228396
        1367    -1.44845    -1.83007   0.0228246
        1368    -1.45117    -1.82979   0.0228096
        1369    -1.45432    -1.82952   0.0227946
        1370    -1.45621    -1.82925   0.0227796
        1371    -1.45828    -1.82898   0.0227646
        1372    -1.45885    -1.82871   0.0227496
        1373    -1.45934    -1.82844   0.0227346
        1374    -1.45953    -1.82817   0.0227196
        1375    -1.45893     -1.8279   0.0227047
        1376    -1.45851    -1.82763   0.0226898
        1377     -1.4573    -1.82736   0.0226749
        1378    -1.45532    -1.82709     0.02266
        1379     -1.4533    -1.82682   0.0226452
        1380      -1.451    -1.82655   0.0226305
        1381    -1.44795    -1.82627   0.0226157
        1382    -1.44417      -1.826   0.0226011
        1383    -1.43966    -1.82572   0.0225864
        1384    -1.43445    -1.82544   0.0225719
        1385    -1.42879    -1.82515   0.0225574
        1386    -1.42294    -1.82486    0.022543
        1387    -1.41716    -1.82457   0.0225287
        1388    -1.41051    -1.82427   0.0225144
        1389    -1.40302    -1.82396   0.0225002
        1390    -1.39567    -1.82366   0.0224862
        1391    -1.38825    -1.82334   0.0224722
        1392    -1.38102    -1.82303   0.0224583
        1393    -1.37282     -1.8227   0.0224445
        1394    -1.36464    -1.82237   0.0224308
        1395    -1.35578    -1.82204   0.0224172
        1396    -1.34749     -1.8217   0.0224037
        1397    -1.33907    -1.82135   0.0223904
        1398    -1.33007      -1.821   0.0223771
        1399    -1.32053    -1.82064    0.022364
        1400    -1.31169    -1.82028   0.0223509
        1401    -1.30285    -1.81991    0.022338
        1402    -1.29431    -1.81954   0.0223252
        1403    -1.28536    -1.81916   0.0223126
        1404    -1.27652    -1.81877      0.0223
        1405    -1.26807    -1.81838   0.0222876
        1406    -1.25907    -1.81798   0.0222753
        1407    -1.25101    -1.81758   0.0222631
        1408    -1.24296    -1.81717    0.022251
        1409    -1.23566    -1.81676   0.0222391
        1410    -1.22866    -1.81634   0.0222272
        1411      -1.222    -1.81592   0.0222155
        1412    -1.21497    -1.81549   0.0222038
        1413    -1.20808    -1.81506   0.0221923
        1414    -1.20184    -1.81463   0.0221808
        1415    -1.19626    -1.81419   0.0221694
        1416    -1.19161    -1.81375   0.0221581
        1417     -1.1867    -1.81331   0.0221469
        1418     -1.1825    -1.81286   0.0221358
        1419    -1.17952    -1.81242   0.0221247
        1420    -1.17631    -1.81197   0.0221136
        1421    -1.17361    -1.81152   0.0221026
        1422    -1.17216    -1.81107   0.0220916
        1423    -1.17002    -1.81062   0.0220807
        1424    -1.16938    -1.81017   0.0220698
        1425     -1.1683    -1.80972   0.0220589
        1426    -1.16823    -1.80927    0.022048
        1427    -1.16917    -1.80882   0.0220371
        1428    -1.17039    -1.80837   0.0220262
        1429    -1.17165    -1.80793   0.0220153
        1430    -1.17414    -1.80749   0.0220044
        1431    -1.17689    -1.80705   0.0219934
        1432    -1.18012    -1.80661   0.0219824
        1433    -1.18384    -1.80617   0.0219714
        1434    -1.18801    -1.80574   0.0219603
        1435    -1.19286    -1.80531   0.0219491
        1436    -1.19742    -1.80489   0.0219379
        1437    -1.20263    -1.80447   0.0219267
        1438    -1.20894    -1.80406   0.0219153
        1439    -1.21538    -1.80365   0.0219039
        1440    -1.22215    -1.80324   0.0218924
        1441    -1.22852    -1.80285   0.0218809
        1442    -1.23542    -1.80245   0.0218692
        1443    -1.24307    -1.80207   0.0218575
        1444    -1.25047    -1.80168   0.0218457
        1445    -1.25736    -1.80131   0.0218338
        1446    -1.26564    -1.80094   0.0218219
        1447    -1.27311    -1.80057   0.0218099
        1448    -1.28096    -1.80021   0.0217977
        1449     -1.2889    -1.79986   0.0217856
        1450     -1.2974    -1.79951   0.0217733
        1451    -1.30571    -1.79917   0.0217609
        1452    -1.31356    -1.79884   0.0217485
        1453     -1.3219    -1.79851    0.021736
        1454     -1.3302    -1.79819   0.0217235
        1455    -1.33919    -1.79787   0.0217108
        1456    -1.34763    -1.79756   0.0216981
        1457    -1.35575    -1.79726   0.0216853
        1458    -1.36305    -1.79696   0.0216725
        1459    -1.37095    -1.79667   0.0216596
        1460    -1.37849    -1.79638   0.0216467
        1461    -1.38612     -1.7961   0.0216337
        1462    -1.39386    -1.79583   0.0216206
        1463    -1.40096    -1.79556   0.0216076
        1464    -1.40814    -1.79529   0.0215944
        1465    -1.41468    -1.79503   0.0215812
        1466    -1.42154    -1.79478    0.021568
        1467    -1.42824    -1.79453   0.0215548
        1468    -1.43431    -1.79428   0.0215415
        1469    -1.44119    -1.79404   0.0215282
        1470    -1.44696    -1.79381   0.0215148
        1471    -1.45333    -1.79358   0.0215014
        1472    -1.45886    -1.79335    0.021488
        1473    -1.46428    -1.79312   0.0214746
        1474    -1.47058    -1.79291   0.0214611
        1475    -1.47535    -1.79269   0.0214477
        1476    -1.48128    -1.79248   0.0214342
        1477    -1.48645    -1.79227   0.0214207
        1478    -1.49279    -1.79207   0.0214071
        1479     -1.4989    -1.79187   0.0213936
        1480    -1.50503    -1.79168     0.02138
        1481    -1.51095    -1.79149   0.0213664
        1482    -1.51669     -1.7913   0.0213528
        1483    -1.52226    -1.79112   0.0213392
        1484    -1.52792    -1.79094   0.0213255
        1485    -1.53392    -1.79077   0.0213119
        1486    -1.54005     -1.7906   0.0212982
        1487    -1.54607    -1.79044   0.0212845
        1488    -1.55272    -1.79028   0.0212708
        1489    -1.55832    -1.79012   0.0212571
        1490     -1.5648    -1.78997   0.0212434
        1491    -1.57145    -1.78982   0.0212296
        1492    -1.57825    -1.78968   0.0212159
        1493    -1.58523    -1.78955   0.0212021
        1494    -1.59284    -1.78941   0.0211883
        1495    -1.59989    -1.78929   0.0211745
        1496     -1.6066    -1.78917   0.0211607
        1497    -1.61392    -1.78905   0.0211469
        1498     -1.6216    -1.78894   0.0211331
        1499    -1.62986    -1.78883   0.0211192
        1500    -1.63819    -1.78873   0.0211054
        1501    -1.64658    -1.78863   0.0210916
        1502    -1.65547    -1.78855   0.0210777
        1503    -1.66364    -1.78846   0.0210638
        1504     -1.6713    -1.78839     0.02105
        1505    -1.67962    -1.78831   0.0210361
        1506    -1.68808    -1.78825   0.0210223
        1507    -1.69592    -1.78819   0.0210084
        1508     -1.7036    -1.78813   0.0209945
        1509    -1.71108    -1.78808   0.0209807
        1510    -1.71785    -1.78803   0.0209668
        1511     -1.7253    -1.78799    0.020953
        1512    -1.73244    -1.78795   0.0209392
        1513    -1.73852    -1.78792   0.0209254
        1514    -1.74398    -1.78789   0.0209116
        1515    -1.74951    -1.78787   0.0208978
        1516    -1.75461    -1.78784    0.020884
        1517    -1.75996    -1.78783   0.0208702
        1518    -1.76385    -1.78781   0.0208565
        1519     -1.7677     -1.7878   0.0208428
        1520    -1.77052    -1.78779   0.0208291
        1521    -1.77278    -1.78778   0.0208154
        1522    -1.77445    -1.78777   0.0208017
        1523    -1.77529    -1.78776    0.020788
        1524    -1.77623    -1.78775   0.0207744
        1525    -1.77608    -1.78774   0.0207608
        1526    -1.77505    -1.78774   0.0207472
        1527    -1.77388    -1.78773   0.0207336
        1528    -1.77255    -1.78772     0.02072
        1529    -1.77036     -1.7877   0.0207065
        1530    -1.76706    -1.78769    0.020693
        1531     -1.7634    -1.78768   0.0206794
        1532    -1.75913    -1.78766    0.020666
        1533    -1.75476    -1.78764   0.0206525
        1534    -1.74934    -1.78761    0.020639
        1535    -1.74314    -1.78758   0.0206256
        1536    -1.73642    -1.78755   0.0206122
        1537    -1.72898    -1.78751   0.0205988
        1538    -1.72179    -1.78747   0.0205855
        1539     -1.7137    -1.78742   0.0205722
        1540    -1.70521    -1.78737   0.0205589
        1541     -1.6971    -1.78731   0.0205456
        1542    -1.68892    -1.78724   0.0205324
        1543    -1.67951    -1.78717   0.0205192
        1544    -1.66915     -1.7871   0.0205061
        1545    -1.66031    -1.78702   0.0204929
        1546    -1.65062    -1.78693   0.0204799
        1547    -1.64084    -1.78683   0.0204669
        1548    -1.63128    -1.78673   0.0204539
        1549    -1.62149    -1.78663    0.020441
        1550    -1.61225    -1.78651   0.0204281
        1551    -1.60217    -1.78639   0.0204153
        1552    -1.59273    -1.78627   0.0204025
        1553    -1.58326    -1.78614   0.0203898
        1554    -1.57429      -1.786   0.0203771
        1555    -1.56514    -1.78586   0.0203645
        1556    -1.55681    -1.78571   0.0203519
        1557     -1.5491    -1.78556   0.0203394
        1558    -1.54131     -1.7854    0.020327
        1559    -1.53445    -1.78524   0.0203146
        1560    -1.52781    -1.78508   0.0203022
        1561    -1.52167    -1.78491   0.0202899
        1562    -1.51579    -1.78474   0.0202777
        1563    -1.51093    -1.78456   0.0202654
        1564    -1.50612    -1.78438   0.0202533
        1565    -1.50259     -1.7842   0.0202411
        1566    -1.49937    -1.78402    0.020229
        1567    -1.49646    -1.78384   0.0202169
        1568    -1.49387    -1.78365   0.0202049
        1569    -1.49207    -1.78347   0.0201929
        1570    -1.49105    -1.78328   0.0201809
        1571    -1.49081     -1.7831   0.0201689
        1572    -1.49061    -1.78291   0.0201569
        1573    -1.49069    -1.78272    0.020145
        1574    -1.49126    -1.78254    0.020133
        1575    -1.49329    -1.78235   0.0201211
        1576    -1.49554    -1.78217   0.0201091
        1577    -1.49728    -1.78199   0.0200972
        1578    -1.49994    -1.78181   0.0200852
        1579    -1.50302    -1.78164   0.0200733
        1580    -1.50602    -1.78146   0.0200613
        1581    -1.50989    -1.78129   0.0200494
        1582    -1.51413    -1.78112   0.0200374
        1583    -1.51921    -1.78096   0.0200255
        1584    -1.52415    -1.78079   0.0200135
        1585    -1.52989    -1.78064   0.0200015
        1586     -1.5357    -1.78048   0.0199895
        1587    -1.54132    -1.78033   0.0199774
        1588    -1.54697    -1.78018   0.0199654
        1589    -1.55361    -1.78004   0.0199533
        1590       -1.56     -1.7799   0.0199413
        1591    -1.56735    -1.77977   0.0199292
        1592    -1.57443    -1.77964   0.0199171
        1593     -1.5817    -1.77952    0.019905
        1594    -1.58964     -1.7794   0.0198928
        1595    -1.59724    -1.77928   0.0198807
        1596    -1.60572    -1.77917   0.0198685
        1597    -1.61384    -1.77907   0.0198564
        1598     -1.6211    -1.77897   0.0198442
        1599    -1.62894    -1.77888    0.019832
        1600    -1.63757    -1.77879   0.0198198
        1601     -1.6448    -1.77871   0.0198076
        1602    -1.65303    -1.77863   0.0197954
        1603    -1.66128    -1.77855   0.0197832
        1604    -1.66928    -1.77849   0.0197709
        1605    -1.67725    -1.77842   0.0197587
        1606    -1.68543    -1.77836   0.0197465
        1607    -1.69354    -1.77831   0.0197343
        1608    -1.70158    -1.77826   0.0197221
        1609    -1.70904    -1.77822   0.0197099
        1610    -1.71662    -1.77818   0.0196977
        1611    -1.72505    -1.77815   0.0196855
        1612     -1.7331    -1.77812   0.0196733
        1613    -1.74026     -1.7781   0.0196611
        1614     -1.7475    -1.77808   0.0196489
        1615    -1.75456    -1.77807   0.0196368
        1616    -1.76142    -1.77805   0.0196246
        1617    -1.76785    -1.77805   0.0196125
        1618    -1.77454    -1.77805   0.0196003
        1619    -1.78054    -1.77805   0.0195882
        1620    -1.78704    -1.77805   0.0195762
        1621    -1.79211    -1.77806   0.0195641
        1622    -1.79815    -1.77807    0.019552
        1623    -1.80372    -1.77809     0.01954
        1624    -1.80857    -1.77811    0.019528
        1625    -1.81319    -1.77813    0.019516
        1626    -1.81877    -1.77816    0.019504
        1627     -1.8222    -1.77818    0.019492
        1628    -1.82684    -1.77821     0.01948
        1629    -1.83102    -1.77825   0.0194681
        1630    -1.83521    -1.77828   0.0194562
        1631    -1.83847    -1.77832   0.0194443
        1632    -1.84224    -1.77836   0.0194324
        1633    -1.84485     -1.7784   0.0194206
        1634    -1.84798    -1.77844   0.0194087
        1635    -1.85045    -1.77848   0.0193969
        1636     -1.8525    -1.77853   0.0193851
        1637    -1.85534    -1.77858   0.0193733
        1638    -1.85802    -1.77862   0.0193616
        1639    -1.85959    -1.77867   0.0193498
        1640    -1.86223    -1.77872   0.0193381
        1641    -1.86353    -1.77878   0.0193264
        1642    -1.86543    -1.77883   0.0193147
        1643    -1.86771    -1.77888    0.019303
        1644    -1.86892    -1.77894   0.0192913
        1645    -1.87005    -1.77899   0.0192797
        1646    -1.87109    -1.77905    0.019268
        1647     -1.8723    -1.77911   0.0192564
        1648    -1.87296    -1.77916   0.0192448
        1649    -1.87358    -1.77922   0.0192332
        1650    -1.87463    -1.77928   0.0192217
        1651    -1.87589    -1.77934   0.0192101
        1652    -1.87712     -1.7794   0.0191986
        1653    -1.87809    -1.77946   0.0191871
        1654    -1.87929    -1.77952   0.0191756
        1655    -1.87953    -1.77958   0.0191641
        1656    -1.87977    -1.77964   0.0191526
        1657    -1.88098     -1.7797   0.0191411
        1658    -1.88197    -1.77976   0.0191297
        1659    -1.88298    -1.77982   0.0191182
        1660    -1.88355    -1.77988   0.0191068
        1661    -1.88487    -1.77995   0.0190954
        1662    -1.88623    -1.78001   0.0190841
        1663    -1.88765    -1.78008   0.0190727
        1664    -1.88912    -1.78014   0.0190613
        1665    -1.89089    -1.78021     0.01905
        1666    -1.89224    -1.78028   0.0190387
        1667    -1.89343    -1.78034   0.0190274
        1668     -1.8947    -1.78041   0.0190161
        1669    -1.89581    -1.78048   0.0190048
        1670    -1.89748    -1.78055   0.0189936
        1671    -1.89925    -1.78062   0.0189824
        1672    -1.90039    -1.78069   0.0189711
        1673    -1.90236    -1.78077   0.0189599
        1674    -1.90419    -1.78084   0.0189488
        1675    -1.90565    -1.78091   0.0189376
        1676    -1.90818    -1.78099   0.0189264
        1677    -1.91058    -1.78107   0.0189153
        1678    -1.91309    -1.78115   0.0189042
        1679     -1.9162    -1.78123   0.0188931
        1680    -1.91918    -1.78131    0.018882
        1681    -1.92226    -1.78139    0.018871
        1682    -1.92594    -1.78148     0.01886
        1683    -1.92875    -1.78157    0.018849
        1684    -1.93215    -1.78166    0.018838
        1685    -1.93588    -1.78175    0.018827
        1686    -1.93897    -1.78184   0.0188161
        1687    -1.94262    -1.78194   0.0188052
        1688    -1.94584    -1.78203   0.0187943
        1689    -1.94961    -1.78213   0.0187834
        1690    -1.95292    -1.78223   0.0187726
        1691    -1.95627    -1.78234   0.0187618
        1692    -1.95962    -1.78244    0.018751
        1693    -1.96345    -1.78255   0.0187402
        1694    -1.96701    -1.78266   0.0187295
        1695    -1.97053    -1.78277   0.0187187
        1696    -1.97422    -1.78288    0.018708
        1697     -1.9776      -1.783   0.0186974
        1698    -1.98064    -1.78311   0.0186867
        1699    -1.98356    -1.78323   0.0186761
        1700    -1.98658    -1.78335   0.0186655
        1701    -1.98992    -1.78347   0.0186549
        1702    -1.99213    -1.78359   0.0186444
        1703    -1.99438    -1.78372   0.0186338
        1704    -1.99665    -1.78384   0.0186233
        1705    -1.99869    -1.78397   0.0186128
        1706    -2.00121     -1.7841   0.0186023
        1707    -2.00251    -1.78422   0.0185919
        1708    -2.00425    -1.78435   0.0185814
        1709    -2.00522    -1.78448    0.018571
        1710    -2.00589    -1.78461   0.0185606
        1711    -2.00674    -1.78474   0.0185502
        1712    -2.00679    -1.78487   0.0185398
        1713    -2.00675      -1.785   0.0185295
        1714    -2.00567    -1.78513   0.0185191
        1715    -2.00474    -1.78526   0.0185087
        1716    -2.00348    -1.78538   0.0184984
        1717    -2.00165    -1.78551    0.018488
        1718    -1.99974    -1.78563   0.0184777
        1719    -1.99703    -1.78576   0.0184674
        1720    -1.99569    -1.78588    0.018457
        1721    -1.99309      -1.786   0.0184467
        1722    -1.99092    -1.78612   0.0184364
        1723    -1.98678    -1.78624    0.018426
        1724    -1.98286    -1.78635   0.0184157
        1725    -1.97917    -1.78646   0.0184054
        1726    -1.97452    -1.78657    0.018395
        1727    -1.96989    -1.78668   0.0183847
        1728    -1.96458    -1.78678   0.0183743
        1729    -1.95981    -1.78688    0.018364
        1730    -1.95536    -1.78698   0.0183536
        1731    -1.95028    -1.78707   0.0183433
        1732    -1.94509    -1.78716   0.0183329
        1733    -1.94003    -1.78725   0.0183225
        1734    -1.93466    -1.78734   0.0183122
        1735    -1.92899    -1.78742   0.0183018
        1736    -1.92279    -1.78749   0.0182914
        1737    -1.91754    -1.78757    0.018281
        1738    -1.91181    -1.78764   0.0182706
        1739    -1.90658    -1.78771   0.0182603
        1740    -1.90113    -1.78777   0.0182499
        1741    -1.89574    -1.78784   0.0182395
        1742    -1.89088     -1.7879   0.0182291
        1743    -1.88538    -1.78795   0.0182188
        1744    -1.88044    -1.78801   0.0182084
        1745    -1.87559    -1.78806    0.018198
        1746    -1.87084     -1.7881   0.0181877
        1747    -1.86522    -1.78815   0.0181773
        1748    -1.86019    -1.78819    0.018167
        1749    -1.85527    -1.78823   0.0181566
        1750    -1.84996    -1.78826   0.0181463
        1751    -1.84524    -1.78829   0.0181359
        1752    -1.84085    -1.78832   0.0181256
        1753    -1.83727    -1.78835   0.0181153
        1754    -1.83281    -1.78838    0.018105
        1755    -1.82818     -1.7884   0.0180947
        1756    -1.82337    -1.78842   0.0180844
        1757    -1.81934    -1.78844   0.0180741
        1758     -1.8151    -1.78845   0.0180638
        1759    -1.81161    -1.78847   0.0180536
        1760    -1.80716    -1.78848   0.0180433
        1761    -1.80296    -1.78848   0.0180331
        1762    -1.79947    -1.78849   0.0180228
        1763    -1.79475    -1.78849   0.0180126
        1764    -1.79119     -1.7885   0.0180024
        1765    -1.78686     -1.7885   0.0179922
        1766    -1.78223    -1.78849    0.017982
        1767    -1.77824    -1.78849   0.0179718
        1768    -1.77417    -1.78848   0.0179617
        1769    -1.76856    -1.78847   0.0179515
        1770    -1.76406    -1.78845   0.0179414
        1771    -1.75897    -1.78844   0.0179313
        1772    -1.75473    -1.78842   0.0179212
        1773     -1.7499     -1.7884   0.0179111
        1774    -1.74471    -1.78837    0.017901
        1775    -1.73964    -1.78834   0.0178909
        1776    -1.73447    -1.78831   0.0178809
        1777     -1.7299    -1.78828   0.0178708
        1778    -1.72428    -1.78824   0.0178608
        1779    -1.71879     -1.7882   0.0178508
        1780    -1.71274    -1.78816   0.0178408
        1781    -1.70686    -1.78812   0.0178309
        1782    -1.70116    -1.78807   0.0178209
        1783    -1.69517    -1.78802    0.017811
        1784    -1.68939    -1.78796   0.0178011
        1785    -1.68361     -1.7879   0.0177913
        1786    -1.67783    -1.78784   0.0177814
        1787    -1.67257    -1.78778   0.0177716
        1788    -1.66665    -1.78771   0.0177618
        1789    -1.66104    -1.78764    0.017752
        1790    -1.65554    -1.78756   0.0177422
        1791    -1.65066    -1.78749   0.0177325
        1792    -1.64498    -1.78741   0.0177227
        1793    -1.63973    -1.78733   0.0177131
        1794    -1.63518    -1.78724   0.0177034
        1795    -1.63087    -1.78715   0.0176937
        1796    -1.62707    -1.78706   0.0176841
        1797     -1.6231    -1.78697   0.0176745
        1798    -1.61896    -1.78688   0.0176649
        1799     -1.6159    -1.78678   0.0176554
        1800    -1.61272    -1.78669   0.0176458
        1801    -1.61041    -1.78659   0.0176363
        1802     -1.6085    -1.78649   0.0176268
        1803      -1.607    -1.78639   0.0176173
        1804    -1.60568    -1.78629   0.0176078
        1805    -1.60454    -1.78619   0.0175983
        1806    -1.60478    -1.78609   0.0175889
        1807    -1.60473    -1.78599   0.0175794
        1808    -1.60628    -1.78589     0.01757
        1809    -1.60727    -1.78579   0.0175605
        1810    -1.60888    -1.78569   0.0175511
        1811    -1.60964     -1.7856   0.0175417
        1812    -1.61146     -1.7855   0.0175323
        1813    -1.61479    -1.78541   0.0175229
        1814    -1.61696    -1.78531   0.0175134
        1815    -1.61935    -1.78522    0.017504
        1816    -1.62172    -1.78513   0.0174946
        1817    -1.62497    -1.78504   0.0174852
        1818    -1.62883    -1.78496   0.0174758
        1819     -1.6323    -1.78487   0.0174664
        1820    -1.63557    -1.78479    0.017457
        1821    -1.63886    -1.78471   0.0174476
        1822    -1.64212    -1.78463   0.0174382
        1823    -1.64532    -1.78456   0.0174288
        1824    -1.64866    -1.78448   0.0174194
        1825    -1.65139    -1.78441     0.01741
        1826    -1.65421    -1.78434   0.0174006
        1827    -1.65587    -1.78427   0.0173912
        1828    -1.65829     -1.7842   0.0173819
        1829    -1.66048    -1.78413   0.0173725
        1830    -1.66169    -1.78406   0.0173631
        1831    -1.66337      -1.784   0.0173538
        1832    -1.66525    -1.78393   0.0173444
        1833    -1.66685    -1.78387   0.0173351
        1834    -1.66672    -1.78381   0.0173257
        1835    -1.66678    -1.78374   0.0173164
        1836    -1.66704    -1.78368   0.0173071
        1837    -1.66677    -1.78362   0.0172978
        1838    -1.66623    -1.78355   0.0172885
        1839    -1.66615    -1.78349   0.0172792
        1840    -1.66556    -1.78342     0.01727
        1841     -1.6645    -1.78336   0.0172607
        1842    -1.66393    -1.78329   0.0172514
        1843    -1.66243    -1.78323   0.0172422
        1844    -1.66025    -1.78316    0.017233
        1845    -1.65862    -1.78309   0.0172238
        1846    -1.65612    -1.78303   0.0172146
        1847    -1.65397    -1.78296   0.0172054
        1848     -1.6517    -1.78288   0.0171962
        1849    -1.64933    -1.78281   0.0171871
        1850    -1.64641    -1.78274    0.017178
        1851    -1.64415    -1.78266   0.0171688
        1852    -1.64089    -1.78259   0.0171597
        1853    -1.63833    -1.78251   0.0171507
        1854    -1.63552    -1.78243   0.0171416
        1855    -1.63222    -1.78235   0.0171325
        1856    -1.62966    -1.78227   0.0171235
        1857    -1.62737    -1.78218   0.0171145
        1858    -1.62438     -1.7821   0.0171055
        1859    -1.62119    -1.78201   0.0170965
        1860    -1.61805    -1.78192   0.0170875
        1861    -1.61591    -1.78183   0.0170786
        1862     -1.6131    -1.78174   0.0170697
        1863    -1.61106    -1.78165   0.0170607
        1864    -1.60859    -1.78156   0.0170518
        1865    -1.60713    -1.78147    0.017043
        1866    -1.60476    -1.78137   0.0170341
        1867    -1.60243    -1.78128   0.0170252
        1868    -1.60039    -1.78118   0.0170164
        1869    -1.59815    -1.78108   0.0170076
        1870     -1.5962    -1.78098   0.0169988
        1871    -1.59428    -1.78088     0.01699
        1872    -1.59241    -1.78078   0.0169812
        1873    -1.59107    -1.78068   0.0169724
        1874    -1.58929    -1.78058   0.0169637
        1875    -1.58829    -1.78048   0.0169549
        1876    -1.58686    -1.78037   0.0169462
        1877    -1.58477    -1.78027   0.0169375
        1878    -1.58276    -1.78016   0.0169288
        1879    -1.58131    -1.78006   0.0169201
        1880    -1.57996    -1.77995   0.0169115
        1881    -1.57919    -1.77984   0.0169028
        1882    -1.57855    -1.77974   0.0168942
        1883     -1.5783    -1.77963   0.0168855
        1884    -1.57724    -1.77952   0.0168769
        1885     -1.5766    -1.77942   0.0168683
        1886    -1.57593    -1.77931   0.0168597
        1887    -1.57523     -1.7792   0.0168511
        1888    -1.57503    -1.77909   0.0168426
        1889    -1.57509    -1.77898    0.016834
        1890    -1.57592    -1.77888   0.0168254
        1891    -1.57658    -1.77877   0.0168169
        1892    -1.57756    -1.77866   0.0168083
        1893    -1.57794    -1.77856   0.0167998
        1894    -1.57964    -1.77845   0.0167912
        1895    -1.58195    -1.77835   0.0167827
        1896    -1.58489    -1.77825   0.0167741
        1897    -1.58799    -1.77814   0.0167656
        1898    -1.59149    -1.77805   0.0167571
        1899    -1.59538    -1.77795   0.0167485
        1900    -1.59966    -1.77786     0.01674
        1901    -1.60457    -1.77777   0.0167314
        1902    -1.60937    -1.77768   0.0167228
        1903    -1.61476    -1.77759   0.0167143
        1904    -1.62048    -1.77751   0.0167057
        1905    -1.62699    -1.77743   0.0166971
        1906    -1.63353    -1.77735   0.0166885
        1907    -1.63982    -1.77728   0.0166799
        1908    -1.64704    -1.77721   0.0166713
        1909    -1.65418    -1.77715   0.0166627
        1910     -1.6612    -1.77709   0.0166541
        1911    -1.66806    -1.77703   0.0166455
        1912    -1.67544    -1.77698   0.0166369
        1913    -1.68282    -1.77693   0.0166282
        1914    -1.69038    -1.77688   0.0166196
        1915    -1.69714    -1.77684    0.016611
        1916    -1.70401     -1.7768   0.0166024
        1917     -1.7112    -1.77677   0.0165937
        1918    -1.71795    -1.77674   0.0165851
        1919    -1.72424    -1.77671   0.0165765
        1920    -1.73027    -1.77669   0.0165679
        1921    -1.73602    -1.77667   0.0165593
        1922    -1.74197    -1.77665   0.0165507
        1923    -1.74736    -1.77663   0.0165421
        1924    -1.75244    -1.77662   0.0165335
        1925    -1.75695    -1.77661   0.0165249
        1926    -1.76113     -1.7766   0.0165163
        1927    -1.76524     -1.7766   0.0165077
        1928    -1.76854    -1.77659   0.0164992
        1929    -1.77179    -1.77659   0.0164906
        1930    -1.77546    -1.77659   0.0164821
        1931    -1.77813    -1.77659   0.0164735
        1932    -1.78054    -1.77659    0.016465
        1933    -1.78367     -1.7766   0.0164565
        1934    -1.78563     -1.7766    0.016448
        1935    -1.78738    -1.77661   0.0164395
        1936      -1.788    -1.77661    0.016431
        1937    -1.78992    -1.77662   0.0164225
        1938    -1.79099    -1.77663    0.016414
        1939    -1.79196    -1.77663   0.0164056
        1940    -1.79381    -1.77664   0.0163971
        1941    -1.79512    -1.77665   0.0163887
        1942    -1.79591    -1.77666   0.0163802
        1943    -1.79716    -1.77667   0.0163718
        1944    -1.79721    -1.77668   0.0163634
        1945    -1.79894     -1.7767    0.016355
        1946    -1.79972    -1.77671   0.0163466
        1947    -1.80126    -1.77672   0.0163382
        1948    -1.80186    -1.77673   0.0163298
        1949    -1.80249    -1.77675   0.0163214
        1950    -1.80364    -1.77676   0.0163131
        1951    -1.80411    -1.77677   0.0163047
        1952    -1.80485    -1.77679   0.0162964
        1953    -1.80731     -1.7768    0.016288
        1954    -1.80859    -1.77682   0.0162797
        1955    -1.80941    -1.77684   0.0162714
        1956    -1.81023    -1.77685   0.0162631
        1957     -1.8113    -1.77687   0.0162548
        1958    -1.81307    -1.77689   0.0162465
        1959    -1.81482    -1.77691   0.0162382
        1960     -1.8158    -1.77693   0.0162299
        1961    -1.81674    -1.77695   0.0162217
        1962    -1.81785    -1.77697   0.0162134
        1963    -1.81888    -1.77699   0.0162052
        1964    -1.82005    -1.77701   0.0161969
        1965    -1.82159    -1.77704   0.0161887
