#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2332     2.42665     2.78121   0.0228411
        2333      2.4284     2.78106   0.0228319
        2334     2.43223     2.78091   0.0228226
        2335     2.43696     2.78076   0.0228133
        2336     2.44258     2.78062    0.022804
        2337     2.45122     2.78048   0.0227946
        2338     2.45998     2.78034   0.0227853
        2339     2.46954     2.78021   0.0227759
        2340     2.48152     2.78008   0.0227666
        2341     2.49321     2.77996   0.0227572
        2342     2.50719     2.77984   0.0227478
        2343     2.52144     2.77973   0.0227383
        2344     2.53707     2.77963   0.0227289
        2345     2.55328     2.77953   0.0227194
        2346     2.57068     2.77944   0.0227099
        2347     2.58844     2.77936   0.0227003
        2348     2.60645     2.77929   0.0226908
        2349     2.62462     2.77922   0.0226812
        2350     2.64356     2.77916   0.0226716
        2351     2.66221     2.77911    0.022662
        2352     2.68071     2.77907   0.0226524
        2353     2.69897     2.77904   0.0226428
        2354     2.71813     2.77901   0.0226332
        2355     2.73713     2.77899   0.0226236
        2356     2.75663     2.77899    0.022614
        2357     2.77465     2.77898   0.0226044
        2358     2.79211     2.77899   0.0225949
        2359     2.80895       2.779   0.0225853
        2360     2.82637     2.77902   0.0225757
        2361     2.84336     2.77905   0.0225662
        2362      2.8592     2.77908   0.0225566
        2363     2.87507     2.77912   0.0225471
        2364     2.89025     2.77917   0.0225377
        2365     2.90498     2.77922   0.0225282
        2366     2.91926     2.77928   0.0225187
        2367     2.93235     2.77935   0.0225093
        2368     2.94619     2.77942   0.0224999
        2369      2.9598     2.77949   0.0224906
        2370     2.97268     2.77958   0.0224812
        2371     2.98483     2.77966   0.0224719
        2372     2.99671     2.77975   0.0224626
        2373     3.00756     2.77985   0.0224533
        2374      3.0176     2.77995   0.0224441
        2375     3.02704     2.78005   0.0224349
        2376     3.03631     2.78016   0.0224257
        2377     3.04515     2.78027   0.0224166
        2378     3.05303     2.78039   0.0224074
        2379     3.06017     2.78051   0.0223983
        2380     3.06533     2.78063   0.0223892
        2381     3.07114     2.78075   0.0223802
        2382     3.07591     2.78087   0.0223711
        2383     3.07916       2.781   0.0223621
        2384     3.08258     2.78112    0.022353
        2385     3.08451     2.78125    0.022344
        2386     3.08498     2.78138    0.022335
        2387     3.08622      2.7815    0.022326
        2388      3.0866     2.78163   0.0223171
        2389     3.08642     2.78176   0.0223081
        2390     3.08552     2.78189   0.0222991
        2391     3.08399     2.78201   0.0222901
        2392     3.08215     2.78214   0.0222812
        2393     3.08033     2.78226   0.0222722
        2394     3.07909     2.78239   0.0222633
        2395     3.07684     2.78251   0.0222543
        2396     3.07532     2.78263   0.0222453
        2397     3.07363     2.78275   0.0222364
        2398     3.07087     2.78287   0.0222274
        2399     3.06876     2.78299   0.0222185
        2400     3.06756     2.78311   0.0222096
        2401     3.06656     2.78323   0.0222006
        2402     3.06599     2.78335   0.0221917
        2403     3.06559     2.78347   0.0221828
        2404      3.0646     2.78358   0.0221739
        2405     3.06393      2.7837   0.0221649
        2406     3.06306     2.78382    0.022156
        2407     3.06288     2.78393   0.0221471
        2408     3.06163     2.78405   0.0221382
        2409     3.06118     2.78416   0.0221293
        2410     3.05952     2.78428   0.0221205
        2411     3.05829     2.78439   0.0221116
        2412     3.05645      2.7845   0.0221027
        2413     3.05398     2.78461   0.0220938
        2414     3.05154     2.78472   0.0220849
        2415     3.04696     2.78483   0.0220761
        2416     3.04358     2.78494   0.0220672
        2417     3.03925     2.78505   0.0220583
        2418     3.03543     2.78515   0.0220494
        2419     3.03143     2.78525   0.0220405
        2420     3.02633     2.78535   0.0220317
        2421     3.02164     2.78545   0.0220228
        2422     3.01598     2.78554   0.0220139
        2423     3.00989     2.78564    0.022005
        2424     3.00467     2.78573   0.0219961
        2425     2.99846     2.78581   0.0219872
        2426     2.99328      2.7859   0.0219783
        2427     2.98729     2.78598   0.0219694
        2428      2.9832     2.78606   0.0219605
        2429     2.97845     2.78614   0.0219516
        2430     2.97406     2.78622   0.0219427
        2431     2.96915      2.7863   0.0219338
        2432      2.9652     2.78637   0.0219249
        2433     2.96058     2.78644    0.021916
        2434     2.95798     2.78651   0.0219071
        2435     2.95622     2.78658   0.0218983
        2436     2.95459     2.78665   0.0218894
        2437     2.95335     2.78672   0.0218805
        2438     2.95394     2.78679   0.0218716
        2439     2.95468     2.78686   0.0218628
        2440     2.95532     2.78692   0.0218539
        2441     2.95608     2.78699   0.0218451
        2442     2.95791     2.78706   0.0218362
        2443     2.96079     2.78713   0.0218274
        2444      2.9642     2.78721   0.0218186
        2445     2.96812     2.78728   0.0218098
        2446     2.97252     2.78736    0.021801
        2447     2.97688     2.78743   0.0217923
        2448     2.98239     2.78751   0.0217835
        2449     2.98803      2.7876   0.0217748
        2450     2.99427     2.78768    0.021766
        2451     2.99988     2.78777   0.0217573
        2452     3.00531     2.78786   0.0217486
        2453      3.0115     2.78795     0.02174
        2454     3.01892     2.78804   0.0217313
        2455     3.02657     2.78814   0.0217227
        2456     3.03371     2.78824   0.0217141
        2457     3.04058     2.78834   0.0217055
        2458     3.04835     2.78845   0.0216969
        2459      3.0563     2.78856   0.0216883
        2460     3.06537     2.78867   0.0216798
        2461     3.07386     2.78878   0.0216713
        2462     3.08176      2.7889   0.0216628
        2463     3.09144     2.78903   0.0216544
        2464     3.10048     2.78915    0.021646
        2465     3.10909     2.78928   0.0216376
        2466     3.11747     2.78941   0.0216292
        2467     3.12608     2.78955   0.0216209
        2468     3.13485     2.78969   0.0216126
        2469     3.14396     2.78983   0.0216043
        2470     3.15312     2.78998    0.021596
        2471     3.16222     2.79013   0.0215878
        2472     3.16999     2.79029   0.0215796
        2473     3.17704     2.79044   0.0215715
        2474     3.18328      2.7906   0.0215634
        2475     3.18978     2.79076   0.0215552
        2476     3.19426     2.79093   0.0215472
        2477     3.19853     2.79109   0.0215391
        2478     3.20198     2.79126    0.021531
        2479     3.20305     2.79142    0.021523
        2480     3.20283     2.79159   0.0215149
        2481     3.20171     2.79175   0.0215069
        2482      3.1996     2.79192   0.0214989
        2483     3.19594     2.79208   0.0214908
        2484     3.19094     2.79224   0.0214828
        2485     3.18336      2.7924   0.0214747
        2486     3.17487     2.79255   0.0214666
        2487     3.16479      2.7927   0.0214585
        2488     3.15338     2.79285   0.0214504
        2489     3.13951     2.79299   0.0214422
        2490     3.12519     2.79312    0.021434
        2491     3.10884     2.79325   0.0214258
        2492     3.09154     2.79337   0.0214175
        2493     3.07342     2.79348   0.0214092
        2494     3.05462     2.79358   0.0214009
        2495      3.0348     2.79368   0.0213925
        2496     3.01389     2.79377   0.0213841
        2497     2.99347     2.79385   0.0213757
        2498     2.97296     2.79392   0.0213673
        2499     2.95157     2.79398   0.0213588
        2500     2.92991     2.79404   0.0213504
        2501     2.90883     2.79408   0.0213419
        2502     2.88751     2.79412   0.0213334
        2503     2.86702     2.79415   0.0213249
        2504     2.84699     2.79417   0.0213164
        2505     2.82704     2.79418   0.0213079
        2506     2.80799     2.79419   0.0212994
        2507     2.78967     2.79419   0.0212909
        2508     2.77167     2.79418   0.0212824
        2509     2.75406     2.79416   0.0212739
        2510     2.73786     2.79414   0.0212654
        2511     2.72309     2.79411    0.021257
        2512     2.70882     2.79408   0.0212486
        2513       2.697     2.79404   0.0212401
        2514     2.68571       2.794   0.0212317
        2515     2.67399     2.79395   0.0212233
        2516     2.66471      2.7939    0.021215
        2517     2.65643     2.79384   0.0212066
        2518     2.64889     2.79378   0.0211983
        2519     2.64111     2.79372   0.0211899
        2520     2.63474     2.79366   0.0211816
        2521     2.62928      2.7936   0.0211733
        2522     2.62469     2.79353    0.021165
        2523      2.6212     2.79346   0.0211568
        2524     2.61902     2.79339   0.0211485
        2525     2.61668     2.79332   0.0211402
        2526     2.61536     2.79325    0.021132
        2527     2.61528     2.79318   0.0211237
        2528     2.61545     2.79311   0.0211155
        2529     2.61682     2.79304   0.0211073
        2530     2.61867     2.79297    0.021099
        2531     2.62146      2.7929   0.0210908
        2532     2.62493     2.79284   0.0210826
        2533     2.62837     2.79277   0.0210743
        2534     2.63296     2.79271   0.0210661
        2535     2.63871     2.79265   0.0210579
        2536     2.64488     2.79259   0.0210497
        2537     2.65125     2.79253   0.0210415
        2538     2.65854     2.79248   0.0210332
        2539     2.66578     2.79243    0.021025
        2540     2.67371     2.79239   0.0210168
        2541     2.68259     2.79234   0.0210086
        2542     2.69217      2.7923   0.0210003
        2543     2.70298     2.79227   0.0209921
        2544     2.71429     2.79224   0.0209839
        2545     2.72686     2.79221   0.0209756
        2546      2.7407     2.79219   0.0209674
        2547     2.75439     2.79218   0.0209592
        2548     2.77035     2.79217    0.020951
        2549     2.78595     2.79217   0.0209427
        2550     2.80332     2.79217   0.0209345
        2551     2.81958     2.79218   0.0209263
        2552     2.83733      2.7922   0.0209181
        2553     2.85531     2.79222     0.02091
        2554     2.87487     2.79226   0.0209018
        2555      2.8947      2.7923   0.0208936
        2556     2.91512     2.79234   0.0208855
        2557       2.935      2.7924   0.0208774
        2558     2.95603     2.79246   0.0208694
        2559     2.97509     2.79253   0.0208613
        2560     2.99334     2.79261   0.0208533
        2561     3.01123      2.7927   0.0208454
        2562     3.02846     2.79279   0.0208374
        2563     3.04404     2.79289   0.0208295
        2564     3.05866     2.79299   0.0208217
        2565     3.07163      2.7931   0.0208138
        2566     3.08108     2.79321    0.020806
        2567      3.0891     2.79333   0.0207982
        2568     3.09491     2.79345   0.0207905
        2569     3.09905     2.79356   0.0207827
        2570     3.10068     2.79368    0.020775
        2571     3.10119      2.7938   0.0207672
        2572     3.10084     2.79392   0.0207595
        2573     3.09825     2.79404   0.0207518
        2574     3.09497     2.79416    0.020744
        2575     3.09015     2.79427   0.0207363
        2576     3.08415     2.79439   0.0207286
        2577     3.08023      2.7945   0.0207208
        2578     3.07581     2.79461   0.0207131
        2579     3.07266     2.79471   0.0207053
        2580      3.0708     2.79482   0.0206976
        2581     3.06974     2.79493   0.0206898
        2582     3.07087     2.79503   0.0206821
        2583     3.07362     2.79514   0.0206744
        2584     3.07809     2.79525   0.0206667
        2585     3.08365     2.79536    0.020659
        2586     3.09178     2.79548   0.0206513
        2587     3.10104      2.7956   0.0206436
        2588     3.11264     2.79572    0.020636
        2589     3.12534     2.79585   0.0206284
        2590     3.14004     2.79598   0.0206209
        2591     3.15669     2.79612   0.0206134
        2592     3.17473     2.79626    0.020606
        2593     3.19526     2.79642   0.0205986
        2594     3.21627     2.79658   0.0205913
        2595     3.23883     2.79675   0.0205841
        2596     3.26236     2.79693   0.0205769
        2597     3.28721     2.79712   0.0205699
        2598     3.31253     2.79732   0.0205629
        2599      3.3389     2.79752   0.0205561
        2600     3.36618     2.79774   0.0205493
        2601     3.39326     2.79797   0.0205427
        2602     3.42215     2.79821   0.0205362
        2603     3.45051     2.79846   0.0205298
        2604     3.47867     2.79872   0.0205236
        2605     3.50692       2.799   0.0205175
        2606     3.53484     2.79928   0.0205116
        2607     3.56272     2.79957   0.0205058
        2608     3.58941     2.79987   0.0205002
        2609     3.61566     2.80019   0.0204947
        2610     3.63982     2.80051   0.0204894
        2611     3.66289     2.80084   0.0204842
        2612     3.68538     2.80118   0.0204792
        2613     3.70565     2.80152   0.0204743
        2614     3.72375     2.80188   0.0204695
        2615     3.74021     2.80223   0.0204648
        2616     3.75439      2.8026   0.0204602
        2617     3.76589     2.80297   0.0204557
        2618     3.77435     2.80334   0.0204512
        2619     3.78063     2.80371   0.0204468
        2620     3.78395     2.80409   0.0204425
        2621     3.78402     2.80446   0.0204381
        2622     3.78156     2.80483   0.0204337
        2623      3.7766      2.8052   0.0204292
        2624     3.76895     2.80557   0.0204248
        2625     3.75895     2.80593   0.0204202
        2626     3.74596     2.80629   0.0204156
        2627     3.73107     2.80664   0.0204108
        2628     3.71371     2.80699    0.020406
        2629     3.69376     2.80733    0.020401
        2630     3.67233     2.80765   0.0203959
        2631     3.64908     2.80797   0.0203907
        2632     3.62486     2.80828   0.0203853
        2633     3.59883     2.80858   0.0203797
        2634     3.57133     2.80887   0.0203741
        2635      3.5415     2.80915   0.0203682
        2636     3.51136     2.80942   0.0203622
        2637     3.47904     2.80967   0.0203561
        2638     3.44609     2.80991   0.0203498
        2639     3.41209     2.81014   0.0203434
        2640     3.37785     2.81036   0.0203368
        2641     3.34156     2.81056   0.0203301
        2642     3.30405     2.81074   0.0203233
        2643     3.26669     2.81092   0.0203163
        2644     3.22942     2.81108   0.0203093
        2645     3.19148     2.81122   0.0203021
        2646     3.15383     2.81135   0.0202948
        2647       3.117     2.81146   0.0202875
        2648     3.08077     2.81157   0.0202801
        2649     3.04449     2.81165   0.0202726
        2650     3.00966     2.81173   0.0202651
        2651     2.97659     2.81179   0.0202575
        2652     2.94484     2.81184     0.02025
        2653     2.91444     2.81188   0.0202424
        2654     2.88684     2.81191   0.0202348
        2655     2.86249     2.81193   0.0202272
        2656     2.84108     2.81194   0.0202195
        2657     2.82227     2.81194   0.0202119
        2658      2.8064     2.81194   0.0202043
        2659     2.79377     2.81193   0.0201967
        2660     2.78464     2.81192   0.0201891
        2661     2.77806     2.81191   0.0201816
        2662     2.77445      2.8119    0.020174
        2663     2.77349     2.81188   0.0201664
        2664     2.77605     2.81187   0.0201588
        2665     2.78007     2.81186   0.0201513
        2666     2.78708     2.81185   0.0201437
        2667     2.79595     2.81184   0.0201362
        2668     2.80697     2.81184   0.0201286
        2669     2.82041     2.81184   0.0201211
        2670     2.83533     2.81185   0.0201136
        2671     2.85196     2.81187    0.020106
        2672     2.86982     2.81189   0.0200985
        2673     2.88891     2.81192    0.020091
        2674      2.9087     2.81195   0.0200835
        2675     2.92872       2.812   0.0200761
        2676     2.94892     2.81205   0.0200686
        2677     2.96978     2.81211   0.0200612
        2678     2.99032     2.81217   0.0200539
        2679      3.0096     2.81225   0.0200465
        2680     3.02786     2.81233   0.0200392
        2681     3.04491     2.81241   0.0200319
        2682     3.06127     2.81251   0.0200246
        2683     3.07703     2.81261   0.0200174
        2684     3.09156     2.81271   0.0200102
        2685     3.10353     2.81282   0.0200031
        2686     3.11311     2.81293   0.0199959
        2687      3.1212     2.81304   0.0199888
        2688     3.12824     2.81316   0.0199817
        2689     3.13421     2.81328   0.0199747
        2690     3.13818      2.8134   0.0199676
        2691     3.13968     2.81352   0.0199605
        2692     3.13951     2.81364   0.0199535
        2693     3.13701     2.81376   0.0199465
        2694      3.1337     2.81388   0.0199394
        2695     3.12825       2.814   0.0199323
        2696     3.12222     2.81411   0.0199253
        2697     3.11499     2.81423   0.0199182
        2698     3.10622     2.81433   0.0199111
        2699      3.0965     2.81444    0.019904
        2700     3.08669     2.81454   0.0198969
        2701     3.07572     2.81464   0.0198898
        2702     3.06466     2.81473   0.0198826
        2703     3.05316     2.81482   0.0198755
        2704     3.04062      2.8149   0.0198683
        2705     3.02835     2.81498   0.0198611
        2706     3.01598     2.81505   0.0198539
        2707      3.0036     2.81512   0.0198467
        2708     2.99108     2.81519   0.0198395
        2709     2.97922     2.81525   0.0198322
        2710     2.96666      2.8153    0.019825
        2711     2.95538     2.81536   0.0198177
        2712     2.94403      2.8154   0.0198105
        2713     2.93361     2.81545   0.0198032
        2714     2.92322     2.81549    0.019796
        2715     2.91362     2.81552   0.0197887
        2716     2.90437     2.81556   0.0197815
        2717     2.89671     2.81559   0.0197742
        2718     2.88874     2.81561   0.0197669
        2719     2.88169     2.81564   0.0197597
        2720      2.8739     2.81566   0.0197524
        2721     2.86803     2.81568   0.0197452
        2722     2.86313     2.81569   0.0197379
        2723     2.85921     2.81571   0.0197307
        2724     2.85557     2.81573   0.0197235
        2725     2.85198     2.81574   0.0197162
        2726     2.84988     2.81575    0.019709
        2727     2.84905     2.81576   0.0197018
        2728     2.84854     2.81578   0.0196946
        2729     2.84883     2.81579   0.0196873
        2730     2.85018      2.8158   0.0196801
        2731     2.85238     2.81581   0.0196729
        2732      2.8547     2.81583   0.0196657
        2733     2.85886     2.81584   0.0196586
        2734     2.86344     2.81586   0.0196514
        2735     2.86963     2.81588   0.0196442
        2736     2.87627      2.8159    0.019637
        2737     2.88363     2.81593   0.0196299
        2738     2.89292     2.81596   0.0196227
        2739     2.90223     2.81599   0.0196156
        2740     2.91349     2.81602   0.0196085
        2741     2.92504     2.81606   0.0196013
        2742      2.9376     2.81611   0.0195942
        2743     2.95138     2.81616   0.0195872
        2744     2.96614     2.81621   0.0195801
        2745     2.98185     2.81627   0.0195731
        2746     2.99775     2.81634    0.019566
        2747     3.01549     2.81641   0.0195591
        2748     3.03258     2.81649   0.0195521
        2749     3.05162     2.81657   0.0195452
        2750      3.0713     2.81667   0.0195383
        2751     3.09156     2.81677   0.0195314
        2752     3.11109     2.81687   0.0195246
        2753     3.13194     2.81699   0.0195179
        2754     3.15353     2.81711   0.0195112
        2755      3.1755     2.81724   0.0195045
        2756     3.19774     2.81738   0.0194979
        2757     3.21942     2.81752   0.0194914
        2758     3.24066     2.81768   0.0194849
        2759     3.26186     2.81784   0.0194785
        2760     3.28196     2.81801   0.0194722
        2761     3.30159     2.81818   0.0194659
        2762      3.3214     2.81836   0.0194598
        2763     3.34015     2.81855   0.0194536
        2764     3.35801     2.81875   0.0194476
        2765     3.37543     2.81895   0.0194416
        2766     3.39266     2.81916   0.0194357
        2767     3.40894     2.81937   0.0194298
        2768     3.42406     2.81959    0.019424
        2769     3.43899     2.81981   0.0194183
        2770     3.45326     2.82004   0.0194126
        2771     3.46692     2.82027    0.019407
        2772      3.4795     2.82051   0.0194015
        2773     3.49202     2.82075    0.019396
        2774     3.50425       2.821   0.0193906
        2775     3.51598     2.82125   0.0193852
        2776     3.52651      2.8215   0.0193799
        2777     3.53705     2.82176   0.0193746
        2778     3.54761     2.82202   0.0193694
        2779     3.55745     2.82229   0.0193642
        2780     3.56607     2.82256   0.0193591
        2781     3.57466     2.82283    0.019354
        2782     3.58247      2.8231    0.019349
        2783     3.59043     2.82338    0.019344
        2784     3.59608     2.82365   0.0193391
        2785     3.60205     2.82393   0.0193341
        2786     3.60713     2.82421   0.0193292
        2787     3.61225      2.8245   0.0193244
        2788      3.6155     2.82478   0.0193195
        2789     3.61833     2.82506   0.0193147
        2790     3.62031     2.82535   0.0193099
        2791     3.62148     2.82563   0.0193051
        2792     3.62288     2.82592   0.0193003
        2793     3.62361     2.82621   0.0192955
        2794     3.62402     2.82649   0.0192907
        2795     3.62515     2.82678   0.0192859
        2796      3.6247     2.82706   0.0192811
        2797     3.62492     2.82735   0.0192763
        2798     3.62494     2.82763   0.0192715
        2799     3.62434     2.82792   0.0192667
        2800     3.62486      2.8282    0.019262
        2801     3.62608     2.82849   0.0192572
        2802     3.62657     2.82877   0.0192524
        2803       3.628     2.82906   0.0192477
        2804     3.63011     2.82934   0.0192429
        2805     3.63071     2.82963   0.0192382
        2806      3.6331     2.82991   0.0192335
        2807     3.63382      2.8302   0.0192287
        2808     3.63448     2.83049    0.019224
        2809     3.63594     2.83077   0.0192193
        2810     3.63762     2.83106   0.0192146
        2811     3.63939     2.83135   0.0192099
        2812     3.63969     2.83164   0.0192053
        2813     3.63962     2.83192   0.0192006
        2814     3.63931     2.83221   0.0191959
        2815     3.63843      2.8325   0.0191912
        2816     3.63423     2.83278   0.0191865
        2817      3.6305     2.83306   0.0191818
        2818      3.6267     2.83335   0.0191771
        2819     3.62135     2.83363   0.0191723
        2820     3.61466      2.8339   0.0191675
        2821     3.60664     2.83418   0.0191627
        2822     3.59801     2.83445   0.0191578
        2823      3.5881     2.83471   0.0191529
        2824     3.57694     2.83498   0.0191479
        2825     3.56509     2.83524   0.0191428
        2826     3.55166     2.83549   0.0191377
        2827      3.5377     2.83574   0.0191326
        2828      3.5231     2.83598   0.0191274
        2829     3.50867     2.83622   0.0191221
        2830     3.49261     2.83645   0.0191167
        2831     3.47796     2.83668   0.0191113
        2832     3.46219      2.8369   0.0191059
        2833     3.44688     2.83711   0.0191003
        2834     3.43122     2.83732   0.0190947
        2835     3.41606     2.83753   0.0190891
        2836     3.40058     2.83773   0.0190834
        2837     3.38635     2.83792   0.0190776
        2838     3.37231     2.83811   0.0190718
        2839     3.35978     2.83829    0.019066
        2840     3.34864     2.83847   0.0190601
        2841     3.33804     2.83865   0.0190543
        2842     3.32881     2.83882   0.0190483
        2843      3.3208     2.83899   0.0190424
        2844     3.31459     2.83916   0.0190364
        2845     3.30881     2.83932   0.0190304
        2846     3.30521     2.83948   0.0190245
        2847     3.30311     2.83965   0.0190185
        2848     3.30186     2.83981   0.0190125
        2849     3.30221     2.83997   0.0190065
        2850     3.30466     2.84013   0.0190005
        2851     3.30873      2.8403   0.0189946
        2852     3.31395     2.84047   0.0189887
        2853     3.32079     2.84063   0.0189827
        2854     3.32947      2.8408   0.0189769
        2855     3.33995     2.84098    0.018971
        2856     3.35195     2.84116   0.0189652
        2857     3.36542     2.84134   0.0189595
        2858     3.37982     2.84153   0.0189538
        2859     3.39555     2.84172   0.0189481
        2860     3.41252     2.84192   0.0189426
        2861     3.43043     2.84213   0.0189371
        2862     3.44941     2.84234   0.0189316
        2863      3.4696     2.84256   0.0189263
        2864     3.49043     2.84279    0.018921
        2865      3.5125     2.84302   0.0189159
        2866      3.5357     2.84326   0.0189108
        2867     3.55896     2.84351   0.0189059
        2868     3.58289     2.84377    0.018901
        2869      3.6064     2.84404   0.0188963
        2870      3.6296     2.84431   0.0188917
        2871     3.65356     2.84459   0.0188872
        2872       3.676     2.84488   0.0188829
        2873     3.70014     2.84518   0.0188786
        2874     3.72392     2.84548   0.0188746
        2875     3.74674      2.8458   0.0188706
        2876     3.76892     2.84612   0.0188668
        2877     3.79057     2.84645   0.0188631
        2878      3.8106     2.84678   0.0188595
        2879     3.82982     2.84712    0.018856
        2880     3.84788     2.84747   0.0188527
        2881     3.86466     2.84782   0.0188494
        2882     3.88053     2.84818   0.0188463
        2883     3.89466     2.84855   0.0188433
        2884     3.90722     2.84891   0.0188403
        2885     3.91835     2.84928   0.0188374
        2886     3.92799     2.84966   0.0188346
        2887     3.93513     2.85003   0.0188318
        2888     3.93995     2.85041   0.0188291
        2889     3.94483     2.85079   0.0188264
        2890     3.94638     2.85117   0.0188237
        2891     3.94676     2.85155    0.018821
        2892     3.94426     2.85193   0.0188183
        2893     3.94057      2.8523   0.0188155
        2894     3.93476     2.85268   0.0188127
        2895     3.92612     2.85305   0.0188099
        2896     3.91611     2.85341    0.018807
        2897     3.90575     2.85378    0.018804
        2898      3.8922     2.85413   0.0188009
        2899      3.8767     2.85449   0.0187977
        2900     3.85981     2.85483   0.0187945
        2901     3.84231     2.85517   0.0187911
        2902     3.82236     2.85551   0.0187875
        2903      3.8015     2.85583   0.0187839
        2904     3.77884     2.85615   0.0187801
        2905     3.75544     2.85646   0.0187762
        2906     3.73046     2.85676   0.0187722
        2907      3.7052     2.85705    0.018768
        2908     3.67809     2.85734   0.0187636
        2909     3.65118     2.85761   0.0187592
        2910     3.62362     2.85787   0.0187546
        2911      3.5953     2.85813   0.0187498
        2912     3.56753     2.85837    0.018745
        2913     3.53804      2.8586     0.01874
        2914     3.50886     2.85883   0.0187349
        2915     3.47965     2.85904   0.0187297
        2916     3.45002     2.85924   0.0187244
        2917     3.42105     2.85943   0.0187189
        2918     3.39308     2.85962   0.0187134
        2919     3.36429     2.85979   0.0187078
        2920     3.33717     2.85995   0.0187021
        2921     3.31037     2.86011   0.0186963
        2922     3.28421     2.86025   0.0186905
        2923     3.25876     2.86039   0.0186846
        2924      3.2336     2.86052   0.0186786
        2925     3.20928     2.86064   0.0186726
        2926     3.18511     2.86075   0.0186666
        2927     3.16212     2.86085   0.0186605
        2928      3.1406     2.86095   0.0186544
        2929     3.11985     2.86103   0.0186482
        2930     3.10114     2.86112    0.018642
        2931     3.08258     2.86119   0.0186358
        2932     3.06492     2.86126   0.0186296
        2933     3.04964     2.86132   0.0186233
        2934     3.03558     2.86138   0.0186171
        2935     3.02206     2.86144   0.0186108
        2936     3.01031     2.86149   0.0186046
        2937     2.99965     2.86154   0.0185983
        2938     2.98938     2.86158    0.018592
        2939      2.9817     2.86162   0.0185857
        2940     2.97493     2.86166   0.0185794
        2941     2.96933      2.8617   0.0185732
        2942     2.96514     2.86173   0.0185669
        2943      2.9626     2.86177   0.0185606
        2944     2.96218      2.8618   0.0185543
        2945     2.96265     2.86183   0.0185481
        2946     2.96471     2.86187   0.0185418
        2947     2.96808      2.8619   0.0185355
        2948     2.97201     2.86194   0.0185293
        2949     2.97717     2.86198   0.0185231
        2950     2.98424     2.86202   0.0185168
        2951     2.99198     2.86207   0.0185106
        2952     3.00154     2.86211   0.0185044
        2953     3.01168     2.86216   0.0184982
        2954     3.02307     2.86222    0.018492
        2955      3.0347     2.86228   0.0184858
        2956     3.04749     2.86234   0.0184797
        2957     3.06114     2.86241   0.0184736
        2958     3.07586     2.86248   0.0184675
        2959     3.09107     2.86256   0.0184614
        2960     3.10649     2.86264   0.0184553
        2961     3.12276     2.86273   0.0184493
        2962     3.13953     2.86282   0.0184433
        2963     3.15625     2.86292   0.0184374
        2964     3.17472     2.86302   0.0184314
        2965     3.19242     2.86314   0.0184256
        2966     3.21046     2.86325   0.0184197
        2967     3.22822     2.86338   0.0184139
        2968      3.2451      2.8635   0.0184082
        2969     3.26388     2.86364   0.0184025
        2970     3.28108     2.86378   0.0183968
        2971     3.29831     2.86393   0.0183912
        2972     3.31425     2.86408   0.0183856
        2973     3.32982     2.86423   0.0183801
        2974     3.34521      2.8644   0.0183746
        2975     3.35942     2.86456   0.0183692
        2976     3.37267     2.86473   0.0183638
        2977     3.38642     2.86491   0.0183585
        2978     3.39899     2.86509   0.0183532
        2979     3.41018     2.86527    0.018348
        2980     3.42076     2.86546   0.0183428
        2981     3.43078     2.86565   0.0183376
        2982     3.44056     2.86584   0.0183324
        2983      3.4504     2.86604   0.0183273
        2984     3.45917     2.86623   0.0183223
        2985     3.46839     2.86644   0.0183173
        2986     3.47694     2.86664   0.0183123
        2987     3.48586     2.86685   0.0183073
        2988     3.49304     2.86706   0.0183024
        2989      3.5012     2.86727   0.0182975
        2990     3.50943     2.86748   0.0182926
        2991     3.51804      2.8677   0.0182878
        2992      3.5266     2.86792    0.018283
        2993     3.53538     2.86815   0.0182783
        2994     3.54491     2.86837   0.0182736
        2995     3.55425      2.8686   0.0182689
        2996      3.5644     2.86883   0.0182643
        2997     3.57393     2.86907   0.0182597
        2998     3.58454     2.86931   0.0182552
        2999     3.59527     2.86955   0.0182507
        3000     3.60591     2.86979   0.0182462
        3001     3.61669     2.87004   0.0182419
        3002     3.62786      2.8703   0.0182375
        3003     3.63965     2.87055   0.0182333
        3004     3.65351     2.87081   0.0182291
        3005     3.66678     2.87108   0.0182249
        3006     3.68043     2.87135   0.0182208
        3007     3.69419     2.87162   0.0182168
        3008     3.70828      2.8719   0.0182129
        3009     3.72414     2.87218    0.018209
        3010     3.73861     2.87247   0.0182053
        3011     3.75334     2.87276   0.0182016
        3012     3.76853     2.87306    0.018198
        3013     3.78488     2.87336   0.0181944
        3014     3.80039     2.87367    0.018191
        3015     3.81671     2.87398   0.0181877
        3016     3.83207      2.8743   0.0181844
        3017     3.84787     2.87462   0.0181812
        3018     3.86353     2.87495   0.0181782
        3019     3.87754     2.87528   0.0181752
        3020     3.89391     2.87562   0.0181723
        3021      3.9087     2.87596   0.0181695
        3022     3.92304     2.87631   0.0181668
        3023     3.93612     2.87666   0.0181642
        3024     3.94907     2.87701   0.0181616
        3025     3.96136     2.87737   0.0181591
        3026     3.97386     2.87773   0.0181568
        3027     3.98534      2.8781   0.0181544
        3028     3.99528     2.87847   0.0181522
        3029     4.00436     2.87884     0.01815
        3030     4.01306     2.87921   0.0181479
        3031     4.02016     2.87959   0.0181458
        3032     4.02639     2.87997   0.0181438
        3033     4.03129     2.88035   0.0181417
