#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2421     1.07876     1.34695   0.0198947
        2422     1.09314     1.34685   0.0198867
        2423     1.10835     1.34675   0.0198788
        2424      1.1234     1.34666   0.0198708
        2425      1.1404     1.34657   0.0198628
        2426     1.15714     1.34649   0.0198547
        2427     1.17426     1.34642   0.0198467
        2428     1.19193     1.34636   0.0198386
        2429      1.2096      1.3463   0.0198305
        2430     1.22838     1.34626   0.0198224
        2431     1.24553     1.34621   0.0198143
        2432     1.26288     1.34618   0.0198062
        2433     1.28131     1.34615   0.0197981
        2434     1.29832     1.34613     0.01979
        2435     1.31551     1.34612   0.0197818
        2436     1.33183     1.34611   0.0197737
        2437     1.34841     1.34612   0.0197656
        2438     1.36445     1.34612   0.0197575
        2439     1.37917     1.34614   0.0197494
        2440     1.39301     1.34616   0.0197413
        2441     1.40663     1.34618   0.0197332
        2442     1.41906     1.34621   0.0197252
        2443     1.43074     1.34625   0.0197171
        2444     1.44143     1.34628   0.0197091
        2445     1.45161     1.34633   0.0197011
        2446     1.46151     1.34637   0.0196931
        2447      1.4714     1.34643   0.0196851
        2448     1.48081     1.34648   0.0196772
        2449     1.48879     1.34654   0.0196692
        2450     1.49536      1.3466   0.0196613
        2451     1.50149     1.34666   0.0196533
        2452      1.5077     1.34673   0.0196454
        2453     1.51327      1.3468   0.0196376
        2454     1.51797     1.34687   0.0196297
        2455     1.52133     1.34694   0.0196218
        2456     1.52502     1.34701    0.019614
        2457     1.52783     1.34708   0.0196061
        2458     1.52999     1.34716   0.0195983
        2459     1.53099     1.34723   0.0195904
        2460     1.53152     1.34731   0.0195826
        2461     1.53132     1.34738   0.0195748
        2462     1.53107     1.34746    0.019567
        2463     1.52855     1.34753   0.0195592
        2464     1.52613      1.3476   0.0195514
        2465     1.52281     1.34767   0.0195436
        2466     1.51925     1.34774   0.0195358
        2467     1.51348     1.34781    0.019528
        2468     1.50691     1.34787   0.0195202
        2469     1.49996     1.34794   0.0195124
        2470     1.49142     1.34799   0.0195046
        2471     1.48124     1.34805   0.0194967
        2472     1.47084      1.3481   0.0194889
        2473      1.4583     1.34814   0.0194811
        2474     1.44552     1.34818   0.0194732
        2475     1.43179     1.34822   0.0194654
        2476     1.41688     1.34824   0.0194576
        2477     1.39961     1.34826   0.0194497
        2478     1.38243     1.34828   0.0194419
        2479     1.36368     1.34828    0.019434
        2480     1.34416     1.34828   0.0194262
        2481     1.32367     1.34827   0.0194184
        2482     1.30132     1.34825   0.0194106
        2483     1.27889     1.34823   0.0194028
        2484     1.25622     1.34819    0.019395
        2485     1.23171     1.34814   0.0193872
        2486     1.20812     1.34809   0.0193795
        2487     1.18315     1.34802   0.0193718
        2488     1.15906     1.34794   0.0193642
        2489     1.13285     1.34786   0.0193566
        2490     1.10727     1.34776   0.0193491
        2491     1.08123     1.34765   0.0193416
        2492     1.05461     1.34754   0.0193342
        2493     1.02946     1.34741   0.0193269
        2494     1.00516     1.34727   0.0193196
        2495    0.981102     1.34712   0.0193124
        2496    0.957399     1.34697   0.0193053
        2497    0.934399      1.3468   0.0192983
        2498    0.912691     1.34663   0.0192914
        2499    0.891412     1.34645   0.0192845
        2500    0.871867     1.34626   0.0192777
        2501    0.852226     1.34606    0.019271
        2502    0.833783     1.34585   0.0192644
        2503    0.816143     1.34564   0.0192579
        2504    0.800834     1.34543   0.0192514
        2505     0.78649      1.3452    0.019245
        2506    0.774387     1.34497   0.0192387
        2507    0.763876     1.34474   0.0192324
        2508    0.754534     1.34451   0.0192262
        2509    0.746426     1.34427     0.01922
        2510    0.740806     1.34403   0.0192138
        2511    0.737001     1.34379   0.0192077
        2512     0.73601     1.34354   0.0192016
        2513    0.735462      1.3433   0.0191955
        2514    0.736593     1.34306   0.0191893
        2515    0.740621     1.34282   0.0191832
        2516    0.745881     1.34258   0.0191771
        2517     0.75358     1.34235   0.0191709
        2518    0.763479     1.34212   0.0191646
        2519    0.775092      1.3419   0.0191583
        2520    0.788645     1.34168    0.019152
        2521    0.804117     1.34146   0.0191456
        2522    0.821245     1.34126   0.0191391
        2523    0.841195     1.34106   0.0191326
        2524    0.862244     1.34087   0.0191259
        2525    0.885792     1.34069   0.0191192
        2526    0.910102     1.34052   0.0191124
        2527    0.936568     1.34036   0.0191055
        2528    0.964643     1.34021   0.0190985
        2529    0.994021     1.34007   0.0190914
        2530     1.02535     1.33995   0.0190843
        2531     1.05784     1.33984   0.0190771
        2532     1.09212     1.33974   0.0190698
        2533     1.12714     1.33965   0.0190625
        2534      1.1621     1.33958   0.0190551
        2535     1.19833     1.33953   0.0190476
        2536     1.23646     1.33949   0.0190402
        2537     1.27614     1.33946   0.0190327
        2538     1.31605     1.33945   0.0190252
        2539     1.35633     1.33946   0.0190177
        2540     1.39588     1.33948   0.0190102
        2541     1.43653     1.33952   0.0190028
        2542     1.47716     1.33958   0.0189954
        2543     1.51814     1.33965    0.018988
        2544     1.55909     1.33973   0.0189808
        2545     1.60036     1.33983   0.0189736
        2546     1.64133     1.33995   0.0189665
        2547     1.68162     1.34009   0.0189595
        2548     1.72157     1.34024   0.0189527
        2549     1.76129      1.3404    0.018946
        2550     1.79967     1.34058   0.0189394
        2551     1.83634     1.34078    0.018933
        2552     1.87214     1.34098   0.0189267
        2553     1.90644     1.34121   0.0189206
        2554     1.93985     1.34144   0.0189146
        2555     1.97223     1.34169   0.0189088
        2556     2.00275     1.34195   0.0189032
        2557     2.03153     1.34222   0.0188977
        2558      2.0582      1.3425   0.0188924
        2559     2.08292     1.34278   0.0188872
        2560     2.10556     1.34308   0.0188822
        2561       2.127     1.34339   0.0188773
        2562     2.14545      1.3437   0.0188725
        2563     2.16154     1.34402   0.0188679
        2564      2.1752     1.34435   0.0188633
        2565     2.18611     1.34467   0.0188588
        2566     2.19444       1.345   0.0188544
        2567     2.20039     1.34534     0.01885
        2568     2.20342     1.34567   0.0188456
        2569       2.204     1.34601   0.0188412
        2570      2.2014     1.34634   0.0188368
        2571     2.19659     1.34667   0.0188324
        2572     2.18911       1.347   0.0188279
        2573     2.17879     1.34732   0.0188234
        2574     2.16592     1.34764   0.0188188
        2575     2.15132     1.34795    0.018814
        2576     2.13366     1.34826   0.0188092
        2577     2.11379     1.34855   0.0188042
        2578     2.09259     1.34884   0.0187992
        2579     2.06804     1.34912   0.0187939
        2580     2.04251     1.34939   0.0187886
        2581     2.01568     1.34965   0.0187831
        2582     1.98752     1.34989   0.0187774
        2583       1.958     1.35013   0.0187716
        2584     1.92731     1.35035   0.0187657
        2585     1.89566     1.35056   0.0187596
        2586     1.86397     1.35076   0.0187534
        2587     1.83125     1.35095   0.0187471
        2588     1.79863     1.35112   0.0187406
        2589      1.7668     1.35128   0.0187341
        2590     1.73544     1.35143   0.0187274
        2591     1.70425     1.35157   0.0187207
        2592     1.67337     1.35169   0.0187139
        2593     1.64247      1.3518    0.018707
        2594     1.61339      1.3519   0.0187001
        2595     1.58456     1.35199   0.0186931
        2596     1.55633     1.35207   0.0186861
        2597     1.53027     1.35214    0.018679
        2598     1.50527      1.3522   0.0186719
        2599     1.48213     1.35225   0.0186648
        2600     1.46045     1.35229   0.0186576
        2601     1.43958     1.35232   0.0186505
        2602      1.4203     1.35235   0.0186433
        2603     1.40338     1.35237   0.0186362
        2604     1.38788     1.35238    0.018629
        2605     1.37312     1.35239   0.0186219
        2606     1.36029     1.35239   0.0186147
        2607     1.34942     1.35239   0.0186076
        2608     1.34095     1.35239   0.0186005
        2609      1.3344     1.35238   0.0185933
        2610     1.32947     1.35237   0.0185862
        2611     1.32613     1.35236   0.0185791
        2612      1.3231     1.35235    0.018572
        2613       1.322     1.35234   0.0185649
        2614     1.32156     1.35233   0.0185578
        2615     1.32359     1.35232   0.0185507
        2616     1.32704     1.35231   0.0185436
        2617     1.33084      1.3523   0.0185365
        2618     1.33535     1.35229   0.0185295
        2619     1.34142     1.35229   0.0185224
        2620     1.34749     1.35229   0.0185153
        2621      1.3544     1.35229   0.0185082
        2622     1.36202     1.35229   0.0185012
        2623     1.36952      1.3523   0.0184941
        2624     1.37727     1.35231   0.0184871
        2625     1.38612     1.35232     0.01848
        2626     1.39428     1.35234    0.018473
        2627      1.4024     1.35236    0.018466
        2628      1.4099     1.35238    0.018459
        2629     1.41791      1.3524    0.018452
        2630     1.42565     1.35243    0.018445
        2631     1.43306     1.35246    0.018438
        2632     1.44082     1.35249    0.018431
        2633     1.44722     1.35253   0.0184241
        2634      1.4527     1.35257   0.0184171
        2635     1.45796     1.35261   0.0184102
        2636     1.46349     1.35265   0.0184032
        2637     1.46806     1.35269   0.0183963
        2638     1.47313     1.35274   0.0183894
        2639     1.47702     1.35279   0.0183825
        2640     1.48069     1.35284   0.0183756
        2641     1.48345     1.35289   0.0183687
        2642     1.48651     1.35294   0.0183618
        2643     1.48749     1.35299   0.0183549
        2644     1.48904     1.35304    0.018348
        2645     1.49072     1.35309   0.0183412
        2646     1.49185     1.35314   0.0183343
        2647     1.49268      1.3532   0.0183275
        2648     1.49326     1.35325   0.0183206
        2649      1.4929      1.3533   0.0183138
        2650     1.49308     1.35335    0.018307
        2651      1.4929     1.35341   0.0183001
        2652     1.49238     1.35346   0.0182933
        2653     1.49231     1.35351   0.0182865
        2654     1.49201     1.35356   0.0182797
        2655     1.49178     1.35362   0.0182729
        2656     1.49191     1.35367    0.018266
        2657     1.49221     1.35372   0.0182592
        2658     1.49273     1.35377   0.0182525
        2659       1.494     1.35382   0.0182457
        2660     1.49512     1.35388   0.0182389
        2661     1.49661     1.35393   0.0182321
        2662     1.49924     1.35399   0.0182253
        2663     1.50233     1.35404   0.0182186
        2664     1.50471      1.3541   0.0182118
        2665     1.50834     1.35416   0.0182051
        2666     1.51302     1.35422   0.0181984
        2667     1.51755     1.35428   0.0181916
        2668     1.52269     1.35434   0.0181849
        2669     1.52747     1.35441   0.0181782
        2670     1.53359     1.35447   0.0181715
        2671     1.54105     1.35454   0.0181649
        2672     1.54912     1.35461   0.0181582
        2673     1.55682     1.35469   0.0181516
        2674     1.56583     1.35477    0.018145
        2675     1.57563     1.35485   0.0181384
        2676     1.58546     1.35494   0.0181318
        2677     1.59602     1.35503   0.0181253
        2678     1.60677     1.35512   0.0181187
        2679     1.61814     1.35522   0.0181122
        2680      1.6296     1.35532   0.0181058
        2681     1.64085     1.35543   0.0180993
        2682     1.65301     1.35554   0.0180929
        2683     1.66578     1.35566   0.0180865
        2684     1.67957     1.35578   0.0180802
        2685     1.69189      1.3559   0.0180739
        2686     1.70387     1.35603   0.0180676
        2687     1.71639     1.35617   0.0180614
        2688     1.72818      1.3563   0.0180552
        2689     1.73892     1.35645   0.0180491
        2690      1.7495     1.35659    0.018043
        2691     1.75985     1.35674   0.0180369
        2692      1.7699      1.3569   0.0180308
        2693     1.77959     1.35705   0.0180248
        2694     1.78863     1.35721   0.0180188
        2695     1.79625     1.35738   0.0180129
        2696     1.80311     1.35754    0.018007
        2697     1.81016     1.35771   0.0180011
        2698     1.81616     1.35788   0.0179952
        2699     1.82085     1.35805   0.0179893
        2700      1.8247     1.35822   0.0179835
        2701     1.82818      1.3584   0.0179777
        2702      1.8313     1.35857   0.0179719
        2703     1.83238     1.35875   0.0179661
        2704     1.83265     1.35892   0.0179603
        2705     1.83262      1.3591   0.0179545
        2706     1.83233     1.35927   0.0179487
        2707     1.83158     1.35945    0.017943
        2708     1.82898     1.35962   0.0179372
        2709     1.82653     1.35979   0.0179314
        2710     1.82308     1.35996   0.0179256
        2711      1.8192     1.36013   0.0179198
        2712     1.81475      1.3603   0.0179139
        2713     1.81003     1.36047   0.0179081
        2714     1.80564     1.36063   0.0179023
        2715     1.80046     1.36079   0.0178964
        2716     1.79483     1.36095   0.0178905
        2717     1.79053     1.36111   0.0178846
        2718     1.78596     1.36127   0.0178787
        2719     1.78169     1.36142   0.0178728
        2720     1.77827     1.36157   0.0178669
        2721     1.77554     1.36173    0.017861
        2722     1.77353     1.36188   0.0178551
        2723     1.77062     1.36203   0.0178492
        2724     1.76924     1.36218   0.0178432
        2725     1.76818     1.36233   0.0178373
        2726     1.76792     1.36248   0.0178314
        2727     1.76746     1.36262   0.0178255
        2728      1.7675     1.36277   0.0178195
        2729     1.76821     1.36292   0.0178136
        2730     1.76976     1.36307   0.0178077
        2731     1.77062     1.36322   0.0178018
        2732      1.7726     1.36337   0.0177959
        2733      1.7744     1.36352   0.0177901
        2734     1.77639     1.36367   0.0177842
        2735     1.77772     1.36382   0.0177783
        2736     1.77901     1.36397   0.0177725
        2737     1.78013     1.36413   0.0177667
        2738     1.78049     1.36428   0.0177608
        2739     1.78023     1.36443    0.017755
        2740     1.77926     1.36458   0.0177491
        2741     1.77775     1.36473   0.0177433
        2742      1.7749     1.36488   0.0177375
        2743     1.77115     1.36503   0.0177316
        2744     1.76646     1.36518   0.0177258
        2745     1.76081     1.36532   0.0177199
        2746      1.7542     1.36546    0.017714
        2747     1.74639      1.3656   0.0177081
        2748      1.7386     1.36574   0.0177022
        2749     1.72966     1.36587   0.0176962
        2750      1.7189       1.366   0.0176903
        2751      1.7078     1.36612   0.0176843
        2752     1.69569     1.36624   0.0176782
        2753     1.68336     1.36636   0.0176722
        2754     1.67038     1.36647   0.0176661
        2755     1.65732     1.36657     0.01766
        2756     1.64328     1.36667   0.0176539
        2757     1.62904     1.36677   0.0176478
        2758     1.61396     1.36686   0.0176416
        2759     1.59884     1.36694   0.0176354
        2760     1.58423     1.36702   0.0176292
        2761     1.56924     1.36709    0.017623
        2762      1.5537     1.36716   0.0176167
        2763     1.53864     1.36722   0.0176104
        2764      1.5227     1.36728   0.0176042
        2765     1.50715     1.36733   0.0175979
        2766     1.49205     1.36737   0.0175916
        2767       1.477     1.36741   0.0175852
        2768     1.46229     1.36745   0.0175789
        2769     1.44825     1.36748   0.0175726
        2770     1.43443      1.3675   0.0175663
        2771     1.42188     1.36752   0.0175599
        2772     1.40992     1.36754   0.0175536
        2773     1.39835     1.36755   0.0175473
        2774     1.38749     1.36756    0.017541
        2775     1.37832     1.36756   0.0175346
        2776     1.36873     1.36756   0.0175283
        2777      1.3602     1.36756    0.017522
        2778     1.35154     1.36755   0.0175157
        2779     1.34496     1.36754   0.0175094
        2780      1.3395     1.36753   0.0175031
        2781     1.33396     1.36752   0.0174968
        2782     1.32981     1.36751   0.0174905
        2783     1.32582     1.36749   0.0174843
        2784     1.32318     1.36748    0.017478
        2785     1.32092     1.36746   0.0174717
        2786     1.32021     1.36744   0.0174655
        2787     1.31957     1.36743   0.0174592
        2788     1.32015     1.36741   0.0174529
        2789     1.32191     1.36739   0.0174467
        2790     1.32383     1.36738   0.0174404
        2791     1.32655     1.36736   0.0174342
        2792     1.32977     1.36735    0.017428
        2793     1.33317     1.36734   0.0174217
        2794     1.33667     1.36733   0.0174155
        2795     1.33993     1.36732   0.0174093
        2796     1.34479     1.36731    0.017403
        2797     1.34924      1.3673   0.0173968
        2798     1.35342      1.3673   0.0173906
        2799       1.357     1.36729   0.0173844
        2800     1.36012     1.36729   0.0173782
        2801     1.36317     1.36729    0.017372
        2802     1.36582     1.36729   0.0173658
        2803      1.3687     1.36729   0.0173596
        2804     1.37102     1.36729   0.0173534
        2805     1.37244     1.36729   0.0173472
        2806     1.37266     1.36729    0.017341
        2807     1.37305      1.3673   0.0173348
        2808     1.37187      1.3673   0.0173287
        2809     1.36932      1.3673   0.0173225
        2810     1.36631      1.3673   0.0173163
        2811     1.36234      1.3673   0.0173102
        2812     1.35786     1.36729    0.017304
        2813     1.35239     1.36729   0.0172979
        2814     1.34593     1.36728   0.0172917
        2815     1.33801     1.36727   0.0172856
        2816     1.32914     1.36726   0.0172795
        2817     1.32006     1.36724   0.0172733
        2818     1.30964     1.36722   0.0172672
        2819     1.29817     1.36719   0.0172611
        2820     1.28619     1.36716    0.017255
        2821     1.27379     1.36713   0.0172489
        2822     1.26105     1.36709   0.0172429
        2823     1.24807     1.36705   0.0172368
        2824     1.23422     1.36701   0.0172308
        2825     1.21938     1.36695   0.0172247
        2826     1.20486      1.3669   0.0172187
        2827     1.19103     1.36683   0.0172128
        2828      1.1756     1.36677   0.0172068
        2829     1.16182     1.36669   0.0172009
        2830     1.14789     1.36662    0.017195
        2831     1.13514     1.36653   0.0171891
        2832       1.122     1.36645   0.0171832
        2833     1.10955     1.36636   0.0171774
        2834     1.09839     1.36626   0.0171716
        2835     1.08863     1.36616   0.0171658
        2836     1.07844     1.36606   0.0171601
        2837     1.06961     1.36596   0.0171543
        2838     1.06197     1.36585   0.0171486
        2839     1.05584     1.36574   0.0171429
        2840     1.05201     1.36563   0.0171373
        2841     1.04909     1.36552   0.0171316
        2842     1.04761     1.36541   0.0171259
        2843     1.04783      1.3653   0.0171203
        2844     1.04929     1.36519   0.0171146
        2845     1.05174     1.36508    0.017109
        2846     1.05564     1.36497   0.0171033
        2847     1.06146     1.36486   0.0170976
        2848     1.06771     1.36476   0.0170919
        2849     1.07624     1.36465   0.0170862
        2850     1.08628     1.36456   0.0170805
        2851     1.09773     1.36446   0.0170748
        2852     1.11028     1.36437    0.017069
        2853     1.12308     1.36429   0.0170633
        2854     1.13627     1.36421   0.0170575
        2855     1.15022     1.36413   0.0170516
        2856     1.16529     1.36407   0.0170458
        2857     1.18159       1.364     0.01704
        2858     1.19758     1.36394   0.0170341
        2859     1.21409     1.36389   0.0170282
        2860     1.23029     1.36384   0.0170223
        2861     1.24705      1.3638   0.0170164
        2862     1.26379     1.36377   0.0170105
        2863     1.28043     1.36374   0.0170046
        2864     1.29665     1.36372   0.0169987
        2865     1.31359      1.3637   0.0169928
        2866     1.32928     1.36369   0.0169868
        2867     1.34463     1.36368   0.0169809
        2868     1.35938     1.36368    0.016975
        2869     1.37446     1.36368   0.0169691
        2870     1.38961     1.36369   0.0169632
        2871     1.40313      1.3637   0.0169573
        2872     1.41671     1.36372   0.0169514
        2873     1.43032     1.36375   0.0169455
        2874     1.44301     1.36377   0.0169396
        2875     1.45502     1.36381   0.0169338
        2876     1.46682     1.36384   0.0169279
        2877     1.47723     1.36388   0.0169221
        2878     1.48887     1.36392   0.0169162
        2879     1.49937     1.36397   0.0169104
        2880     1.50993     1.36402   0.0169046
        2881     1.51863     1.36408   0.0168989
        2882     1.52767     1.36413   0.0168931
        2883     1.53538     1.36419   0.0168873
        2884     1.54371     1.36425   0.0168816
        2885     1.55197     1.36432   0.0168759
        2886     1.55948     1.36439   0.0168702
        2887     1.56724     1.36446   0.0168645
        2888     1.57435     1.36453   0.0168588
        2889     1.58131      1.3646   0.0168531
        2890     1.58747     1.36468   0.0168475
        2891     1.59505     1.36476   0.0168418
        2892     1.60266     1.36484   0.0168362
        2893     1.61011     1.36493   0.0168306
        2894      1.6177     1.36502    0.016825
        2895     1.62476     1.36511   0.0168194
        2896     1.63228      1.3652   0.0168139
        2897     1.64057     1.36529   0.0168083
        2898     1.64943     1.36539   0.0168028
        2899     1.65791     1.36549   0.0167973
        2900      1.6675      1.3656   0.0167919
        2901     1.67653      1.3657   0.0167864
        2902     1.68695     1.36581    0.016781
        2903     1.69708     1.36593   0.0167756
        2904     1.70764     1.36605   0.0167702
        2905     1.71936     1.36617   0.0167649
        2906     1.73126     1.36629   0.0167596
        2907     1.74308     1.36642   0.0167543
        2908     1.75601     1.36656   0.0167491
        2909     1.76881     1.36669   0.0167439
        2910      1.7817     1.36684   0.0167388
        2911     1.79464     1.36698   0.0167337
        2912     1.80758     1.36714   0.0167286
        2913     1.82169     1.36729   0.0167236
        2914     1.83644     1.36745   0.0167186
        2915     1.85129     1.36762   0.0167137
        2916     1.86452     1.36779   0.0167089
        2917     1.87847     1.36796    0.016704
        2918     1.89238     1.36814   0.0166993
        2919     1.90667     1.36833   0.0166946
        2920     1.92153     1.36852   0.0166899
        2921     1.93475     1.36871   0.0166854
        2922     1.94772     1.36891   0.0166808
        2923     1.96087     1.36911   0.0166763
        2924     1.97369     1.36932   0.0166719
        2925     1.98588     1.36953   0.0166676
        2926      1.9979     1.36974   0.0166632
        2927       2.009     1.36996    0.016659
        2928     2.02033     1.37019   0.0166548
        2929     2.03092     1.37041   0.0166506
        2930     2.04098     1.37064   0.0166465
        2931     2.05026     1.37087   0.0166424
        2932      2.0597     1.37111   0.0166384
        2933     2.06834     1.37134   0.0166344
        2934     2.07615     1.37158   0.0166305
        2935     2.08315     1.37183   0.0166266
        2936     2.09005     1.37207   0.0166228
        2937     2.09566     1.37232   0.0166189
        2938     2.10092     1.37257   0.0166151
        2939     2.10563     1.37282   0.0166113
        2940     2.11025     1.37307   0.0166076
        2941     2.11383     1.37332   0.0166038
        2942      2.1171     1.37357   0.0166001
        2943     2.12007     1.37382   0.0165964
        2944     2.12178     1.37408   0.0165927
        2945     2.12344     1.37433    0.016589
        2946     2.12505     1.37459   0.0165854
        2947      2.1259     1.37484   0.0165817
        2948       2.126      1.3751    0.016578
        2949     2.12606     1.37535   0.0165744
        2950     2.12539     1.37561   0.0165707
        2951     2.12421     1.37586    0.016567
        2952     2.12279     1.37611   0.0165633
        2953     2.12137     1.37637   0.0165597
        2954     2.11901     1.37662    0.016556
        2955     2.11501     1.37687   0.0165522
        2956     2.11083     1.37712   0.0165485
        2957     2.10697     1.37736   0.0165447
        2958     2.10251     1.37761    0.016541
        2959     2.09795     1.37785   0.0165372
        2960     2.09284     1.37809   0.0165333
        2961     2.08722     1.37833   0.0165295
        2962     2.08161     1.37857   0.0165256
        2963     2.07605      1.3788   0.0165217
        2964     2.06938     1.37904   0.0165178
        2965     2.06355     1.37927   0.0165138
        2966     2.05717      1.3795   0.0165098
        2967     2.05099     1.37972   0.0165058
        2968     2.04481     1.37995   0.0165018
        2969      2.0389     1.38017   0.0164977
        2970     2.03354     1.38039   0.0164936
        2971      2.0268     1.38061   0.0164895
        2972     2.02136     1.38082   0.0164854
        2973     2.01484     1.38104   0.0164812
        2974     2.00964     1.38125    0.016477
        2975     2.00384     1.38146   0.0164728
        2976     1.99817     1.38166   0.0164686
        2977     1.99286     1.38187   0.0164643
        2978     1.98741     1.38207   0.0164601
        2979     1.98229     1.38227   0.0164558
        2980     1.97773     1.38247   0.0164515
        2981     1.97274     1.38267   0.0164471
        2982     1.96826     1.38287   0.0164428
        2983     1.96281     1.38306   0.0164384
        2984     1.95759     1.38325    0.016434
        2985     1.95232     1.38345   0.0164296
        2986     1.94697     1.38363   0.0164252
        2987     1.94177     1.38382   0.0164208
        2988      1.9362     1.38401   0.0164163
        2989     1.93026     1.38419   0.0164119
        2990     1.92513     1.38437   0.0164074
        2991     1.91911     1.38455   0.0164029
        2992     1.91292     1.38472   0.0163983
        2993     1.90729      1.3849   0.0163938
        2994     1.90196     1.38507   0.0163892
        2995     1.89623     1.38524   0.0163846
        2996     1.88988     1.38541     0.01638
        2997     1.88291     1.38558   0.0163754
        2998     1.87607     1.38574   0.0163708
        2999     1.86962      1.3859   0.0163661
        3000     1.86313     1.38606   0.0163614
        3001     1.85588     1.38622   0.0163567
        3002     1.84864     1.38637    0.016352
        3003      1.8424     1.38652   0.0163472
        3004     1.83526     1.38667   0.0163425
        3005     1.82919     1.38682   0.0163377
        3006     1.82226     1.38697   0.0163329
        3007     1.81642     1.38711   0.0163281
        3008     1.81025     1.38725   0.0163233
        3009     1.80375     1.38739   0.0163185
        3010     1.79716     1.38752   0.0163136
        3011     1.79094     1.38766   0.0163087
        3012     1.78507     1.38779   0.0163038
        3013        1.78     1.38792    0.016299
        3014     1.77402     1.38805   0.0162941
        3015     1.76778     1.38817   0.0162891
        3016     1.76268      1.3883   0.0162842
        3017     1.75672     1.38842   0.0162793
        3018     1.75031     1.38854   0.0162743
        3019     1.74506     1.38866   0.0162694
        3020     1.73799     1.38877   0.0162644
        3021     1.73097     1.38889   0.0162594
        3022     1.72293       1.389   0.0162544
        3023     1.71501      1.3891   0.0162494
        3024     1.70546     1.38921   0.0162443
        3025     1.69541     1.38931   0.0162393
        3026     1.68433     1.38941   0.0162342
        3027      1.6729      1.3895   0.0162291
        3028     1.66037     1.38959    0.016224
        3029     1.64769     1.38968   0.0162189
        3030     1.63295     1.38976   0.0162137
        3031     1.61784     1.38983   0.0162085
        3032     1.60145      1.3899   0.0162033
        3033     1.58431     1.38997   0.0161981
        3034     1.56697     1.39002   0.0161929
        3035      1.5493     1.39008   0.0161876
        3036     1.53115     1.39012   0.0161824
        3037     1.51335     1.39016   0.0161771
        3038     1.49389      1.3902   0.0161718
        3039     1.47432     1.39023   0.0161665
        3040     1.45578     1.39025   0.0161612
        3041     1.43743     1.39026   0.0161559
        3042     1.41967     1.39027   0.0161506
        3043      1.4017     1.39028   0.0161453
        3044     1.38341     1.39027     0.01614
        3045     1.36641     1.39027   0.0161347
        3046     1.35131     1.39025   0.0161294
        3047     1.33704     1.39024   0.0161241
        3048     1.32396     1.39021   0.0161188
        3049     1.31193     1.39019   0.0161136
        3050      1.3013     1.39016   0.0161083
        3051     1.29214     1.39013   0.0161031
        3052     1.28356     1.39009   0.0160978
        3053     1.27825     1.39006   0.0160926
        3054     1.27457     1.39002   0.0160874
        3055     1.27231     1.38998   0.0160821
        3056     1.27075     1.38994   0.0160769
        3057     1.27108      1.3899   0.0160717
        3058     1.27378     1.38986   0.0160665
        3059     1.27761     1.38983   0.0160613
        3060       1.283     1.38979   0.0160561
        3061     1.28943     1.38976   0.0160509
        3062     1.29781     1.38973   0.0160457
        3063     1.30709      1.3897   0.0160404
        3064     1.31818     1.38968   0.0160352
        3065     1.33124     1.38966     0.01603
        3066     1.34427     1.38964   0.0160248
        3067      1.3596     1.38964   0.0160196
        3068     1.37549     1.38963   0.0160143
        3069      1.3928     1.38963   0.0160091
        3070     1.41075     1.38964   0.0160039
        3071     1.42952     1.38965   0.0159987
        3072     1.44878     1.38967   0.0159935
        3073     1.46873      1.3897   0.0159883
        3074     1.48977     1.38973   0.0159832
        3075     1.51136     1.38977    0.015978
        3076     1.53297     1.38981   0.0159729
        3077       1.555     1.38987   0.0159678
        3078     1.57716     1.38993   0.0159627
        3079     1.60035        1.39   0.0159577
        3080     1.62354     1.39007   0.0159527
        3081     1.64666     1.39016   0.0159477
        3082     1.66989     1.39025   0.0159428
        3083      1.6922     1.39035   0.0159379
        3084     1.71448     1.39045   0.0159331
        3085     1.73763     1.39056   0.0159283
        3086     1.76111     1.39068   0.0159236
        3087     1.78389     1.39081    0.015919
        3088     1.80663     1.39095   0.0159144
        3089     1.82807     1.39109   0.0159099
        3090     1.84938     1.39124   0.0159054
        3091     1.87025     1.39139    0.015901
        3092     1.89162     1.39155   0.0158967
        3093     1.91152     1.39172   0.0158924
        3094     1.93161     1.39189   0.0158883
        3095      1.9509     1.39208   0.0158842
        3096     1.96985     1.39226   0.0158801
        3097     1.98771     1.39245   0.0158762
        3098     2.00496     1.39265   0.0158723
        3099      2.0218     1.39285   0.0158684
        3100     2.03823     1.39306   0.0158647
        3101     2.05325     1.39328    0.015861
        3102     2.06805     1.39349   0.0158574
        3103     2.08212     1.39372   0.0158538
        3104     2.09615     1.39394   0.0158503
        3105     2.10891     1.39417   0.0158469
        3106     2.12084     1.39441   0.0158435
        3107     2.13141     1.39464   0.0158402
        3108     2.14204     1.39488   0.0158369
        3109      2.1498     1.39513   0.0158337
        3110     2.15801     1.39537   0.0158305
        3111     2.16544     1.39562   0.0158274
        3112     2.17109     1.39587   0.0158242
        3113     2.17566     1.39612   0.0158211
        3114     2.17936     1.39637    0.015818
        3115     2.18265     1.39662    0.015815
        3116      2.1841     1.39688   0.0158119
        3117     2.18418     1.39713   0.0158089
        3118     2.18338     1.39738   0.0158058
        3119     2.18173     1.39763   0.0158027
        3120     2.17757     1.39788   0.0157997
        3121     2.17383     1.39813   0.0157966
        3122     2.16888     1.39838   0.0157934
        3123     2.16326     1.39862   0.0157903
