#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1317    -2.52158    -2.50113  0.00420305
        1318    -2.53676    -2.50116  0.00419995
        1319    -2.56361    -2.50121  0.00419703
        1320    -2.52197    -2.50122  0.00419388
        1321    -2.56943    -2.50128  0.00419102
        1322      -2.522    -2.50129  0.00418788
        1323    -2.49545    -2.50129  0.00418472
        1324    -2.48934    -2.50128  0.00418157
        1325    -2.51091    -2.50129  0.00417842
        1326    -2.48012    -2.50127   0.0041753
        1327    -2.52089    -2.50128  0.00417218
        1328    -2.47709    -2.50127  0.00416908
        1329    -2.46875    -2.50124  0.00416601
        1330    -2.45597    -2.50121  0.00416302
        1331    -2.42409    -2.50115  0.00416029
        1332    -2.42246    -2.50109  0.00415759
        1333    -2.36776    -2.50099  0.00415567
        1334    -2.44622    -2.50095  0.00415276
        1335    -2.41204    -2.50088  0.00415019
        1336    -2.36349    -2.50078  0.00414835
        1337    -2.38977     -2.5007  0.00414608
        1338    -2.37887    -2.50061  0.00414398
        1339    -2.31275    -2.50047  0.00414326
        1340    -2.30156    -2.50032  0.00414283
        1341    -2.32252    -2.50018  0.00414186
        1342    -2.35126    -2.50007  0.00414026
        1343     -2.3644    -2.49997  0.00413841
        1344    -2.41071    -2.49991  0.00413586
        1345    -2.38382    -2.49982  0.00413369
        1346    -2.35026    -2.49971  0.00413211
        1347     -2.4425    -2.49967  0.00412926
        1348     -2.4373    -2.49962  0.00412646
        1349    -2.48086    -2.49961  0.00412342
        1350     -2.4643    -2.49958  0.00412045
        1351    -2.42777    -2.49953  0.00411774
        1352    -2.47866    -2.49951  0.00411473
        1353    -2.41561    -2.49945  0.00411215
        1354    -2.46792    -2.49943  0.00410918
        1355    -2.54011    -2.49946  0.00410626
        1356    -2.48633    -2.49945  0.00410324
        1357    -2.52056    -2.49946  0.00410025
        1358    -2.49791    -2.49946  0.00409723
        1359    -2.50807    -2.49947  0.00409422
        1360    -2.45593    -2.49943  0.00409133
        1361    -2.47211    -2.49941  0.00408838
        1362    -2.48919    -2.49941  0.00408538
        1363    -2.43842    -2.49936  0.00408263
        1364    -2.40456    -2.49929  0.00408023
        1365    -2.40022    -2.49922  0.00407788
        1366     -2.3952    -2.49914  0.00407561
        1367    -2.40318    -2.49907  0.00407323
        1368    -2.43691    -2.49903  0.00407051
        1369    -2.46996    -2.49901  0.00406759
        1370    -2.48509      -2.499  0.00406463
        1371    -2.55756    -2.49904  0.00406189
        1372    -2.58776     -2.4991  0.00405945
        1373     -2.5535    -2.49914  0.00405668
        1374    -2.51178    -2.49915  0.00405374
        1375    -2.57053    -2.49921  0.00405113
        1376    -2.53155    -2.49923  0.00404825
        1377    -2.49577    -2.49923  0.00404531
        1378    -2.45354    -2.49919  0.00404251
        1379    -2.43803    -2.49915  0.00403982
        1380    -2.38676    -2.49907  0.00403772
        1381    -2.37409    -2.49898  0.00403581
        1382    -2.40087    -2.49891  0.00403351
        1383    -2.45669    -2.49888  0.00403071
        1384    -2.47252    -2.49886  0.00402784
        1385    -2.48421    -2.49885  0.00402495
        1386    -2.51684    -2.49886  0.00402207
        1387    -2.55211     -2.4989  0.00401935
        1388    -2.50475     -2.4989  0.00401646
        1389    -2.48146    -2.49889  0.00401358
        1390    -2.38206     -2.4988  0.00401158
        1391    -2.32047    -2.49868  0.00401074
        1392    -2.35736    -2.49858  0.00400914
        1393    -2.36182    -2.49848  0.00400747
        1394    -2.41725    -2.49842  0.00400502
        1395    -2.42163    -2.49836  0.00400252
        1396    -2.43298    -2.49832  0.00399993
        1397     -2.5137    -2.49833  0.00399708
        1398    -2.49746    -2.49833  0.00399422
        1399    -2.52207    -2.49834   0.0039914
        1400    -2.52595    -2.49836   0.0039886
        1401    -2.48223    -2.49835  0.00398577
        1402    -2.46362    -2.49833  0.00398301
        1403    -2.46716    -2.49831  0.00398023
        1404     -2.4701    -2.49829  0.00397744
        1405    -2.43674    -2.49824  0.00397485
        1406    -2.41331    -2.49818  0.00397249
        1407    -2.42654    -2.49813  0.00396999
        1408    -2.49973    -2.49813  0.00396717
        1409    -2.52787    -2.49815  0.00396441
        1410     -2.5134    -2.49816  0.00396161
        1411    -2.49857    -2.49816  0.00395881
        1412    -2.53228    -2.49819  0.00395608
        1413    -2.52384    -2.49821  0.00395332
        1414    -2.51176    -2.49822  0.00395053
        1415    -2.46763    -2.49819   0.0039478
        1416    -2.47358    -2.49818  0.00394505
        1417    -2.44534    -2.49814  0.00394244
        1418    -2.43115    -2.49809  0.00393995
        1419    -2.43295    -2.49805  0.00393744
        1420    -2.43417      -2.498  0.00393492
        1421    -2.42597    -2.49795  0.00393248
        1422    -2.47195    -2.49793  0.00392976
        1423    -2.48134    -2.49792  0.00392701
        1424    -2.47557     -2.4979  0.00392428
        1425    -2.57579    -2.49796  0.00392191
        1426    -2.52738    -2.49798  0.00391922
        1427    -2.56125    -2.49802  0.00391672
        1428    -2.54129    -2.49805  0.00391409
        1429    -2.45855    -2.49803  0.00391145
        1430    -2.43974    -2.49799  0.00390893
        1431    -2.43387    -2.49794  0.00390645
        1432    -2.43995     -2.4979  0.00390394
        1433    -2.43572    -2.49786  0.00390145
        1434    -2.44518    -2.49782  0.00389891
        1435    -2.48436    -2.49781   0.0038962
        1436    -2.49504    -2.49781  0.00389349
        1437    -2.54649    -2.49784  0.00389093
        1438    -2.59542    -2.49791  0.00388881
        1439    -2.55142    -2.49795  0.00388629
        1440    -2.62745    -2.49804  0.00388463
        1441    -2.56062    -2.49808  0.00388217
        1442    -2.53799    -2.49811  0.00387958
        1443    -2.52824    -2.49813  0.00387695
        1444    -2.51307    -2.49814  0.00387428
        1445    -2.46523    -2.49812  0.00387166
        1446    -2.51395    -2.49813    0.003869
        1447    -2.52482    -2.49815  0.00386637
        1448      -2.502    -2.49815   0.0038637
        1449    -2.56322    -2.49819   0.0038613
        1450    -2.53406    -2.49822  0.00385871
        1451    -2.53227    -2.49824  0.00385613
        1452    -2.51818    -2.49826  0.00385349
        1453    -2.51028    -2.49827  0.00385085
        1454     -2.4562    -2.49824  0.00384831
        1455    -2.43435    -2.49819  0.00384592
        1456    -2.43359    -2.49815  0.00384353
        1457    -2.41282    -2.49809  0.00384134
        1458    -2.38842    -2.49801  0.00383944
        1459    -2.42885    -2.49797   0.0038371
        1460    -2.40819    -2.49791  0.00383497
        1461    -2.36132    -2.49781  0.00383348
        1462    -2.40598    -2.49775  0.00383137
        1463    -2.37354    -2.49766   0.0038297
        1464     -2.4025     -2.4976  0.00382763
        1465    -2.36961    -2.49751  0.00382602
        1466    -2.34127    -2.49741  0.00382489
        1467    -2.36709    -2.49732  0.00382331
        1468    -2.44539    -2.49728  0.00382087
        1469     -2.5125    -2.49729  0.00381829
        1470     -2.4929    -2.49729  0.00381569
        1471    -2.57582    -2.49734  0.00381347
        1472    -2.57812     -2.4974  0.00381127
        1473    -2.61014    -2.49747  0.00380945
        1474    -2.58044    -2.49753  0.00380729
        1475     -2.5456    -2.49756  0.00380484
        1476    -2.54061    -2.49759  0.00380238
        1477    -2.48213    -2.49758  0.00379982
        1478    -2.53659    -2.49761  0.00379734
        1479    -2.53991    -2.49764  0.00379488
        1480    -2.48315    -2.49763  0.00379233
        1481    -2.51466    -2.49764  0.00378978
        1482     -2.4833    -2.49763  0.00378724
        1483    -2.46768    -2.49761  0.00378474
        1484    -2.49852    -2.49761  0.00378219
        1485    -2.51256    -2.49762  0.00377966
        1486    -2.37816    -2.49754  0.00377797
        1487    -2.45047    -2.49751  0.00377556
        1488    -2.48722     -2.4975  0.00377303
        1489    -2.42492    -2.49745  0.00377081
        1490    -2.48523    -2.49744  0.00376829
        1491    -2.46909    -2.49742  0.00376581
        1492    -2.45674     -2.4974  0.00376338
        1493    -2.50601     -2.4974  0.00376087
        1494    -2.51744    -2.49742  0.00375837
        1495    -2.53217    -2.49744  0.00375593
        1496    -2.54526    -2.49747  0.00375356
        1497    -2.49575    -2.49747  0.00375105
        1498    -2.46919    -2.49745  0.00374859
        1499    -2.47055    -2.49743  0.00374613
        1500    -2.49035    -2.49743  0.00374364
        1501    -2.48022    -2.49742  0.00374116
        1502    -2.47782     -2.4974   0.0037387
        1503    -2.50771    -2.49741  0.00373621
        1504    -2.51708    -2.49742  0.00373375
        1505    -2.50675    -2.49743  0.00373128
        1506    -2.55048    -2.49746  0.00372897
        1507    -2.51132    -2.49747   0.0037265
        1508    -2.58117    -2.49753  0.00372444
        1509    -2.51641    -2.49754    0.003722
        1510     -2.5221    -2.49756  0.00371957
        1511    -2.54876    -2.49759  0.00371726
        1512    -2.57195    -2.49764  0.00371513
        1513    -2.53964    -2.49767  0.00371278
        1514     -2.5726    -2.49772  0.00371065
        1515    -2.52025    -2.49773  0.00370823
        1516    -2.55235    -2.49777  0.00370596
        1517    -2.58201    -2.49782  0.00370394
        1518    -2.49338    -2.49782   0.0037015
        1519     -2.5241    -2.49784   0.0036991
        1520    -2.57059    -2.49789  0.00369698
        1521     -2.5117     -2.4979  0.00369456
        1522    -2.50618     -2.4979  0.00369213
        1523    -2.50349    -2.49791  0.00368971
        1524    -2.50896    -2.49791   0.0036873
        1525      -2.533    -2.49794  0.00368495
        1526    -2.48228    -2.49793  0.00368255
        1527    -2.45087    -2.49789  0.00368027
        1528    -2.55695    -2.49793  0.00367806
        1529    -2.59247    -2.49799  0.00367618
        1530     -2.5174    -2.49801   0.0036738
        1531    -2.58357    -2.49806  0.00367182
        1532    -2.50801    -2.49807  0.00366943
        1533    -2.54926     -2.4981  0.00366719
        1534    -2.55534    -2.49814  0.00366499
        1535    -2.48364    -2.49813  0.00366261
        1536    -2.52383    -2.49815  0.00366027
        1537    -2.49705    -2.49815  0.00365788
        1538    -2.45988    -2.49812  0.00365559
        1539    -2.47675    -2.49811  0.00365324
        1540    -2.44914    -2.49808  0.00365101
        1541     -2.5031    -2.49808  0.00364864
        1542    -2.45549    -2.49805  0.00364638
        1543    -2.49504    -2.49805  0.00364402
        1544    -2.45373    -2.49802  0.00364177
        1545    -2.48755    -2.49801  0.00363942
        1546     -2.4857    -2.49801  0.00363707
        1547    -2.48095      -2.498  0.00363474
        1548    -2.44847    -2.49796  0.00363253
        1549    -2.47369    -2.49795  0.00363022
        1550    -2.47826    -2.49794   0.0036279
        1551    -2.47562    -2.49792  0.00362559
        1552    -2.45943     -2.4979  0.00362334
        1553    -2.49341    -2.49789  0.00362101
        1554    -2.45306    -2.49786  0.00361879
        1555    -2.43601    -2.49782  0.00361668
        1556    -2.45229     -2.4978  0.00361448
        1557    -2.46662    -2.49778  0.00361221
        1558    -2.48678    -2.49777   0.0036099
        1559    -2.43983    -2.49773  0.00360777
        1560    -2.45743    -2.49771  0.00360555
        1561    -2.45658    -2.49768  0.00360334
        1562    -2.45939    -2.49765  0.00360112
        1563    -2.50454    -2.49766  0.00359882
        1564    -2.53162    -2.49768  0.00359658
        1565    -2.49631    -2.49768  0.00359428
        1566    -2.54875    -2.49771  0.00359214
        1567    -2.46892    -2.49769  0.00358989
        1568    -2.53353    -2.49772  0.00358767
        1569    -2.52819    -2.49774  0.00358544
        1570    -2.48885    -2.49773  0.00358316
        1571    -2.49422    -2.49773  0.00358088
        1572     -2.5126    -2.49774  0.00357861
        1573     -2.5003    -2.49774  0.00357634
        1574    -2.47667    -2.49773  0.00357409
        1575    -2.48327    -2.49772  0.00357184
        1576     -2.4944    -2.49771  0.00356957
        1577    -2.51307    -2.49772  0.00356732
        1578    -2.46539     -2.4977  0.00356512
        1579    -2.49442     -2.4977  0.00356286
        1580    -2.52177    -2.49772  0.00356064
        1581    -2.48664    -2.49771  0.00355839
        1582    -2.46322    -2.49769  0.00355621
        1583    -2.44011    -2.49765  0.00355415
        1584    -2.38657    -2.49758   0.0035526
        1585    -2.39802    -2.49752  0.00355091
        1586    -2.38002    -2.49744  0.00354945
        1587    -2.42663     -2.4974  0.00354749
        1588    -2.40242    -2.49734  0.00354576
        1589    -2.42215    -2.49729  0.00354384
        1590    -2.48633    -2.49729  0.00354162
        1591    -2.52755    -2.49731  0.00353945
        1592     -2.5442    -2.49733  0.00353735
        1593     -2.5755    -2.49738  0.00353547
        1594    -2.59652    -2.49745  0.00353379
        1595    -2.56901    -2.49749  0.00353186
        1596    -2.57664    -2.49754     0.00353
        1597     -2.5149    -2.49755  0.00352781
        1598    -2.49669    -2.49755   0.0035256
        1599    -2.46589    -2.49753  0.00352345
        1600    -2.44595     -2.4975  0.00352139
        1601    -2.47933    -2.49749  0.00351921
        1602    -2.47859    -2.49748  0.00351704
        1603    -2.48815    -2.49747  0.00351485
        1604    -2.49847    -2.49747  0.00351266
        1605    -2.46677    -2.49745  0.00351052
        1606     -2.4496    -2.49742  0.00350846
        1607    -2.36806    -2.49734   0.0035072
        1608    -2.39624    -2.49728  0.00350558
        1609    -2.41208    -2.49723   0.0035038
        1610    -2.36468    -2.49714  0.00350259
        1611    -2.37123    -2.49706  0.00350129
        1612    -2.37117    -2.49699  0.00349999
        1613    -2.38977    -2.49692  0.00349845
        1614    -2.39537    -2.49686  0.00349685
        1615    -2.43631    -2.49682  0.00349489
        1616    -2.39527    -2.49676  0.00349329
        1617    -2.45268    -2.49673  0.00349123
        1618    -2.38851    -2.49666  0.00348972
        1619    -2.38619    -2.49659  0.00348823
        1620    -2.42559    -2.49655  0.00348635
        1621    -2.44726    -2.49652  0.00348433
        1622    -2.43783    -2.49648  0.00348237
        1623    -2.42258    -2.49644  0.00348052
        1624    -2.40397    -2.49638  0.00347885
        1625    -2.47737    -2.49637  0.00347673
        1626    -2.50766    -2.49638  0.00347459
        1627    -2.46675    -2.49636  0.00347251
        1628    -2.46951    -2.49634  0.00347041
        1629    -2.49083    -2.49634  0.00346828
        1630    -2.58901     -2.4964  0.00346662
        1631    -2.57566    -2.49644  0.00346484
        1632    -2.58684     -2.4965  0.00346316
        1633     -2.5696    -2.49654  0.00346133
        1634     -2.5071    -2.49655  0.00345921
        1635    -2.54177    -2.49658  0.00345721
        1636    -2.51691    -2.49659  0.00345512
        1637    -2.52539    -2.49661  0.00345305
        1638    -2.59336    -2.49667  0.00345145
        1639    -2.56097    -2.49671  0.00344957
        1640    -2.63747    -2.49679  0.00344853
        1641     -2.5834    -2.49685  0.00344683
        1642    -2.55819    -2.49688  0.00344494
        1643    -2.57453    -2.49693  0.00344316
        1644    -2.55144    -2.49696  0.00344123
        1645    -2.49768    -2.49696  0.00343914
        1646    -2.46461    -2.49694   0.0034371
        1647    -2.42093     -2.4969  0.00343533
        1648    -2.40248    -2.49684  0.00343372
        1649    -2.42922     -2.4968  0.00343188
        1650    -2.48043    -2.49679  0.00342982
        1651    -2.48345    -2.49678  0.00342775
        1652    -2.52842     -2.4968  0.00342573
        1653    -2.55728    -2.49684  0.00342385
        1654    -2.58573    -2.49689   0.0034222
        1655    -2.56528    -2.49693  0.00342038
        1656    -2.54389    -2.49696  0.00341844
        1657    -2.54447    -2.49699  0.00341649
        1658    -2.54405    -2.49702  0.00341455
        1659    -2.55551    -2.49705  0.00341267
        1660    -2.53595    -2.49708   0.0034107
        1661    -2.59385    -2.49713  0.00340914
        1662     -2.5285    -2.49715  0.00340714
        1663    -2.50313    -2.49716   0.0034051
        1664    -2.50406    -2.49716  0.00340305
        1665    -2.45469    -2.49714   0.0034011
        1666    -2.47307    -2.49712  0.00339909
        1667    -2.45837     -2.4971  0.00339713
        1668     -2.4558    -2.49707  0.00339519
        1669    -2.44452    -2.49704   0.0033933
        1670    -2.42081      -2.497  0.00339157
        1671     -2.4597    -2.49697  0.00338962
        1672    -2.45481    -2.49695  0.00338768
        1673    -2.36297    -2.49687  0.00338661
        1674    -2.33731    -2.49677  0.00338592
        1675     -2.3639    -2.49669  0.00338483
        1676    -2.29332    -2.49657  0.00338499
        1677    -2.30807    -2.49646  0.00338483
        1678    -2.26033    -2.49632  0.00338574
        1679    -2.32228    -2.49622  0.00338531
        1680    -2.38874    -2.49615   0.0033839
        1681    -2.40417     -2.4961  0.00338233
        1682    -2.40152    -2.49604  0.00338079
        1683    -2.44425    -2.49601  0.00337892
        1684    -2.49323    -2.49601  0.00337691
        1685     -2.4981    -2.49601  0.00337491
        1686    -2.55125    -2.49604  0.00337306
        1687    -2.53047    -2.49606  0.00337113
        1688    -2.56158     -2.4961  0.00336935
        1689    -2.52211    -2.49612  0.00336739
        1690    -2.49883    -2.49612   0.0033654
        1691    -2.49258    -2.49612  0.00336341
        1692    -2.45775    -2.49609   0.0033615
        1693    -2.41453    -2.49605  0.00335986
        1694    -2.36154    -2.49597  0.00335881
        1695    -2.37249    -2.49589  0.00335762
        1696    -2.38237    -2.49583  0.00335631
        1697    -2.38247    -2.49576    0.003355
        1698    -2.37437    -2.49569  0.00335378
        1699    -2.41794    -2.49564  0.00335212
        1700     -2.3762    -2.49557  0.00335089
        1701    -2.38675    -2.49551  0.00334953
        1702    -2.34171    -2.49542  0.00334878
        1703    -2.37518    -2.49535  0.00334755
        1704     -2.3917    -2.49529  0.00334614
        1705    -2.39223    -2.49523  0.00334473
        1706      -2.312    -2.49512  0.00334449
        1707    -2.33434    -2.49502  0.00334386
        1708    -2.31691    -2.49492  0.00334352
        1709    -2.29697     -2.4948  0.00334357
        1710    -2.34032    -2.49471  0.00334284
        1711    -2.34383    -2.49463  0.00334205
        1712    -2.38316    -2.49456  0.00334073
        1713     -2.3806    -2.49449  0.00333944
        1714     -2.3514    -2.49441  0.00333854
        1715    -2.40699    -2.49436  0.00333698
        1716    -2.42193    -2.49432   0.0033353
        1717    -2.41082    -2.49427  0.00333371
        1718    -2.39167    -2.49421  0.00333231
        1719    -2.39372    -2.49415  0.00333088
        1720    -2.42412    -2.49411  0.00332919
        1721    -2.42498    -2.49407   0.0033275
        1722     -2.3951    -2.49401  0.00332607
        1723    -2.40411    -2.49396  0.00332455
        1724    -2.43654    -2.49393  0.00332278
        1725     -2.4633    -2.49391   0.0033209
        1726    -2.47795     -2.4939  0.00331899
        1727    -2.46518    -2.49388  0.00331711
        1728    -2.48051    -2.49388   0.0033152
        1729    -2.46582    -2.49386  0.00331333
        1730    -2.48731    -2.49386  0.00331141
        1731    -2.44326    -2.49383  0.00330963
        1732    -2.41281    -2.49378  0.00330805
        1733    -2.45171    -2.49376  0.00330623
        1734    -2.38104    -2.49369  0.00330496
        1735    -2.39531    -2.49363  0.00330354
        1736    -2.38565    -2.49357  0.00330222
        1737    -2.39746    -2.49352  0.00330079
        1738    -2.38624    -2.49345  0.00329946
        1739    -2.45888    -2.49343  0.00329763
        1740    -2.52457    -2.49345  0.00329578
        1741    -2.56222    -2.49349  0.00329412
        1742    -2.61292    -2.49356  0.00329295
        1743    -2.58303    -2.49361  0.00329146
        1744     -2.5813    -2.49366  0.00328995
        1745    -2.56794     -2.4937  0.00328834
        1746    -2.53803    -2.49373  0.00328656
        1747    -2.42959    -2.49369  0.00328488
        1748    -2.45376    -2.49367  0.00328308
        1749    -2.42216    -2.49363  0.00328146
        1750     -2.4616    -2.49361  0.00327964
        1751    -2.46519    -2.49359   0.0032778
        1752    -2.47361    -2.49358  0.00327595
        1753    -2.46994    -2.49357  0.00327411
        1754    -2.49073    -2.49357  0.00327225
        1755    -2.48821    -2.49357  0.00327038
        1756    -2.49247    -2.49356  0.00326852
        1757    -2.47781    -2.49356  0.00326667
        1758    -2.46371    -2.49354  0.00326486
        1759    -2.49882    -2.49354    0.003263
        1760    -2.42517     -2.4935  0.00326138
        1761    -2.43573    -2.49347  0.00325969
        1762    -2.43103    -2.49343  0.00325804
        1763    -2.40352    -2.49338  0.00325659
        1764    -2.37717    -2.49332  0.00325541
        1765    -2.38235    -2.49325  0.00325417
        1766    -2.32785    -2.49316  0.00325367
        1767    -2.36639    -2.49309  0.00325262
        1768    -2.46913    -2.49308  0.00325081
        1769    -2.45435    -2.49305  0.00324905
        1770    -2.49578    -2.49306  0.00324721
        1771    -2.48063    -2.49305  0.00324539
        1772    -2.48291    -2.49304  0.00324356
        1773    -2.45654    -2.49302   0.0032418
        1774    -2.50416    -2.49303  0.00323998
        1775    -2.53819    -2.49305  0.00323825
        1776    -2.57134     -2.4931  0.00323673
        1777    -2.52903    -2.49312  0.00323497
        1778    -2.53686    -2.49314  0.00323324
        1779    -2.47735    -2.49313  0.00323144
        1780    -2.49369    -2.49313  0.00322962
        1781    -2.49777    -2.49314  0.00322781
        1782    -2.47108    -2.49312  0.00322602
        1783    -2.46142    -2.49311  0.00322426
        1784    -2.49629    -2.49311  0.00322245
        1785    -2.52664    -2.49313   0.0032207
        1786    -2.51587    -2.49314  0.00321893
        1787    -2.48911    -2.49314  0.00321713
        1788    -2.49297    -2.49314  0.00321533
        1789    -2.49947    -2.49314  0.00321353
        1790    -2.49783    -2.49314  0.00321174
        1791    -2.51383    -2.49316  0.00320996
        1792     -2.4906    -2.49315  0.00320817
        1793    -2.53439    -2.49318  0.00320647
        1794     -2.5094    -2.49319  0.00320469
        1795    -2.58042    -2.49323  0.00320328
        1796    -2.59378    -2.49329  0.00320198
        1797    -2.55253    -2.49332  0.00320037
        1798    -2.54168    -2.49335   0.0031987
        1799    -2.55681    -2.49339  0.00319712
        1800    -2.51414     -2.4934  0.00319536
        1801     -2.5188    -2.49341  0.00319362
        1802    -2.48758    -2.49341  0.00319185
        1803    -2.45089    -2.49338  0.00319017
        1804    -2.41881    -2.49334  0.00318867
        1805    -2.39904    -2.49329  0.00318733
        1806    -2.37498    -2.49323  0.00318623
        1807     -2.3967    -2.49317  0.00318492
        1808    -2.38504    -2.49311  0.00318372
        1809    -2.33113    -2.49302  0.00318322
        1810    -2.28221    -2.49291  0.00318359
        1811    -2.32918    -2.49282  0.00318312
        1812    -2.31114    -2.49272  0.00318294
        1813    -2.34992    -2.49264  0.00318216
        1814     -2.3305    -2.49255  0.00318166
        1815    -2.34621    -2.49247  0.00318093
        1816     -2.3452    -2.49239  0.00318021
        1817    -2.37632    -2.49232   0.0031791
        1818    -2.40735    -2.49228  0.00317769
        1819     -2.4067    -2.49223  0.00317629
        1820    -2.40412    -2.49218  0.00317492
        1821    -2.42441    -2.49214  0.00317339
        1822    -2.46086    -2.49213   0.0031717
        1823    -2.42991    -2.49209  0.00317014
        1824    -2.37323    -2.49203  0.00316907
        1825    -2.40917    -2.49198  0.00316766
        1826    -2.38789    -2.49192  0.00316644
        1827    -2.40091    -2.49187   0.0031651
        1828    -2.41139    -2.49183  0.00316367
        1829     -2.4566    -2.49181    0.003162
        1830    -2.46127    -2.49179  0.00316032
        1831    -2.45087    -2.49177  0.00315867
        1832    -2.41602    -2.49173  0.00315722
        1833    -2.41173    -2.49169   0.0031558
        1834    -2.42345    -2.49165   0.0031543
        1835    -2.41268    -2.49161  0.00315287
        1836    -2.38323    -2.49155  0.00315171
        1837    -2.45147    -2.49153  0.00315007
        1838    -2.48717    -2.49152  0.00314835
        1839    -2.45666     -2.4915   0.0031467
        1840    -2.48116     -2.4915  0.00314499
        1841    -2.54128    -2.49153   0.0031434
        1842    -2.50056    -2.49153   0.0031417
        1843    -2.41018    -2.49149   0.0031403
        1844    -2.44439    -2.49146   0.0031387
        1845     -2.4388    -2.49143  0.00313713
        1846     -2.4561    -2.49141  0.00313549
        1847    -2.40195    -2.49136  0.00313417
        1848    -2.41043    -2.49132  0.00313278
        1849     -2.4515     -2.4913  0.00313116
        1850    -2.51476    -2.49131  0.00312949
        1851    -2.47546     -2.4913  0.00312781
        1852    -2.56672    -2.49134  0.00312639
        1853    -2.50804    -2.49135  0.00312471
        1854    -2.60059    -2.49141  0.00312358
        1855     -2.5568    -2.49145   0.0031221
        1856    -2.54612    -2.49148  0.00312056
        1857    -2.54325     -2.4915    0.003119
        1858     -2.4924    -2.49151  0.00311732
        1859    -2.47197    -2.49149  0.00311566
        1860    -2.47386    -2.49149    0.003114
        1861    -2.40777    -2.49144  0.00311265
        1862    -2.42744    -2.49141  0.00311117
        1863     -2.4714     -2.4914  0.00310952
        1864    -2.53736    -2.49142  0.00310795
        1865    -2.51761    -2.49143  0.00310631
        1866    -2.48782    -2.49143  0.00310465
        1867    -2.46087    -2.49142  0.00310303
        1868    -2.40871    -2.49137  0.00310169
        1869     -2.3859    -2.49131  0.00310054
        1870    -2.37966    -2.49126  0.00309946
        1871    -2.41666    -2.49122  0.00309806
        1872    -2.43646    -2.49119  0.00309654
        1873    -2.43483    -2.49116  0.00309503
        1874    -2.46158    -2.49114  0.00309342
        1875    -2.45097    -2.49112  0.00309184
        1876    -2.47059    -2.49111  0.00309022
        1877    -2.47036     -2.4911  0.00308859
        1878    -2.45941    -2.49108  0.00308699
        1879    -2.45289    -2.49106  0.00308541
        1880    -2.37629      -2.491  0.00308438
        1881    -2.36446    -2.49093  0.00308347
        1882    -2.39444    -2.49088  0.00308226
        1883    -2.41048    -2.49084  0.00308092
        1884    -2.39568    -2.49079   0.0030797
        1885    -2.45227    -2.49077  0.00307813
        1886    -2.50291    -2.49077  0.00307651
        1887    -2.54815     -2.4908  0.00307503
        1888    -2.57072    -2.49085  0.00307369
        1889    -2.54448    -2.49087  0.00307219
        1890    -2.58802    -2.49093    0.003071
        1891    -2.66571    -2.49102  0.00307076
        1892    -2.60861    -2.49108  0.00306977
        1893    -2.56299    -2.49112  0.00306838
        1894     -2.5414    -2.49114  0.00306688
        1895    -2.53066    -2.49117  0.00306533
        1896    -2.52107    -2.49118  0.00306375
        1897     -2.5375    -2.49121  0.00306224
        1898    -2.47677     -2.4912  0.00306063
        1899    -2.42735    -2.49116   0.0030592
        1900    -2.46364    -2.49115  0.00305763
        1901    -2.46435    -2.49114  0.00305605
        1902    -2.51372    -2.49115  0.00305447
        1903    -2.51024    -2.49116  0.00305288
        1904    -2.52588    -2.49118  0.00305133
        1905     -2.4666    -2.49116  0.00304976
        1906    -2.48993    -2.49116  0.00304816
        1907    -2.49827    -2.49117  0.00304656
        1908    -2.48193    -2.49116  0.00304497
        1909    -2.45632    -2.49114  0.00304343
        1910    -2.44891    -2.49112  0.00304191
        1911     -2.5227    -2.49114  0.00304037
        1912    -2.54579    -2.49117  0.00303891
        1913     -2.5581     -2.4912  0.00303752
        1914    -2.57954    -2.49125  0.00303629
        1915    -2.61993    -2.49131  0.00303545
        1916    -2.57057    -2.49136  0.00303414
        1917    -2.54423    -2.49138  0.00303269
        1918    -2.51057    -2.49139  0.00303112
        1919    -2.51583    -2.49141  0.00302957
        1920    -2.47825     -2.4914    0.003028
        1921    -2.43653    -2.49137  0.00302656
        1922    -2.43975    -2.49134   0.0030251
        1923     -2.4415    -2.49132  0.00302364
        1924    -2.49407    -2.49132  0.00302207
        1925    -2.40889    -2.49128   0.0030208
        1926    -2.53677     -2.4913  0.00301933
        1927     -2.5203    -2.49131   0.0030178
        1928    -2.54913    -2.49134  0.00301638
        1929    -2.54833    -2.49137  0.00301496
        1930    -2.57504    -2.49142  0.00301371
        1931    -2.55611    -2.49145  0.00301234
        1932    -2.54264    -2.49148  0.00301089
        1933    -2.57085    -2.49152  0.00300962
        1934    -2.62632    -2.49159  0.00300887
        1935    -2.56291    -2.49163  0.00300754
        1936    -2.53123    -2.49165  0.00300605
        1937    -2.53922    -2.49167   0.0030046
        1938     -2.5132    -2.49168  0.00300307
        1939    -2.50205    -2.49169  0.00300153
        1940    -2.47277    -2.49168       0.003
        1941    -2.42094    -2.49164  0.00299867
        1942    -2.46768    -2.49163  0.00299715
        1943    -2.52174    -2.49164  0.00299565
        1944    -2.53331    -2.49167  0.00299419
        1945    -2.47247    -2.49166  0.00299266
        1946    -2.56083    -2.49169  0.00299134
        1947    -2.53581    -2.49171  0.00298989
        1948    -2.49844    -2.49172  0.00298835
        1949    -2.52167    -2.49173  0.00298686
        1950    -2.51738    -2.49175  0.00298536
        1951    -2.50472    -2.49175  0.00298383
