#VELOCITY:     AVE_POFV:     PROGR_AVE_POFV:        ERROR:
    0.659966    0.110926   0.0810265    0.103623
    0.848528    0.144074    0.104928    0.115839
     1.03709    0.132685    0.121145    0.124943
     1.22565    0.114074    0.130901    0.143027
     1.41421    0.119074    0.118435    0.134684
     1.60278   0.0794444     0.10257     0.11669
     1.79134   0.0880556   0.0828682    0.105525
      1.9799   0.0582407   0.0600701   0.0919687
     2.16846       0.025   0.0434469   0.0725518
     2.35702   0.0316667   0.0287596   0.0596018
     2.54558  0.00361111   0.0175485   0.0458972
     2.73415  0.00805556   0.0119789   0.0363526
     2.92271  0.00768519  0.00896114   0.0415115
     3.11127   0.0012963   0.0048389   0.0292065
     3.29983           0  0.00261443   0.0178726
     3.48839           0  0.00168052   0.0145616
     3.67696           0 0.000563542   0.0087559
     3.86552           0 0.000839573   0.0117287
     4.05408           0 0.000954877   0.0143458
     4.24264           0  0.00024995  0.00746874
      4.4312           0 0.000100329  0.00541971
     4.61976           0 3.08226e-05  0.00185753
     4.80833           0 1.16053e-05 0.000684199
     4.99689           0 1.18548e-05 0.000634546
     5.18545           0 1.14805e-05 0.000744369
     5.37401           0 5.36588e-06 0.000296652
     5.56257           0 6.48897e-06 0.000470417
   0.0942809 0.000303318 0.000344945 0.000207877
    0.282843  0.00925926   0.0200543   0.0710633
    0.471405   0.0439815   0.0477922   0.0884388
    0.659966    0.108241   0.0810631    0.103559
    0.848528    0.118333    0.104946    0.115699
     1.03709    0.159074    0.121196    0.124897
     1.22565     0.13713    0.130909    0.142838
     1.41421   0.0971296    0.118406    0.134539
     1.60278   0.0846296    0.102545    0.116563
     1.79134   0.0839815   0.0828697    0.105383
      1.9799   0.0507407   0.0600576   0.0918549
     2.16846   0.0467593   0.0434513   0.0724557
     2.35702   0.0232407   0.0287522   0.0595269
     2.54558  0.00824074    0.017536   0.0458554
     2.73415  0.00666667   0.0119717   0.0363119
     2.92271   0.0108333  0.00896366   0.0414565
     3.11127  0.00138889  0.00483426   0.0291715
     3.29983           0  0.00261091   0.0178526
     3.48839           0  0.00167826   0.0145441
     3.67696           0 0.000562784   0.0087445
     3.86552           0 0.000838443   0.0117135
     4.05408           0 0.000953592   0.0143272
     4.24264           0 0.000249614  0.00745878
      4.4312           0 0.000100194  0.00541244
     4.61976           0 3.07811e-05  0.00185504
     4.80833           0 1.15897e-05  0.00068328
     4.99689           0 1.18389e-05 0.000633694
     5.18545           0  1.1465e-05 0.000743369
     5.37401           0 5.35866e-06 0.000296253
     5.56257           0 6.48024e-06 0.000469785
   0.0942809 0.000303545  0.00034489 0.000207685
    0.282843   0.0251852   0.0200612   0.0709717
    0.471405   0.0738889   0.0478273    0.088401
    0.659966       0.085   0.0810684    0.103422
    0.848528    0.105648    0.104947    0.115544
     1.03709    0.148056    0.121232     0.12479
     1.22565    0.124537    0.130901    0.142649
     1.41421    0.106852    0.118391    0.134368
     1.60278   0.0706481    0.102503    0.116498
     1.79134    0.094537   0.0828854    0.105255
      1.9799   0.0346296   0.0600234   0.0918056
     2.16846   0.0537963   0.0434653   0.0723739
     2.35702   0.0435185    0.028772   0.0594855
     2.54558  0.00981481   0.0175256   0.0458074
     2.73415  0.00842593    0.011967   0.0362667
     2.92271  0.00240741  0.00895485   0.0414117
     3.11127           0  0.00482776   0.0291407
     3.29983           0   0.0026074   0.0178326
     3.48839           0    0.001676   0.0145266
     3.67696           0 0.000562027  0.00873313
     3.86552           0 0.000837316   0.0116984
     4.05408           0  0.00095231   0.0143086
     4.24264           0 0.000249278  0.00744884
      4.4312           0  0.00010006  0.00540518
     4.61976           0 3.07397e-05  0.00185255
     4.80833           0 1.15741e-05 0.000682364
     4.99689           0  1.1823e-05 0.000632845
     5.18545           0 1.14496e-05 0.000742372
     5.37401           0 5.35145e-06 0.000295856
     5.56257           0 6.47153e-06 0.000469154
   0.0942809 0.000310994 0.000344844 0.000207464
    0.282843    0.039537   0.0200874   0.0709325
    0.471405   0.0577778   0.0478407   0.0882941
    0.659966   0.0589815   0.0810388    0.103333
    0.848528   0.0796296    0.104913    0.115447
     1.03709    0.109259    0.121216    0.124634
     1.22565        0.14    0.130913    0.142463
     1.41421    0.173333    0.118464    0.134424
     1.60278    0.104444    0.102505    0.116342
     1.79134    0.102222   0.0829114    0.105151
      1.9799   0.0321296    0.059986   0.0917713
     2.16846   0.0481481   0.0434715   0.0722799
     2.35702   0.0189815   0.0287589   0.0594226
     2.54558  0.00990741   0.0175154   0.0457592
     2.73415   0.0133333   0.0119688   0.0362186
     2.92271  0.00194444  0.00894544   0.0413686
     3.11127           0  0.00482128     0.02911
     3.29983           0   0.0026039   0.0178127
     3.48839           0  0.00167375   0.0145091
     3.67696           0 0.000561273  0.00872179
     3.86552           0 0.000836192   0.0116833
     4.05408           0 0.000951032   0.0142901
     4.24264           0 0.000248944  0.00743893
      4.4312           0 9.99254e-05  0.00539795
     4.61976           0 3.06985e-05  0.00185007
     4.80833           0 1.15585e-05  0.00068145
     4.99689           0 1.18071e-05 0.000631998
     5.18545           0 1.14343e-05 0.000741377
     5.37401           0 5.34427e-06  0.00029546
     5.56257           0 6.46284e-06 0.000468526
   0.0942809 0.000313271 0.000344802 0.000207236
    0.282843  0.00546296   0.0200678    0.070869
    0.471405   0.0465741    0.047839    0.088176
    0.659966   0.0673148   0.0810204    0.103213
    0.848528    0.124352    0.104939    0.115326
     1.03709    0.165741    0.121276    0.124634
     1.22565    0.123889    0.130903    0.142276
     1.41421    0.132778    0.118484     0.13426
     1.60278   0.0855556    0.102482    0.116212
     1.79134   0.0890741   0.0829196    0.105014
      1.9799   0.0552778   0.0599796   0.0916508
     2.16846   0.0366667   0.0434624   0.0721897
     2.35702   0.0256481   0.0287547   0.0593447
     2.54558   0.0087963   0.0175037   0.0457153
     2.73415   0.0062963   0.0119612   0.0361794
     2.92271  0.00833333  0.00894462   0.0413133
     3.11127  0.00712963  0.00482437   0.0290729
     3.29983           0  0.00260041   0.0177928
     3.48839           0  0.00167151   0.0144917
     3.67696           0  0.00056052  0.00871047
     3.86552           0 0.000835071   0.0116683
     4.05408           0 0.000949757   0.0142716
     4.24264           0  0.00024861  0.00742904
      4.4312           0 9.97915e-05  0.00539073
     4.61976           0 3.06573e-05  0.00184759
     4.80833           0  1.1543e-05 0.000680538
     4.99689           0 1.17913e-05 0.000631153
     5.18545           0 1.14189e-05 0.000740385
     5.37401           0 5.33711e-06 0.000295065
     5.56257           0 6.45418e-06 0.000467899
   0.0942809 0.000343341   0.0003448 0.000206959
    0.282843   0.0197222   0.0200673   0.0707742
    0.471405   0.0378704   0.0478256   0.0880697
    0.659966   0.0501852   0.0809791    0.103171
    0.848528   0.0933333    0.104923    0.115184
     1.03709    0.135463    0.121295    0.124484
     1.22565    0.125463    0.130896    0.142088
     1.41421    0.166759    0.118548    0.134261
     1.60278    0.112407    0.102496    0.116065
     1.79134   0.0868519   0.0829249    0.104875
      1.9799   0.0498148    0.059966   0.0915399
     2.16846   0.0430556   0.0434619   0.0720931
     2.35702   0.0237963   0.0287481   0.0592695
     2.54558   0.0226852   0.0175107   0.0456603
     2.73415    0.017037    0.011968   0.0361384
     2.92271   0.0107407  0.00894702   0.0412588
     3.11127 0.000555556  0.00481866   0.0290406
     3.29983           0  0.00259693   0.0177729
     3.48839           0  0.00166927   0.0144743
     3.67696           0  0.00055977  0.00869919
     3.86552           0 0.000833953   0.0116533
     4.05408           0 0.000948485   0.0142531
     4.24264           0 0.000248277  0.00741918
      4.4312           0 9.96579e-05  0.00538353
     4.61976           0 3.06163e-05  0.00184512
     4.80833           0 1.15276e-05 0.000679629
     4.99689           0 1.17755e-05  0.00063031
     5.18545           0 1.14036e-05 0.000739396
     5.37401           0 5.32996e-06 0.000294671
     5.56257           0 6.44554e-06 0.000467273
   0.0942809 0.000332867 0.000344784  0.00020669
    0.282843    0.052037     0.02011   0.0708299
    0.471405   0.0562963   0.0478369   0.0879604
    0.659966   0.0551852   0.0809446      0.1031
    0.848528   0.0965741    0.104912    0.115037
     1.03709   0.0937037    0.121258    0.124381
     1.22565    0.115741    0.130876    0.141914
     1.41421    0.153519    0.118595    0.134177
     1.60278    0.123333    0.102524    0.115949
     1.79134   0.0859259   0.0829289    0.104735
      1.9799   0.0506481   0.0599536   0.0914274
     2.16846   0.0452778   0.0434643   0.0719972
     2.35702   0.0323148   0.0287528   0.0591925
     2.54558   0.0243519   0.0175198   0.0456099
     2.73415  0.00296296    0.011956   0.0361134
     2.92271 0.000462963  0.00893568   0.0412218
     3.11127  0.00212963  0.00481506   0.0290043
     3.29983  0.00351852  0.00259816   0.0177497
     3.48839  0.00277778  0.00167075   0.0144558
     3.67696           0 0.000559022  0.00868794
     3.86552           0 0.000832838   0.0116383
     4.05408           0 0.000947217   0.0142347
     4.24264           0 0.000247945  0.00740935
      4.4312           0 9.95247e-05  0.00537636
     4.61976           0 3.05754e-05  0.00184266
     4.80833           0 1.15122e-05 0.000678723
     4.99689           0 1.17598e-05  0.00062947
     5.18545           0 1.13884e-05 0.000738409
     5.37401           0 5.32284e-06 0.000294278
     5.56257           0 6.43692e-06 0.000466649
   0.0942809 0.000333165 0.000344769  0.00020642
    0.282843   0.0435185   0.0201413   0.0708158
    0.471405   0.0338889   0.0478183    0.087866
    0.659966    0.104815   0.0809765     0.10302
    0.848528    0.110926     0.10492    0.114886
     1.03709     0.10037     0.12123    0.124252
     1.22565    0.107778    0.130845    0.141764
     1.41421    0.122407      0.1186    0.133998
     1.60278    0.103611    0.102525    0.115794
     1.79134   0.0822222    0.082928    0.104596
      1.9799   0.0756481   0.0599745   0.0913334
     2.16846   0.0327778     0.04345   0.0719176
     2.35702   0.0351852   0.0287614   0.0591208
     2.54558    0.022963   0.0175271   0.0455558
     2.73415   0.0167593   0.0119624   0.0360719
     2.92271  0.00212963  0.00892659   0.0411784
     3.11127  0.00185185  0.00481111   0.0289687
     3.29983 0.000925926  0.00259593   0.0177276
     3.48839 0.000925926  0.00166976   0.0144369
     3.67696           0 0.000558275  0.00867671
     3.86552           0 0.000831726   0.0116234
     4.05408           0 0.000945953   0.0142164
     4.24264           0 0.000247614  0.00739955
      4.4312           0 9.93918e-05   0.0053692
     4.61976           0 3.05345e-05  0.00184021
     4.80833           0 1.14968e-05 0.000677819
     4.99689           0 1.17441e-05 0.000628632
     5.18545           0 1.13732e-05 0.000737425
     5.37401           0 5.31573e-06 0.000293886
     5.56257           0 6.42832e-06 0.000466027
   0.0942809 0.000327926 0.000344746 0.000206159
    0.282843   0.0341667     0.02016   0.0707501
    0.471405   0.0212037   0.0477828   0.0878324
    0.659966   0.0952778   0.0809956    0.102903
    0.848528    0.133426    0.104958    0.114806
     1.03709    0.130833    0.121243    0.124094
     1.22565     0.10213    0.130807    0.141635
     1.41421    0.140741     0.11863    0.133858
     1.60278    0.101111    0.102523     0.11564
     1.79134   0.0605556   0.0828981    0.104506
      1.9799   0.0508333   0.0599623   0.0912211
     2.16846   0.0476852   0.0434557   0.0718243
     2.35702   0.0287037   0.0287614   0.0590419
     2.54558   0.0256481   0.0175379     0.04551
     2.73415   0.0187037   0.0119714   0.0360368
     2.92271  0.00037037  0.00891519    0.041142
     3.11127 0.000462963  0.00480531   0.0289369
     3.29983 0.000555556  0.00259321   0.0177064
     3.48839   0.0012037  0.00166914   0.0144178
     3.67696  0.00268519 0.000561111  0.00867055
     3.86552           0 0.000830617   0.0116085
     4.05408           0 0.000944691   0.0141981
     4.24264           0 0.000247284  0.00738977
      4.4312           0 9.92593e-05  0.00536206
     4.61976           0 3.04938e-05  0.00183776
     4.80833           0 1.14815e-05 0.000676917
     4.99689           0 1.17284e-05 0.000627796
     5.18545           0  1.1358e-05 0.000736444
     5.37401           0 5.30864e-06 0.000293495
     5.56257           0 6.41975e-06 0.000465407
   0.0942809 0.000332008 0.000344729 0.000205893
    0.282843   0.0319444   0.0201757   0.0706762
    0.471405   0.0424074   0.0477757   0.0877188
    0.659966   0.0867593   0.0810032     0.10277
    0.848528    0.105463    0.104959    0.114654
     1.03709     0.10537    0.121222    0.123949
     1.22565    0.112222    0.130782    0.141472
     1.41421    0.116389    0.118627     0.13368
     1.60278    0.119907    0.102546    0.115513
     1.79134   0.0916667   0.0829098    0.104374
      1.9799   0.0696296   0.0599752   0.0911102
     2.16846   0.0709259   0.0434923   0.0718372
     2.35702   0.0200926   0.0287498   0.0589765
     2.54558   0.0203704   0.0175417   0.0454512
     2.73415  0.00685185   0.0119645   0.0359964
     2.92271           0  0.00890331   0.0411071
     3.11127           0  0.00479891   0.0289066
     3.29983           0  0.00258976   0.0176868
     3.48839           0  0.00166691   0.0144006
     3.67696           0 0.000560364  0.00865938
     3.86552           0 0.000829511   0.0115937
     4.05408           0 0.000943433   0.0141798
     4.24264           0 0.000246955  0.00738001
      4.4312           0 9.91271e-05  0.00535494
     4.61976           0 3.04532e-05  0.00183532
     4.80833           0 1.14662e-05 0.000676018
     4.99689           0 1.17128e-05 0.000626962
     5.18545           0 1.13429e-05 0.000735465
     5.37401           0 5.30157e-06 0.000293105
     5.56257           0  6.4112e-06 0.000464788
   0.0942809 0.000305687 0.000344677 0.000205696
    0.282843   0.0275926   0.0201856   0.0705903
    0.471405   0.0490741   0.0477774   0.0876024
    0.659966   0.0937037   0.0810201    0.102649
    0.848528     0.10037    0.104953    0.114503
     1.03709    0.121852    0.121223    0.123785
     1.22565    0.114352     0.13076    0.141303
     1.41421    0.140278    0.118655    0.133538
     1.60278    0.101204    0.102545    0.115359
     1.79134     0.10537   0.0829397    0.104285
      1.9799   0.0705556   0.0599893   0.0910017
     2.16846   0.0418519   0.0434901   0.0717421
     2.35702   0.0219444   0.0287408   0.0589062
     2.54558  0.00722222    0.017528    0.045415
     2.73415  0.00462963   0.0119548   0.0359639
     2.92271           0  0.00889147   0.0410724
     3.11127           0  0.00479253   0.0288764
     3.29983           0  0.00258631   0.0176672
     3.48839           0   0.0016647   0.0143835
     3.67696           0 0.000559619  0.00864823
     3.86552           0 0.000828408   0.0115789
     4.05408           0 0.000942179   0.0141616
     4.24264           0 0.000246626  0.00737028
      4.4312           0 9.89953e-05  0.00534783
     4.61976           0 3.04127e-05  0.00183288
     4.80833           0 1.14509e-05 0.000675121
     4.99689           0 1.16972e-05 0.000626131
     5.18545           0 1.13278e-05 0.000734489
     5.37401           0 5.29452e-06 0.000292717
     5.56257           0 6.40268e-06 0.000464171
   0.0942809  0.00030575 0.000344625 0.000205498
    0.282843   0.0269444   0.0201945   0.0705032
    0.471405   0.0377778   0.0477641   0.0874978
    0.659966   0.0903704   0.0810325    0.102522
    0.848528    0.111852    0.104962    0.114355
     1.03709    0.138241    0.121245    0.123644
     1.22565    0.145093    0.130779    0.141131
     1.41421    0.121481    0.118659    0.133362
     1.60278   0.0906481    0.102529    0.115219
     1.79134   0.0918519   0.0829515    0.104155
      1.9799   0.0508333   0.0599771   0.0908904
     2.16846   0.0516667   0.0435009   0.0716564
     2.35702   0.0087963   0.0287143   0.0588973
     2.54558   0.0141667   0.0175235   0.0453572
     2.73415   0.0146296   0.0119583   0.0359182
     2.92271  0.00203704  0.00888237   0.0410296
     3.11127           0  0.00478616   0.0288462
     3.29983           0  0.00258288   0.0176476
     3.48839           0  0.00166249   0.0143663
     3.67696           0 0.000558876  0.00863712
     3.86552           0 0.000827308   0.0115641
     4.05408           0 0.000940928   0.0141434
     4.24264           0 0.000246299  0.00736058
      4.4312           0 9.88638e-05  0.00534075
     4.61976           0 3.03723e-05  0.00183045
     4.80833           0 1.14357e-05 0.000674226
     4.99689           0 1.16817e-05 0.000625301
     5.18545           0 1.13128e-05 0.000733515
     5.37401           0 5.28749e-06 0.000292329
     5.56257           0 6.39418e-06 0.000463555
   0.0942809   0.0002908 0.000344554  0.00020537
    0.282843   0.0302778   0.0202079   0.0704245
    0.471405   0.0396296   0.0477533   0.0873895
    0.659966       0.085   0.0810378    0.102387
    0.848528    0.145093    0.105015    0.114348
     1.03709    0.140833    0.121271    0.123512
     1.22565    0.130833    0.130779    0.140944
     1.41421    0.131481    0.118676    0.133197
     1.60278   0.0688889    0.102484    0.115167
     1.79134   0.0831481   0.0829518    0.104016
      1.9799   0.0630556   0.0599812   0.0907709
     2.16846   0.0512963   0.0435113     0.07157
     2.35702   0.0210185   0.0287041   0.0588296
     2.54558   0.0037963   0.0175053   0.0453396
     2.73415  0.00333333   0.0119469   0.0358918
     2.92271  0.00231481  0.00887366    0.040986
     3.11127           0  0.00477982   0.0288161
     3.29983           0  0.00257945   0.0176281
     3.48839           0  0.00166028   0.0143493
     3.67696           0 0.000558134  0.00862604
     3.86552           0 0.000826211   0.0115494
     4.05408           0  0.00093968   0.0141253
     4.24264           0 0.000245972   0.0073509
      4.4312           0 9.87327e-05  0.00533369
     4.61976           0 3.03321e-05  0.00182803
     4.80833           0 1.14206e-05 0.000673334
     4.99689           0 1.16662e-05 0.000624474
     5.18545           0 1.12978e-05 0.000732544
     5.37401           0 5.28048e-06 0.000291942
     5.56257           0  6.3857e-06 0.000462941
   0.0942809 0.000292075 0.000344485 0.000205235
    0.282843   0.0433333   0.0202385   0.0704088
    0.471405   0.0607407   0.0477705   0.0872935
    0.659966   0.0730556   0.0810272    0.102258
    0.848528      0.0975    0.105005    0.114201
     1.03709    0.142222    0.121299    0.123385
     1.22565    0.115833    0.130759    0.140773
     1.41421    0.139537    0.118704    0.133054
     1.60278    0.104352    0.102487    0.115015
     1.79134   0.0956481   0.0829686    0.103895
      1.9799   0.0460185   0.0599627   0.0906726
     2.16846   0.0514815   0.0435218   0.0714843
     2.35702   0.0153704   0.0286864   0.0587825
     2.54558  0.00805556   0.0174928   0.0452997
     2.73415  0.00407407   0.0119365   0.0358619
     2.92271           0  0.00886191   0.0409513
     3.11127           0  0.00477349    0.028786
     3.29983           0  0.00257604   0.0176086
     3.48839           0  0.00165808   0.0143322
     3.67696           0 0.000557395  0.00861498
     3.86552           0 0.000825117   0.0115347
     4.05408           0 0.000938435   0.0141073
     4.24264           0 0.000245646  0.00734125
      4.4312           0 9.86019e-05  0.00532664
     4.61976           0 3.02919e-05  0.00182562
     4.80833           0 1.14054e-05 0.000672444
     4.99689           0 1.16507e-05 0.000623649
     5.18545           0 1.12828e-05 0.000731576
     5.37401           0 5.27349e-06 0.000291557
     5.56257           0 6.37724e-06 0.000462329
   0.0942809 0.000278797 0.000344398 0.000205178
    0.282843    0.042963   0.0202686   0.0703905
    0.471405   0.0592593   0.0477857   0.0871935
    0.659966    0.105463   0.0810595    0.102182
    0.848528   0.0822222    0.104975    0.114097
     1.03709    0.106019    0.121279    0.123241
     1.22565    0.150556    0.130786    0.140615
     1.41421    0.127593    0.118716    0.132884
     1.60278   0.0976852     0.10248    0.114864
     1.79134     0.10463   0.0829973    0.103803
      1.9799   0.0585185   0.0599608   0.0905529
     2.16846    0.024537   0.0434967   0.0714412
     2.35702   0.0150926   0.0286684   0.0587369
     2.54558   0.0117593   0.0174852   0.0452472
     2.73415 0.000555556   0.0119214   0.0358513
     2.92271           0  0.00885019   0.0409167
     3.11127           0  0.00476717    0.028756
     3.29983           0  0.00257263   0.0175891
     3.48839           0  0.00165589   0.0143152
     3.67696           0 0.000556658  0.00860395
     3.86552           0 0.000824025   0.0115201
     4.05408           0 0.000937194   0.0140892
     4.24264           0 0.000245321  0.00733162
      4.4312           0 9.84715e-05  0.00531961
     4.61976           0 3.02518e-05  0.00182321
     4.80833           0 1.13904e-05 0.000671556
     4.99689           0 1.16353e-05 0.000622827
     5.18545           0 1.12679e-05  0.00073061
     5.37401           0 5.26651e-06 0.000291172
     5.56257           0  6.3688e-06 0.000461719
   0.0942809 0.000285308  0.00034432  0.00020508
    0.282843   0.0274074    0.020278   0.0703049
    0.471405   0.0858333    0.047836   0.0872471
    0.659966   0.0806481    0.081059    0.102047
    0.848528    0.104444    0.104974    0.113946
     1.03709     0.11537    0.121271    0.123081
     1.22565    0.137407    0.130794    0.140433
     1.41421   0.0978704    0.118688    0.132742
     1.60278    0.120093    0.102504     0.11474
     1.79134     0.10787   0.0830301    0.103727
      1.9799   0.0773148   0.0599837   0.0904671
     2.16846   0.0167593   0.0434614   0.0714486
     2.35702    0.017963   0.0286543   0.0586791
     2.54558      0.0075    0.017472   0.0452099
     2.73415  0.00175926    0.011908   0.0358333
     2.92271           0   0.0088385   0.0408821
     3.11127           0  0.00476087   0.0287261
     3.29983           0  0.00256923   0.0175697
     3.48839           0   0.0016537   0.0142983
     3.67696           0 0.000555923  0.00859296
     3.86552           0 0.000822937   0.0115054
     4.05408           0 0.000935956   0.0140713
     4.24264           0 0.000244997  0.00732202
      4.4312           0 9.83414e-05  0.00531261
     4.61976           0 3.02118e-05   0.0018208
     4.80833           0 1.13753e-05 0.000670671
     4.99689           0 1.16199e-05 0.000622006
     5.18545           0  1.1253e-05 0.000729646
     5.37401           0 5.25955e-06 0.000290788
     5.56257           0 6.36039e-06 0.000461109
   0.0942809 0.000286654 0.000344244 0.000204974
    0.282843   0.0325926   0.0202943    0.070234
    0.471405   0.0696296   0.0478648   0.0871872
    0.659966    0.120093   0.0811105    0.102064
    0.848528   0.0962037    0.104963    0.113803
     1.03709    0.109722    0.121256     0.12293
     1.22565   0.0948148    0.130747    0.140341
     1.41421    0.119537    0.118689    0.132567
     1.60278    0.134907    0.102546    0.114682
     1.79134   0.0800926   0.0830262    0.103591
      1.9799   0.0652778   0.0599907   0.0903509
     2.16846   0.0432407   0.0434611   0.0713543
     2.35702   0.0189815   0.0286415   0.0586179
     2.54558  0.00203704   0.0174516   0.0452037
     2.73415  0.00148148   0.0118942   0.0358168
     2.92271  0.00351852  0.00883148   0.0408352
     3.11127 0.000555556  0.00475533   0.0286945
     3.29983           0  0.00256584   0.0175504
     3.48839           0  0.00165152   0.0142813
     3.67696           0 0.000555189  0.00858198
     3.86552           0 0.000821851   0.0114909
     4.05408           0 0.000934721   0.0140533
     4.24264           0 0.000244674  0.00731245
      4.4312           0 9.82117e-05  0.00530562
     4.61976           0  3.0172e-05   0.0018184
     4.80833           0 1.13603e-05 0.000669789
     4.99689           0 1.16046e-05 0.000621188
     5.18545           0 1.12382e-05 0.000728685
     5.37401           0 5.25261e-06 0.000290406
     5.56257           0   6.352e-06 0.000460502
   0.0942809  0.00029881 0.000344184 0.000204806
    0.282843   0.0356481   0.0203145   0.0701755
    0.471405   0.0806481   0.0479079    0.087197
    0.659966   0.0875926    0.081119    0.101934
    0.848528    0.087963     0.10494    0.113678
     1.03709    0.120741    0.121255    0.122768
     1.22565    0.118519    0.130731    0.140167
     1.41421     0.15213    0.118733    0.132478
     1.60278    0.109444    0.102555    0.114535
     1.79134    0.075463   0.0830163     0.10346
      1.9799   0.0582407   0.0599884   0.0902322
     2.16846   0.0126852   0.0434206   0.0713946
     2.35702   0.0194444   0.0286294   0.0585553
     2.54558   0.0156481   0.0174493   0.0451449
     2.73415   0.0188889   0.0119035   0.0357834
     2.92271  0.00537037  0.00882692   0.0407844
     3.11127           0  0.00474906   0.0286646
     3.29983           0  0.00256246    0.017531
     3.48839           0  0.00164934   0.0142645
     3.67696           0 0.000554458  0.00857104
     3.86552           0 0.000820768   0.0114763
     4.05408           0 0.000933489   0.0140354
     4.24264           0 0.000244352  0.00730289
      4.4312           0 9.80823e-05  0.00529864
     4.61976           0 3.01322e-05  0.00181601
     4.80833           0 1.13453e-05 0.000668908
     4.99689           0 1.15893e-05 0.000620371
     5.18545           0 1.12233e-05 0.000727727
     5.37401           0 5.24569e-06 0.000290024
     5.56257           0 6.34363e-06 0.000459896
   0.0942809 0.000316236 0.000344147 0.000204575
    0.282843   0.0172222   0.0203104   0.0700845
    0.471405   0.0644444   0.0479297    0.087114
    0.659966   0.0874074   0.0811273    0.101804
    0.848528   0.0850926    0.104914    0.113564
     1.03709    0.121667    0.121256    0.122606
     1.22565    0.155648    0.130764    0.140027
     1.41421    0.132778    0.118752    0.132319
     1.60278    0.108148    0.102563    0.114387
     1.79134   0.0847222   0.0830185    0.103324
      1.9799   0.0601852   0.0599887   0.0901135
     2.16846   0.0251852   0.0433966   0.0713477
     2.35702   0.0231481   0.0286222   0.0584834
     2.54558   0.0124074   0.0174426   0.0450911
     2.73415  0.00740741   0.0118975    0.035742
     2.92271  0.00527778  0.00882225   0.0407339
     3.11127       0.005  0.00474939   0.0286269
     3.29983  0.00425926  0.00256469   0.0175096
     3.48839           0  0.00164717   0.0142476
     3.67696           0 0.000553728  0.00856013
     3.86552           0 0.000819688   0.0114618
     4.05408           0 0.000932261   0.0140176
     4.24264           0  0.00024403  0.00729337
      4.4312           0 9.79532e-05  0.00529169
     4.61976           0 3.00926e-05  0.00181363
     4.80833           0 1.13304e-05  0.00066803
     4.99689           0 1.15741e-05 0.000619557
     5.18545           0 1.12086e-05 0.000726771
     5.37401           0 5.23879e-06 0.000289643
     5.56257           0 6.33528e-06 0.000459292
   0.0942809 0.000329066 0.000344127 0.000204318
    0.282843   0.0249074   0.0203165   0.0699954
    0.471405   0.0730556   0.0479627   0.0870724
    0.659966   0.0776852   0.0811228    0.101671
    0.848528   0.0911111    0.104896    0.113431
     1.03709    0.155926    0.121301    0.122544
     1.22565    0.155463    0.130796    0.139887
     1.41421   0.0901852    0.118714    0.132207
     1.60278   0.0699074     0.10252     0.11433
     1.79134   0.0733333   0.0830058    0.103197
      1.9799    0.065463   0.0599959   0.0899984
     2.16846   0.0488889   0.0434038   0.0712582
     2.35702   0.0210185   0.0286122   0.0584165
     2.54558   0.0196296   0.0174455    0.045033
     2.73415   0.0102778   0.0118954   0.0356958
     2.92271   0.0150926  0.00883049     0.04069
     3.11127  0.00490741   0.0047496   0.0285893
     3.29983  0.00314815  0.00256546   0.0174868
     3.48839           0  0.00164501   0.0142308
     3.67696           0    0.000553  0.00854924
     3.86552           0 0.000818611   0.0114473
     4.05408           0 0.000931036   0.0139998
     4.24264           0  0.00024371  0.00728387
      4.4312           0 9.78245e-05  0.00528475
     4.61976           0  3.0053e-05  0.00181125
     4.80833           0 1.13155e-05 0.000667154
     4.99689           0 1.15589e-05 0.000618745
     5.18545           0 1.11938e-05 0.000725818
     5.37401           0 5.23191e-06 0.000289264
     5.56257           0 6.32696e-06 0.000458689
   0.0942809 0.000341541 0.000344124  0.00020405
    0.282843    0.017037   0.0203122   0.0699051
    0.471405   0.0723148   0.0479947   0.0870266
    0.659966   0.0819444   0.0811239    0.101538
    0.848528   0.0888889    0.104875    0.113305
     1.03709    0.107963    0.121284    0.122398
     1.22565    0.133796      0.1308    0.139704
     1.41421    0.113426    0.118707    0.132035
     1.60278         0.1    0.102517    0.114181
     1.79134    0.109815    0.083041    0.103132
      1.9799   0.0730556    0.060013   0.0898994
     2.16846   0.0326852   0.0433897   0.0711808
     2.35702   0.0209259   0.0286021     0.05835
     2.54558   0.0103704   0.0174362    0.044985
     2.73415   0.0106481   0.0118938   0.0356494
     2.92271   0.0134259  0.00883652   0.0406419
     3.11127  0.00990741  0.00475637   0.0285611
     3.29983  0.00351852  0.00256671   0.0174644
     3.48839           0  0.00164285    0.014214
     3.67696           0 0.000552275  0.00853838
     3.86552           0 0.000817537   0.0114329
     4.05408           0 0.000929814   0.0139821
     4.24264           0  0.00024339  0.00727439
      4.4312           0 9.76961e-05  0.00527784
     4.61976           0 3.00136e-05  0.00180888
     4.80833           0 1.13007e-05  0.00066628
     4.99689           0 1.15437e-05 0.000617936
     5.18545           0 1.11792e-05 0.000724867
     5.37401           0 5.22504e-06 0.000288885
     5.56257           0 6.31865e-06 0.000458088
   0.0942809 0.000360189 0.000344145 0.000203795
    0.282843   0.0261111   0.0203198   0.0698183
    0.471405   0.0540741   0.0480026   0.0869167
    0.659966   0.0707407   0.0811103    0.101415
    0.848528   0.0743519    0.104835    0.113239
