# DISTANCE:     AVE_GOFR:        ERROR:
      2.1161     1.20909 0.000858054
     2.14174     1.19596 0.000861316
     2.16739     1.17698 0.000919389
     2.19304     1.15147 0.000887428
     2.21869     1.12435  0.00093757
     2.24434     1.09686 0.000720925
     2.26999     1.06787 0.000677998
     2.29564     1.03914 0.000807268
     2.32129     1.01294 0.000773854
     2.34694     0.98874 0.000690297
     2.37259    0.966216 0.000858702
     2.39824    0.947033 0.000764939
     2.42389    0.929923 0.000720894
     2.44954    0.917381 0.000755138
     2.47519    0.907745 0.000759826
     2.50084    0.894399 0.000677781
     2.52649    0.885232  0.00064746
     2.55214    0.885115 0.000706359
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.21577e-05 4.83532e-06
    0.884913  0.00127942 4.70401e-05
    0.910562   0.0237623 0.000191259
    0.936212    0.165148 0.000598225
    0.961861    0.561434  0.00137704
    0.987511     1.19795  0.00196676
     1.01316     1.85898  0.00228263
     1.03881     2.33388  0.00200604
     1.06446     2.55534  0.00164443
     1.09011      2.5509  0.00206149
     1.11576     2.40984  0.00193143
     1.14141     2.19977  0.00194635
     1.16706     1.97537  0.00183523
     1.19271     1.75934  0.00199328
     1.21836     1.56062  0.00168241
     1.24401     1.39025  0.00144226
     1.26966      1.2439  0.00150973
     1.29531     1.12453  0.00110385
     1.32096     1.02454  0.00125472
     1.34661    0.941498  0.00121488
     1.37226    0.872467 0.000984808
     1.39791    0.817534 0.000784009
     1.42355    0.773372  0.00105821
      1.4492    0.738337 0.000997349
     1.47485    0.709599 0.000890765
      1.5005    0.691064  0.00102555
     1.52615    0.677517 0.000978325
      1.5518    0.671256   0.0010547
     1.57745    0.670342 0.000995356
      1.6031    0.675932 0.000917229
     1.62875    0.685733 0.000949599
      1.6544    0.700778 0.000921891
     1.68005    0.722659 0.000884829
      1.7057    0.748839 0.000876811
     1.73135    0.779451 0.000836597
       1.757    0.814892  0.00084936
     1.78265    0.852214 0.000899299
      1.8083    0.893004 0.000792778
     1.83395    0.935125 0.000915746
      1.8596    0.977121 0.000950128
     1.88525     1.01788  0.00103444
      1.9109      1.0579 0.000775694
     1.93655     1.09504  0.00095427
      1.9622     1.12956  0.00077547
     1.98785     1.16113 0.000829459
      2.0135     1.18688 0.000873098
     2.03915     1.20461 0.000665703
      2.0648     1.21472 0.000772971
     2.09045      1.2172 0.000780459
      2.1161     1.20895 0.000850401
     2.14174     1.19598 0.000843669
     2.16739     1.17715 0.000914793
     2.19304     1.15145 0.000869089
     2.21869     1.12443 0.000922141
     2.24434     1.09684 0.000706372
     2.26999     1.06789 0.000663989
     2.29564     1.03919 0.000792193
     2.32129     1.01301  0.00076102
     2.34694    0.988806 0.000678994
     2.37259    0.966272 0.000842669
     2.39824    0.947219 0.000771378
     2.42389    0.929994 0.000709331
     2.44954    0.917559 0.000760079
     2.47519    0.907831 0.000748926
     2.50084    0.894445 0.000665275
     2.52649    0.885313 0.000639006
     2.55214    0.885165 0.000693369
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.25712e-05 4.75429e-06
    0.884913   0.0012951 4.86255e-05
    0.910562   0.0238023 0.000191499
    0.936212    0.165318 0.000609526
    0.961861    0.561708   0.0013758
    0.987511     1.19848   0.0019976
     1.01316     1.85951  0.00229668
     1.03881     2.33417  0.00198559
     1.06446      2.5553  0.00161149
     1.09011     2.55066  0.00203345
     1.11576     2.40969  0.00189842
     1.14141     2.19959  0.00191504
     1.16706       1.975  0.00183352
     1.19271     1.75913   0.0019635
     1.21836      1.5601  0.00172611
     1.24401     1.38994  0.00144565
     1.26966     1.24358  0.00151402
     1.29531     1.12419    0.001134
     1.32096     1.02431  0.00124947
     1.34661     0.94152  0.00119029
     1.37226    0.872641 0.000979967
     1.39791    0.817767 0.000801708
     1.42355    0.773379  0.00103663
      1.4492    0.738429 0.000981217
     1.47485    0.709778 0.000890434
      1.5005    0.691083   0.0010048
     1.52615    0.677765 0.000989333
      1.5518    0.671444  0.00104975
     1.57745    0.670481 0.000984698
      1.6031    0.676169 0.000928752
     1.62875    0.685933  0.00095103
      1.6544    0.701032 0.000937469
     1.68005     0.72279 0.000876379
      1.7057    0.748934  0.00086398
     1.73135    0.779659 0.000845057
       1.757    0.815048 0.000846248
     1.78265    0.852315 0.000886588
      1.8083    0.893082 0.000780404
     1.83395    0.935134 0.000897105
      1.8596    0.977138 0.000930894
     1.88525     1.01766   0.0010366
      1.9109     1.05786 0.000761328
     1.93655     1.09486 0.000951431
      1.9622     1.12944 0.000767849
     1.98785     1.16086 0.000857063
      2.0135     1.18665 0.000887393
     2.03915     1.20447 0.000666918
      2.0648     1.21464 0.000761678
     2.09045     1.21696 0.000801092
      2.1161     1.20879 0.000848584
     2.14174     1.19599 0.000826482
     2.16739     1.17694 0.000918959
     2.19304     1.15131 0.000862755
     2.21869      1.1243 0.000913007
     2.24434     1.09675 0.000696984
     2.26999     1.06793 0.000651553
     2.29564     1.03925 0.000778658
     2.32129     1.01298 0.000746351
     2.34694    0.988872 0.000668386
     2.37259    0.966367 0.000830846
     2.39824    0.947349 0.000766502
     2.42389    0.930203 0.000724894
     2.44954    0.917757 0.000770033
     2.47519    0.908011 0.000754807
     2.50084     0.89461 0.000671728
     2.52649    0.885417 0.000634287
     2.55214    0.885348 0.000702991
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.23198e-05 4.66585e-06
    0.884913  0.00129304 4.76965e-05
    0.910562   0.0238385 0.000191044
    0.936212    0.165401 0.000603016
    0.961861    0.561778  0.00135008
    0.987511     1.19886  0.00199325
     1.01316     1.85969  0.00225798
     1.03881     2.33432   0.0019518
     1.06446     2.55558  0.00160355
     1.09011     2.55072  0.00199364
     1.11576     2.40941  0.00187976
     1.14141     2.19994   0.0019088
     1.16706     1.97489  0.00180003
     1.19271     1.75921  0.00192579
     1.21836     1.55999  0.00169534
     1.24401     1.38991  0.00141717
     1.26966     1.24336  0.00149975
     1.29531     1.12385  0.00115935
     1.32096     1.02417  0.00123273
     1.34661     0.94144  0.00116912
     1.37226    0.872664 0.000960648
     1.39791    0.817726 0.000786723
     1.42355    0.773352  0.00101626
      1.4492    0.738363 0.000963758
     1.47485    0.709854 0.000875852
      1.5005    0.691124 0.000985541
     1.52615    0.677641 0.000977306
      1.5518    0.671418  0.00102908
     1.57745    0.670499 0.000965164
      1.6031    0.675918 0.000943473
     1.62875    0.685733 0.000952934
      1.6544    0.700866 0.000933267
     1.68005    0.722633 0.000872753
      1.7057    0.748919  0.00084682
     1.73135    0.779737 0.000831728
       1.757    0.815182 0.000839847
     1.78265     0.85249 0.000886027
      1.8083    0.893305 0.000796214
     1.83395     0.93529 0.000892558
      1.8596    0.977317  0.00092932
     1.88525     1.01785   0.0010326
      1.9109     1.05782 0.000747215
     1.93655     1.09502  0.00094666
      1.9622     1.12947 0.000752839
     1.98785      1.1609 0.000841038
      2.0135     1.18663 0.000869737
     2.03915     1.20443 0.000655036
      2.0648     1.21468 0.000747864
     2.09045     1.21697 0.000785127
      2.1161     1.20873 0.000833718
     2.14174     1.19597  0.00081011
     2.16739     1.17695 0.000900594
     2.19304     1.15137 0.000847442
     2.21869     1.12426 0.000895521
     2.24434     1.09663 0.000694444
     2.26999     1.06793 0.000638529
     2.29564     1.03929 0.000763887
     2.32129     1.01287 0.000739144
     2.34694    0.988836 0.000655979
     2.37259    0.966393 0.000814616
     2.39824    0.947285 0.000753808
     2.42389    0.930079 0.000720941
     2.44954    0.917703  0.00075655
     2.47519    0.907905 0.000747134
     2.50084     0.89454 0.000661881
     2.52649    0.885355 0.000624566
     2.55214    0.885267 0.000693532
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.20782e-05 4.58061e-06
    0.884913  0.00128267 4.78752e-05
    0.910562   0.0238335 0.000187362
    0.936212    0.165402 0.000591193
    0.961861    0.561678  0.00132733
    0.987511     1.19863  0.00196689
     1.01316     1.85962  0.00221491
     1.03881     2.33367  0.00202114
     1.06446     2.55515  0.00162751
     1.09011     2.55071  0.00195457
     1.11576     2.40911  0.00186694
     1.14141     2.20003  0.00187328
     1.16706     1.97511  0.00177803
     1.19271     1.75931  0.00189035
     1.21836     1.55997  0.00166221
     1.24401        1.39  0.00139274
     1.26966     1.24328  0.00147238
     1.29531     1.12395  0.00114089
     1.32096     1.02402  0.00121752
     1.34661     0.94151  0.00114828
     1.37226    0.872859 0.000961398
     1.39791    0.818014 0.000822479
     1.42355    0.773429 0.000999275
      1.4492    0.738483 0.000952293
     1.47485    0.710107 0.000894376
      1.5005    0.691352 0.000992276
     1.52615    0.677837 0.000977619
      1.5518    0.671667  0.00103863
     1.57745    0.670788  0.00098848
      1.6031    0.676144 0.000951677
     1.62875    0.685835 0.000939695
      1.6544    0.700881  0.00091509
     1.68005    0.722629 0.000855649
      1.7057     0.74876 0.000845046
     1.73135    0.779539 0.000838594
       1.757    0.814957 0.000852956
     1.78265    0.852284 0.000892304
      1.8083    0.893125 0.000800743
     1.83395    0.935078 0.000899933
      1.8596    0.977059  0.00094625
     1.88525     1.01753  0.00106134
      1.9109     1.05759 0.000764463
     1.93655     1.09487  0.00094122
      1.9622     1.12929 0.000759904
     1.98785     1.16076 0.000837184
      2.0135     1.18642 0.000878464
     2.03915      1.2043 0.000654982
      2.0648     1.21469 0.000733218
     2.09045      1.2169 0.000772753
      2.1161     1.20892  0.00083849
     2.14174     1.19614 0.000810914
     2.16739     1.17712  0.00089957
     2.19304     1.15162 0.000866001
     2.21869     1.12448 0.000903967
     2.24434      1.0968  0.00070301
     2.26999     1.06809 0.000646739
     2.29564     1.03946 0.000766516
     2.32129     1.01295 0.000729076
     2.34694    0.989065 0.000681652
     2.37259    0.966517    0.000808
     2.39824    0.947505 0.000770466
     2.42389    0.930252 0.000727305
     2.44954    0.917794 0.000747194
     2.47519    0.907982 0.000736434
     2.50084    0.894501 0.000650079
     2.52649    0.885289 0.000615819
     2.55214    0.885233 0.000680785
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.18459e-05 4.49841e-06
    0.884913  0.00127858  4.7129e-05
    0.910562   0.0238432  0.00018401
    0.936212    0.165391  0.00057992
    0.961861    0.561687  0.00130183
    0.987511     1.19889  0.00194585
     1.01316     1.85969  0.00217353
     1.03881     2.33405  0.00201918
     1.06446     2.55511  0.00159678
     1.09011     2.55087  0.00192337
     1.11576      2.4091  0.00183106
     1.14141     2.20015  0.00184106
     1.16706     1.97492  0.00175382
     1.19271     1.75922  0.00185613
     1.21836     1.55975  0.00164439
     1.24401     1.38994  0.00136731
     1.26966     1.24324  0.00144454
     1.29531     1.12397  0.00111903
     1.32096     1.02399  0.00119429
     1.34661    0.941407  0.00113083
     1.37226     0.87276 0.000947995
     1.39791    0.818133 0.000815165
     1.42355    0.773206  0.00100466
      1.4492    0.738501 0.000934137
     1.47485    0.709977  0.00088657
      1.5005    0.691294 0.000974915
     1.52615    0.677721 0.000965609
      1.5518    0.671636  0.00101911
     1.57745     0.67078 0.000969499
      1.6031    0.676027 0.000940545
     1.62875    0.685638 0.000942027
      1.6544    0.700772 0.000903973
     1.68005    0.722679 0.000840668
      1.7057    0.748888 0.000838449
     1.73135     0.77969 0.000835946
       1.757    0.815022 0.000839039
     1.78265    0.852467 0.000893763
      1.8083     0.89334 0.000813799
     1.83395     0.93516  0.00088643
      1.8596     0.97721 0.000940082
     1.88525     1.01768  0.00105241
      1.9109     1.05772 0.000760537
     1.93655     1.09498 0.000929914
      1.9622     1.12935 0.000747893
     1.98785     1.16074 0.000821254
      2.0135     1.18646 0.000862763
     2.03915     1.20427 0.000642775
      2.0648     1.21476 0.000722258
     2.09045     1.21679 0.000765029
      2.1161      1.2089 0.000822624
     2.14174     1.19596 0.000813575
     2.16739     1.17691 0.000906334
     2.19304      1.1515 0.000856612
     2.21869     1.12441 0.000889378
     2.24434     1.09659  0.00072103
     2.26999     1.06799  0.00064267
     2.29564     1.03926 0.000776395
     2.32129     1.01285 0.000721891
     2.34694    0.989025 0.000669697
     2.37259    0.966582 0.000795118
     2.39824    0.947518 0.000755751
     2.42389    0.930249 0.000713325
     2.44954    0.917852 0.000735068
     2.47519    0.907926 0.000724366
     2.50084     0.89451 0.000637638
     2.52649    0.885342 0.000606237
     2.55214    0.885267 0.000668557
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.16224e-05 4.41908e-06
    0.884913  0.00127407 4.64555e-05
    0.910562   0.0238471 0.000180579
    0.936212    0.165358 0.000569914
    0.961861    0.561809  0.00128302
    0.987511     1.19894  0.00190981
     1.01316     1.85985  0.00213805
     1.03881     2.33429   0.0019947
     1.06446     2.55474  0.00160896
     1.09011     2.55089  0.00188712
     1.11576     2.40916  0.00179737
     1.14141      2.2001  0.00180698
     1.16706     1.97514  0.00173374
     1.19271     1.75912  0.00182393
     1.21836     1.55968  0.00161502
     1.24401     1.38987   0.0013434
     1.26966     1.24304  0.00143087
     1.29531     1.12407  0.00110302
     1.32096     1.02387  0.00117878
     1.34661    0.941372  0.00111005
     1.37226    0.872719 0.000930998
     1.39791    0.818128 0.000799798
     1.42355    0.773122 0.000989235
      1.4492    0.738486 0.000916631
     1.47485    0.709987 0.000869905
      1.5005    0.691489 0.000975805
     1.52615    0.677764 0.000948342
      1.5518    0.671542  0.00100425
     1.57745    0.670783 0.000951212
      1.6031    0.675956   0.0009255
     1.62875    0.685759 0.000932045
      1.6544    0.700802 0.000887393
     1.68005     0.72268 0.000824807
      1.7057       0.749 0.000830007
     1.73135    0.779698 0.000820214
       1.757    0.815004 0.000823405
     1.78265    0.852449 0.000877083
      1.8083    0.893272 0.000801293
     1.83395    0.935136 0.000870032
      1.8596    0.977118 0.000926853
     1.88525      1.0176  0.00103554
      1.9109      1.0576 0.000755418
     1.93655     1.09487 0.000918689
      1.9622     1.12942 0.000737485
     1.98785     1.16076 0.000805986
      2.0135     1.18642 0.000847816
     2.03915     1.20441 0.000644608
      2.0648     1.21478 0.000709116
     2.09045     1.21687 0.000754939
      2.1161     1.20898 0.000811213
     2.14174     1.19603 0.000801453
     2.16739     1.17679 0.000897519
     2.19304     1.15149 0.000840595
     2.21869     1.12441 0.000872598
     2.24434     1.09652 0.000711035
     2.26999     1.06788 0.000640112
     2.29564     1.03927 0.000761832
     2.32129     1.01282 0.000709136
     2.34694     0.98897 0.000659342
     2.37259    0.966638 0.000782089
     2.39824    0.947488 0.000742062
     2.42389    0.930311 0.000702564
     2.44954    0.917805 0.000722685
     2.47519    0.907883 0.000711965
     2.50084    0.894503 0.000625641
     2.52649    0.885458 0.000605807
     2.55214    0.885386 0.000666435
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.14072e-05 4.34248e-06
    0.884913  0.00127821 4.57797e-05
    0.910562   0.0238664 0.000178258
    0.936212     0.16529  0.00056342
    0.961861    0.562148  0.00130336
    0.987511     1.19923  0.00189633
     1.01316     1.86016  0.00212175
     1.03881     2.33433  0.00195825
     1.06446     2.55471  0.00157951
     1.09011      2.5509  0.00185225
     1.11576     2.40901  0.00177071
     1.14141     2.19982  0.00179529
     1.16706     1.97516  0.00170179
     1.19271     1.75882  0.00181354
     1.21836     1.55953  0.00159172
     1.24401     1.38989  0.00131872
     1.26966     1.24307  0.00140474
     1.29531     1.12398  0.00108623
     1.32096     1.02388  0.00115705
     1.34661    0.941411  0.00109019
     1.37226    0.872791 0.000916558
     1.39791    0.818256 0.000795229
     1.42355    0.773057 0.000973021
      1.4492    0.738494 0.000899693
     1.47485    0.710134 0.000866039
      1.5005    0.691432 0.000959379
     1.52615    0.677849 0.000934556
      1.5518    0.671426 0.000992374
     1.57745    0.670708  0.00093659
      1.6031    0.675881 0.000911386
     1.62875    0.685691 0.000917316
      1.6544    0.700856 0.000872651
     1.68005    0.722691 0.000809606
      1.7057    0.748969 0.000815198
     1.73135    0.779789 0.000810021
       1.757    0.814999 0.000808172
     1.78265    0.852561  0.00086793
      1.8083    0.893337  0.00078908
     1.83395    0.935132 0.000853932
      1.8596    0.977039  0.00091302
     1.88525     1.01765  0.00101746
      1.9109     1.05766 0.000743694
     1.93655     1.09489 0.000901826
      1.9622     1.12942 0.000723866
     1.98785     1.16088 0.000800176
      2.0135     1.18645 0.000832864
     2.03915     1.20457  0.00065174
      2.0648     1.21474 0.000697003
     2.09045     1.21692 0.000742425
      2.1161     1.20894 0.000797063
     2.14174     1.19597  0.00078956
     2.16739     1.17677 0.000881089
     2.19304     1.15146 0.000825497
     2.21869     1.12433 0.000859706
     2.24434      1.0965 0.000698214
     2.26999     1.06788 0.000628283
     2.29564     1.03917 0.000754234
     2.32129      1.0128 0.000696096
     2.34694    0.988854 0.000657209
     2.37259    0.966544 0.000773253
     2.39824    0.947411 0.000732392
     2.42389    0.930322 0.000689635
     2.44954    0.917873 0.000712459
     2.47519    0.907862 0.000699082
     2.50084    0.894363 0.000629464
     2.52649    0.885405 0.000596936
     2.55214    0.885343 0.000655478
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.11998e-05 4.26848e-06
    0.884913  0.00127554 4.50255e-05
    0.910562   0.0238644 0.000175027
    0.936212    0.165198 0.000560636
    0.961861    0.562174  0.00127991
    0.987511     1.19928  0.00186241
     1.01316     1.86032  0.00208894
     1.03881     2.33441  0.00192404
     1.06446     2.55462  0.00155338
     1.09011     2.55125  0.00185171
     1.11576     2.40959  0.00183327
     1.14141     2.19987  0.00176349
     1.16706     1.97545  0.00169443
     1.19271     1.75883   0.0017806
     1.21836     1.55965  0.00156693
     1.24401     1.38991  0.00129483
     1.26966     1.24299  0.00138158
     1.29531     1.12391  0.00106906
     1.32096     1.02365  0.00115844
     1.34661      0.9413  0.00107602
     1.37226    0.872494 0.000946771
     1.39791    0.818115 0.000793186
     1.42355    0.772882 0.000970973
      1.4492    0.738257 0.000913926
     1.47485     0.70984 0.000898894
      1.5005    0.691308 0.000949942
     1.52615     0.67773 0.000925165
      1.5518    0.671281 0.000984847
     1.57745    0.670644 0.000921724
      1.6031    0.675842 0.000895649
     1.62875    0.685492 0.000921893
      1.6544    0.700784  0.00085975
     1.68005    0.722746 0.000796731
      1.7057    0.749051 0.000804491
     1.73135    0.779882 0.000800618
       1.757    0.815021 0.000793788
     1.78265    0.852644 0.000856124
      1.8083    0.893525 0.000796862
     1.83395    0.935334 0.000861923
      1.8596    0.977311 0.000935872
     1.88525     1.01791  0.00103151
      1.9109     1.05791 0.000768871
     1.93655       1.095 0.000892655
      1.9622     1.12955 0.000723252
     1.98785     1.16095 0.000788723
      2.0135     1.18655 0.000822889
     2.03915     1.20473 0.000661145
      2.0648     1.21483 0.000690136
     2.09045     1.21685  0.00073263
      2.1161     1.20885 0.000788208
     2.14174     1.19584 0.000785571
     2.16739     1.17673 0.000866016
     2.19304     1.15138 0.000814934
     2.21869     1.12428 0.000845586
     2.24434      1.0964 0.000692453
     2.26999     1.06778 0.000624771
     2.29564     1.03902 0.000755278
     2.32129     1.01264 0.000701978
     2.34694     0.98879  0.00064834
     2.37259    0.966398 0.000772859
     2.39824    0.947282 0.000730317
     2.42389    0.930169 0.000693778
     2.44954    0.917833 0.000700628
     2.47519    0.907802 0.000688975
     2.50084    0.894358  0.00061804
     2.52649    0.885448 0.000587673
     2.55214    0.885317 0.000644093
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 1.09998e-05 4.19694e-06
    0.884913  0.00127514 4.42232e-05
    0.910562   0.0239131  0.00017854
    0.936212    0.165241 0.000552306
    0.961861    0.562543  0.00130922
    0.987511     1.19965  0.00186598
     1.01316     1.86068  0.00208186
     1.03881     2.33484  0.00193824
     1.06446     2.55496  0.00156279
     1.09011      2.5512  0.00181933
     1.11576     2.40932  0.00182101
     1.14141     2.19954  0.00176277
     1.16706     1.97525  0.00167532
     1.19271     1.75848   0.0017838
     1.21836     1.55928  0.00158223
     1.24401     1.38955  0.00132126
     1.26966     1.24285  0.00136437
     1.29531     1.12375  0.00106213
     1.32096     1.02359  0.00113917
     1.34661    0.941263  0.00105744
     1.37226    0.872559 0.000932098
     1.39791    0.817995 0.000788156
     1.42355    0.772648 0.000981403
      1.4492    0.738244 0.000897696
     1.47485    0.709952 0.000889871
      1.5005     0.69132 0.000933059
     1.52615     0.67791 0.000926048
      1.5518    0.671381 0.000972337
     1.57745    0.670791 0.000916961
      1.6031    0.676023 0.000897853
     1.62875    0.685538 0.000906576
      1.6544    0.700854 0.000847245
     1.68005    0.722811 0.000785126
      1.7057     0.74925 0.000814361
     1.73135    0.779934 0.000788012
       1.757    0.815003 0.000779827
     1.78265    0.852626 0.000841037
      1.8083    0.893546 0.000782908
     1.83395    0.935481 0.000858945
      1.8596    0.977435 0.000927445
     1.88525     1.01793  0.00101332
      1.9109     1.05784 0.000757582
     1.93655     1.09514 0.000887389
      1.9622     1.12967 0.000719333
     1.98785     1.16101 0.000776847
      2.0135     1.18649 0.000809802
     2.03915     1.20479 0.000651335
      2.0648     1.21477  0.00068049
     2.09045     1.21663 0.000751769
      2.1161     1.20861 0.000809577
     2.14174     1.19572 0.000780975
     2.16739      1.1767 0.000850889
     2.19304      1.1512 0.000818306
     2.21869     1.12405 0.000862225
     2.24434     1.09623 0.000699838
     2.26999     1.06771 0.000617403
     2.29564     1.03909 0.000745338
     2.32129     1.01266 0.000689584
     2.34694    0.988768 0.000637131
     2.37259    0.966379 0.000759303
     2.39824    0.947392 0.000725586
     2.42389    0.930211 0.000682669
     2.44954    0.917904 0.000691733
     2.47519    0.907816 0.000676804
     2.50084    0.894371 0.000607145
     2.52649    0.885442 0.000577207
     2.55214    0.885304 0.000632721
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
