x y z
-1.29066 -3.68053 -5.56067
0.82836 -1.03602 -6.27347
2.01233 -1.66863 -5.34397
2.67637 0.68583 -2.52163
2.67637 0.68583 -2.52163
2.67637 0.68583 -2.52163
1.38056 0.00120168 -3.46373
1.38056 0.00120168 -3.46373
1.38056 0.00120168 -3.46373
1.38056 0.00120168 -3.46373
1.38056 0.00120168 -3.46373
0.314728 -0.60415 -2.1555
0.314728 -0.60415 -2.1555
-1.53015 0.923702 -3.70789
-1.53015 0.923702 -3.70789
-1.53015 0.923702 -3.70789
-1.53015 0.923702 -3.70789
-1.53015 0.923702 -3.70789
-1.53015 0.923702 -3.70789
-1.53015 0.923702 -3.70789
-0.142935 1.58881 -2.0261
-0.142935 1.58881 -2.0261
-0.142935 1.58881 -2.0261
-0.142935 1.58881 -2.0261
-0.142935 1.58881 -2.0261
-0.142935 1.58881 -2.0261
-0.563151 1.57225 -2.39986
-0.563151 1.57225 -2.39986
-0.373952 1.62226 -5.01648
1.31685 -0.786402 -2.79005
1.31685 -0.786402 -2.79005
2.65125 1.42089 -2.9001
1.32529 1.22683 -1.99906
1.32529 1.22683 -1.99906
1.32529 1.22683 -1.99906
1.32529 1.22683 -1.99906
1.893 1.166 -4.59437
1.893 1.166 -4.59437
1.893 1.166 -4.59437
1.893 1.166 -4.59437
3.38886 0.0999227 -5.60071
3.38886 0.0999227 -5.60071
1.71035 0.875193 -4.53129
0.120493 -0.77758 -5.42784
-1.21804 -1.45832 -7.56135
-0.500065 -1.09002 -5.05899
-0.723706 1.47244 -3.29475
0.126307 0.686647 -0.479166
0.166188 1.12064 -3.01912
0.990904 -0.0358674 -2.87333
-1.82304 -0.834089 -4.63775
-1.41993 -2.72452 -3.86045
-1.41993 -2.72452 -3.86045
-2.33349 -0.774791 -1.8031
-0.422047 -1.95582 -2.93789
-0.422047 -1.95582 -2.93789
-0.422047 -1.95582 -2.93789
-0.182399 -0.497938 -2.27119
-0.182399 -0.497938 -2.27119
1.4005 -0.290665 -2.69275
1.4005 -0.290665 -2.69275
1.4005 -0.290665 -2.69275
1.4005 -0.290665 -2.69275
-0.822306 -0.356571 -2.11088
-0.822306 -0.356571 -2.11088
-1.23126 -1.21596 -3.32801
-1.23126 -1.21596 -3.32801
0.0559549 1.00609 -1.43714
0.0559549 1.00609 -1.43714
0.0559549 1.00609 -1.43714
0.0559549 1.00609 -1.43714
0.0559549 1.00609 -1.43714
0.0559549 1.00609 -1.43714
0.0559549 1.00609 -1.43714
0.0559549 1.00609 -1.43714
0.0559549 1.00609 -1.43714
2.40565 -1.45084 -2.46913
2.40565 -1.45084 -2.46913
3.06568 -2.77091 -4.52182
5.85738 -0.846542 -5.02407
3.56036 -2.80903 -7.20547
2.2853 -0.174534 -4.87683
2.2853 -0.174534 -4.87683
2.2853 -0.174534 -4.87683
1.498 2.16665 -2.12202
1.498 2.16665 -2.12202
1.19692 -0.584532 -3.77396
-0.972644 -2.39204 -2.52547
-0.36339 -2.95963 -2.65506
1.72675 -1.30562 -2.04284
2.88416 -2.39806 -2.55222
2.88416 -2.39806 -2.55222
0.287217 0.0999716 -1.85783
0.287217 0.0999716 -1.85783
0.287217 0.0999716 -1.85783
0.287217 0.0999716 -1.85783
-0.703402 2.25852 -1.6756
-0.703402 2.25852 -1.6756
-2.60763 -0.667784 -2.42585
-1.9738 -2.94676 -4.17401
-1.9738 -2.94676 -4.17401
-1.9738 -2.94676 -4.17401
0.0369355 -2.88122 -4.98843
0.0369355 -2.88122 -4.98843
0.0369355 -2.88122 -4.98843
0.0369355 -2.88122 -4.98843
0.0369355 -2.88122 -4.98843
1.26457 -3.41188 -4.09982
1.26457 -3.41188 -4.09982
0.440654 -4.36812 -1.74486
-0.490607 -1.66864 0.461607
-2.06535 -2.25347 -2.339
-2.06535 -2.25347 -2.339
-4.72057 -0.455333 -1.05406
-4.226 -3.36436 -3.83244
-4.226 -3.36436 -3.83244
-2.30167 -5.62765 -2.82657
-2.30167 -5.62765 -2.82657
-2.30167 -5.62765 -2.82657
-2.30167 -5.62765 -2.82657
-2.09861 -3.10094 -1.91467
-0.851454 -3.81311 -2.99073
1.94249 -1.69899 -5.35896
1.94249 -1.69899 -5.35896
1.25737 -1.96115 -5.32182
-0.625334 -3.62767 -3.30604
-0.625334 -3.62767 -3.30604
-0.625334 -3.62767 -3.30604
-0.625334 -3.62767 -3.30604
0.137974 -2.55231 -5.60406
-1.44398 -0.873763 -2.89907
-1.44398 -0.873763 -2.89907
-1.44398 -0.873763 -2.89907
-1.44398 -0.873763 -2.89907
-1.44398 -0.873763 -2.89907
0.0252265 -0.0913824 -1.92388
0.0252265 -0.0913824 -1.92388
1.10608 -2.8814 -1.38281
1.09859 -0.397975 -1.78395
1.09859 -0.397975 -1.78395
1.09859 -0.397975 -1.78395
1.09859 -0.397975 -1.78395
1.09859 -0.397975 -1.78395
-0.552052 1.17682 -2.73167
-0.552052 1.17682 -2.73167
1.83715 -1.35692 -1.57569
0.0181946 0.301156 -1.74585
0.0181946 0.301156 -1.74585
0.0181946 0.301156 -1.74585
0.0181946 0.301156 -1.74585
0.0181946 0.301156 -1.74585
0.0181946 0.301156 -1.74585
-2.46683 -0.666467 -1.5268
-0.646615 -0.113402 -4.40324
-2.47906 -0.393683 -2.28546
-3.58057 -1.66039 -2.02603
-3.87099 0.380759 -1.67267
-2.88003 -2.37798 -0.630978
-5.2995 -1.00356 -2.88956
-2.36678 -0.787012 -2.85405
-2.42995 1.59733 -4.73861
-2.42995 1.59733 -4.73861
-2.42995 1.59733 -4.73861
0.287019 2.39021 -7.4319
0.287019 2.39021 -7.4319
0.431815 4.5175 -9.04414
1.68913 3.35986 -6.59226
2.84617 3.10887 -5.89788
2.84617 3.10887 -5.89788
2.84617 3.10887 -5.89788
2.84617 3.10887 -5.89788
2.34505 0.898462 -4.56227
-0.456727 -1.90544 -2.97738
-1.25663 -2.57021 -5.40874
-2.29771 -1.60105 -6.62188
-3.23752 0.31629 -4.27967
-2.2856 -1.66699 -1.62638
-2.2856 -1.66699 -1.62638
-0.981682 -3.64654 -4.17262
1.08353 -1.16168 -6.26239
-1.82904 -2.32552 -7.15398
-1.82904 -2.32552 -7.15398
-2.97553 -0.852975 -7.98819
-1.11831 -3.25605 -6.85273
-1.11831 -3.25605 -6.85273
-1.11831 -3.25605 -6.85273
-0.0743646 -1.7936 -5.66634
2.8383 -0.401383 -7.32608
4.80577 0.156711 -7.97826
6.89698 -1.89606 -9.61708
7.51499 -1.05453 -9.96688
7.51499 -1.05453 -9.96688
7.51499 -1.05453 -9.96688
7.51499 -1.05453 -9.96688
4.89878 -3.36096 -10.4669
4.89878 -3.36096 -10.4669
7.06722 -0.451182 -10.2927
7.06722 -0.451182 -10.2927
7.66683 -0.0785277 -9.77207
7.66683 -0.0785277 -9.77207
6.50851 0.301116 -8.81641
7.94195 2.97739 -7.22205
8.93892 2.0297 -6.95955
6.09941 3.36458 -7.95061
3.85545 4.32491 -5.86187
3.25682 4.50891 -2.98389
4.05975 2.23629 -4.38587
3.60491 3.05037 -4.03315
3.60491 3.05037 -4.03315
1.69951 0.520643 -1.41693
