x y z
1.4329 1.02868 -2.22392
1.12831 1.01592 -3.8821
1.12831 1.01592 -3.8821
-1.57449 -0.860364 -2.39949
-1.88256 -1.50948 -3.18878
0.340419 -0.865457 -5.18217
0.340419 -0.865457 -5.18217
-0.489886 -2.68233 -2.27196
-1.78175 -1.54156 -2.07655
-1.78175 -1.54156 -2.07655
-1.78175 -1.54156 -2.07655
-1.78175 -1.54156 -2.07655
-1.22646 0.704734 -0.388318
-1.22646 0.704734 -0.388318
-2.60793 3.4095 1.3648
-2.60793 3.4095 1.3648
-2.60793 3.4095 1.3648
-2.60793 3.4095 1.3648
-2.60793 3.4095 1.3648
-2.41075 4.17349 -1.56779
-2.41075 4.17349 -1.56779
-4.17582 5.02258 -3.80972
-2.15084 3.61291 -0.902843
0.646006 5.19708 -1.1047
2.40559 5.42647 -2.01356
1.89176 4.3444 -4.42074
1.89176 4.3444 -4.42074
-0.580181 3.70289 -5.48744
-0.580181 3.70289 -5.48744
0.997142 1.87866 -5.39837
0.997142 1.87866 -5.39837
0.997142 1.87866 -5.39837
0.997142 1.87866 -5.39837
1.20806 2.15276 -3.4082
-1.58515 0.827633 -3.9496
-1.58515 0.827633 -3.9496
-1.58515 0.827633 -3.9496
-0.0861427 2.09492 -5.0868
0.452609 3.59553 -4.80695
1.04556 2.82179 -6.28534
3.09936 0.00583997 -5.05542
2.5243 1.23047 -3.37242
0.939661 -1.0194 -3.92825
0.939661 -1.0194 -3.92825
-0.940881 0.819024 -2.63484
-0.940881 0.819024 -2.63484
-0.650963 -0.0169416 -1.34341
-0.69075 2.14056 -3.78002
-0.69075 2.14056 -3.78002
-0.0472493 -0.400533 -4.25654
-0.0472493 -0.400533 -4.25654
-0.0472493 -0.400533 -4.25654
-2.1234 -1.17352 -2.78867
-2.1234 -1.17352 -2.78867
-0.38916 -0.3588 -0.715959
2.22047 -0.959652 -1.84175
-0.34276 0.69088 -4.62901
1.02964 1.65182 -3.4529
-1.05696 1.60387 -1.98847
-1.05696 1.60387 -1.98847
-1.05696 1.60387 -1.98847
-1.05696 1.60387 -1.98847
-2.92225 -1.34139 -3.39463
-2.92225 -1.34139 -3.39463
-2.92225 -1.34139 -3.39463
-2.92225 -1.34139 -3.39463
-2.92225 -1.34139 -3.39463
-2.92225 -1.34139 -3.39463
-2.92225 -1.34139 -3.39463
-2.92225 -1.34139 -3.39463
-2.92225 -1.34139 -3.39463
-2.92225 -1.34139 -3.39463
-2.92225 -1.34139 -3.39463
-2.07776 0.44683 -4.69942
-2.07776 0.44683 -4.69942
-2.07776 0.44683 -4.69942
-2.5004 2.34109 -4.11834
-2.76943 3.16682 -5.55012
-2.69379 0.965801 -5.67058
-2.69379 0.965801 -5.67058
-2.69379 0.965801 -5.67058
-2.73427 1.97915 -5.11927
-0.687465 1.93579 -3.59668
-0.687465 1.93579 -3.59668
-0.687465 1.93579 -3.59668
-0.687465 1.93579 -3.59668
1.35932 0.197404 -5.03903
-0.907408 0.789045 -2.13725
-1.36321 -0.207225 -3.00612
-1.36321 -0.207225 -3.00612
-1.36321 -0.207225 -3.00612
-1.36321 -0.207225 -3.00612
-1.36321 -0.207225 -3.00612
-1.36321 -0.207225 -3.00612
-2.08578 -2.17499 -2.92102
0.116469 0.48718 -2.5121
0.116469 0.48718 -2.5121
0.116469 0.48718 -2.5121
-0.920141 -0.319487 -1.40231
-1.08929 -0.597592 -1.6476
-1.18855 -3.08361 -4.13731
-1.46817 -3.14812 -5.48932
-1.90694 -3.57551 -4.23712
-0.666962 -3.19904 -5.2772
-0.256275 -2.24676 -7.94713
2.08049 -0.827499 -9.62085
2.96565 -2.13741 -9.0705
0.690656 -4.56315 -7.91014
-0.215297 -5.72443 -7.62329
1.46091 -6.63356 -5.91459
1.46091 -6.63356 -5.91459
1.46091 -6.63356 -5.91459
-0.885008 -4.61804 -8.53451
0.561003 -1.80522 -9.44968
0.561003 -1.80522 -9.44968
0.561003 -1.80522 -9.44968
-1.00692 -1.42349 -11.6631
-1.00692 -1.42349 -11.6631
-1.00692 -1.42349 -11.6631
-1.00692 -1.42349 -11.6631
-1.00692 -1.42349 -11.6631
-1.96448 0.527098 -9.10199
-1.96448 0.527098 -9.10199
-1.96448 0.527098 -9.10199
0.293021 -2.32254 -7.78324
0.293021 -2.32254 -7.78324
1.00607 -0.107868 -8.69887
1.73254 -0.727941 -6.85737
-0.195596 -3.32747 -7.10326
-0.195596 -3.32747 -7.10326
-0.195596 -3.32747 -7.10326
-0.195596 -3.32747 -7.10326
-0.195596 -3.32747 -7.10326
0.598958 -1.04861 -9.70596
2.36654 -0.0415824 -7.04035
2.36654 -0.0415824 -7.04035
0.659859 0.60447 -7.2588
0.659859 0.60447 -7.2588
-2.22841 2.19439 -4.62883
-3.2345 1.97979 -4.49039
-1.34682 1.58661 -4.2234
-1.34682 1.58661 -4.2234
-1.34682 1.58661 -4.2234
-1.34682 1.58661 -4.2234
-1.34682 1.58661 -4.2234
-1.34682 1.58661 -4.2234
-3.3487 3.095 -2.4134
-3.7858 2.5965 -2.13016
-1.71759 3.15371 -3.80402
-1.71759 3.15371 -3.80402
-1.71759 3.15371 -3.80402
-0.448293 1.54296 -4.78548
-3.23927 -1.06939 -4.05284
-0.456405 0.235124 -5.19077
-0.456405 0.235124 -5.19077
-0.188888 -0.0237277 -2.47471
-0.188888 -0.0237277 -2.47471
-0.188888 -0.0237277 -2.47471
-0.188888 -0.0237277 -2.47471
-0.188888 -0.0237277 -2.47471
-0.188888 -0.0237277 -2.47471
-0.188888 -0.0237277 -2.47471
-0.188888 -0.0237277 -2.47471
1.76994 -1.08913 -2.78479
-0.313782 -0.588495 -1.62816
0.829699 0.344804 -2.57064
0.829699 0.344804 -2.57064
1.00474 1.28812 -2.22943
1.51887 2.45101 -4.19005
2.13938 0.723598 -4.73472
2.13938 0.723598 -4.73472
1.23653 0.913899 -3.02491
0.759856 -1.41118 -1.68276
0.759856 -1.41118 -1.68276
0.102515 -0.815009 -1.52742
2.83324 -1.01454 -1.14866
2.83324 -1.01454 -1.14866
3.0851 -1.51771 1.35887
3.0851 -1.51771 1.35887
1.50983 -1.42393 4.16176
2.01733 -0.115922 2.25138
1.13066 -2.35551 4.6366
1.13066 -2.35551 4.6366
3.189 -2.26825 5.38002
3.189 -2.26825 5.38002
2.12702 -3.17706 3.3117
2.12702 -3.17706 3.3117
1.55369 -2.76199 2.70733
1.55369 -2.76199 2.70733
1.55369 -2.76199 2.70733
0.231161 -2.1433 3.7149
0.0061568 -3.37263 1.85503
1.59592 -2.08351 4.48099
-0.743032 -0.730496 3.38365
-0.743032 -0.730496 3.38365
0.737117 0.694283 1.28173
0.737117 0.694283 1.28173
0.737117 0.694283 1.28173
0.737117 0.694283 1.28173
0.737117 0.694283 1.28173
0.737117 0.694283 1.28173
0.737117 0.694283 1.28173
-1.9869 -1.92085 1.16169
-1.9869 -1.92085 1.16169
-3.68021 0.271129 2.40271
-3.68021 0.271129 2.40271
-0.894435 2.11596 4.47481
-0.894435 2.11596 4.47481
-0.894435 2.11596 4.47481
-1.236 0.92304 6.29616
-1.46595 -0.552552 7.06015
-1.46595 -0.552552 7.06015
-0.847985 2.00042 5.62168
-0.847985 2.00042 5.62168
-0.692297 2.41778 8.31375
-0.692297 2.41778 8.31375
-0.692297 2.41778 8.31375
0.294626 1.66167 8.34412
0.294626 1.66167 8.34412
1.10237 1.83794 11.1271
1.10237 1.83794 11.1271
1.53942 4.09715 8.32311
-0.351131 1.44685 8.20859
-0.351131 1.44685 8.20859
2.01321 -0.723391 5.52513
1.28973 -0.216905 7.39181
-0.99422 -2.55464 7.69333
-0.99422 -2.55464 7.69333
-2.20828 -4.71788 6.34395
0.309824 -4.82385 8.0559
2.48411 -5.06327 6.19167
2.48411 -5.06327 6.19167
2.48411 -5.06327 6.19167
2.43141 -3.11355 7.38208
1.77054 -0.528645 8.81242
3.47632 1.30729 7.15745
3.47632 1.30729 7.15745
1.67218 -0.792677 6.47848
1.67218 -0.792677 6.47848
1.67218 -0.792677 6.47848
1.67218 -0.792677 6.47848
-1.03039 -2.21638 3.55616
1.16487 -4.05851 3.61479
1.16487 -4.05851 3.61479
1.16487 -4.05851 3.61479
0.514652 -2.7817 4.32698
0.372816 -1.52382 3.49907
0.372816 -1.52382 3.49907
0.372816 -1.52382 3.49907
0.372816 -1.52382 3.49907
1.36949 -1.36567 4.31856
1.36949 -1.36567 4.31856
2.64367 0.232377 5.13456
2.64367 0.232377 5.13456
4.07185 1.79945 2.90144
4.75593 2.55233 2.49917
4.75593 2.55233 2.49917
5.31492 1.02871 4.70493
5.31492 1.02871 4.70493
3.28683 1.72548 2.32113
3.28683 1.72548 2.32113
3.28683 1.72548 2.32113
3.28683 1.72548 2.32113
3.28683 1.72548 2.32113
2.35447 1.96962 0.893375
2.35447 1.96962 0.893375
2.35447 1.96962 0.893375
4.18528 1.24399 2.37777
1.39035 2.96324 4.10583
4.25402 1.68358 6.22777
6.33375 3.97177 4.54855
6.33375 3.97177 4.54855
3.82365 4.11158 4.41032
3.43445 2.82026 6.35136
3.87934 3.54369 3.6526
3.87934 3.54369 3.6526
2.58663 4.30907 1.75386
0.95784 1.46266 0.467949
0.799448 -0.729974 -1.25852
0.799448 -0.729974 -1.25852
1.44691 0.976737 -3.01995
3.46789 3.52895 -3.60399
1.8261 5.52178 -5.5926
0.965248 6.04457 -4.4866
0.965248 6.04457 -4.4866
0.965248 6.04457 -4.4866
3.0183 4.65802 -7.40728
3.0183 4.65802 -7.40728
5.25898 4.43188 -5.8905
5.25898 4.43188 -5.8905
5.25898 4.43188 -5.8905
5.25898 4.43188 -5.8905
6.95663 1.79214 -4.78869
6.95663 1.79214 -4.78869
6.31728 4.29561 -4.68206
6.31728 4.29561 -4.68206
6.31728 4.29561 -4.68206
6.44011 5.351 -2.69103
8.89202 4.60506 -5.02195
8.60897 2.96957 -7.46637
8.60897 2.96957 -7.46637
5.95423 1.34459 -7.33697
5.19705 1.4456 -7.8932
2.26358 2.4348 -7.76372
2.26358 2.4348 -7.76372
2.26358 2.4348 -7.76372
2.26358 2.4348 -7.76372
3.43489 0.794105 -6.32935
3.43489 0.794105 -6.32935
3.43489 0.794105 -6.32935
3.43489 0.794105 -6.32935
3.43489 0.794105 -6.32935
3.43489 0.794105 -6.32935
0.619253 -0.665998 -6.71519
2.59467 -1.21169 -9.47197
-0.117456 -0.734757 -11.4845
0.259652 -1.28671 -10.5018
-1.04343 -0.509888 -8.36034
1.3159 1.69303 -11.271
4.24725 -0.868592 -8.39159
4.24725 -0.868592 -8.39159
5.5044 -2.16793 -9.26542
5.5044 -2.16793 -9.26542
5.5044 -2.16793 -9.26542
5.5044 -2.16793 -9.26542
5.5044 -2.16793 -9.26542
2.72526 -0.0087364 -8.51467
2.72526 -0.0087364 -8.51467
2.72526 -0.0087364 -8.51467
2.72526 -0.0087364 -8.51467
0.65467 0.211967 -7.26368
0.65467 0.211967 -7.26368
0.65467 0.211967 -7.26368
-0.654215 -1.96543 -5.71736
1.84597 0.328836 -6.53521
3.05688 0.449479 -5.62577
4.2452 1.39446 -3.10794
4.2452 1.39446 -3.10794
4.2452 1.39446 -3.10794
4.2452 1.39446 -3.10794
1.86946 -1.46454 -0.443127
1.86946 -1.46454 -0.443127
1.28208 -0.425789 -2.03236
1.28208 -0.425789 -2.03236
0.868969 1.64985 -2.89926
1.05439 1.17008 -2.34769
2.01782 0.00626263 -4.11415
-0.1394 -2.47526 -6.75848
-0.1394 -2.47526 -6.75848
-0.1394 -2.47526 -6.75848
0.632506 -1.52302 -5.11226
0.632506 -1.52302 -5.11226
-1.36192 -2.11536 -5.57213
-1.7168 -2.04043 -5.45851
-1.7168 -2.04043 -5.45851
-0.118647 -3.19869 -3.971
-0.118647 -3.19869 -3.971
-2.6621 -3.27536 -2.27457
-1.94977 -2.83216 -2.87357
-1.13151 -3.8968 -4.04967
-1.8564 -1.58395 -4.68206
-0.869046 -3.54994 -2.02609
-0.869046 -3.54994 -2.02609
-2.84402 -4.44966 -3.81208
-1.24809 -4.80548 -1.73385
-1.24809 -4.80548 -1.73385
-1.24809 -4.80548 -1.73385
-1.34196 -5.94078 -1.81238
-1.29213 -4.68503 -2.00988
-1.29213 -4.68503 -2.00988
-2.97445 -4.89836 -3.01678
-1.11638 -2.76791 -0.893736
-0.100573 -4.30141 1.60671
-0.100573 -4.30141 1.60671
1.26443 -2.97207 0.649011
-0.490168 -3.6219 -0.871198
-2.86178 -2.88886 -2.01993
-3.97591 -4.80937 -3.77844
-3.97591 -4.80937 -3.77844
-3.75437 -2.79927 -5.61468
-3.75437 -2.79927 -5.61468
-3.14357 -1.82091 -3.3058
-3.14357 -1.82091 -3.3058
-3.38331 0.701495 -5.53504
-2.78287 1.33552 -3.98935
-3.4507 -0.896572 -4.81351
-2.33133 -0.502429 -3.65015
-2.33133 -0.502429 -3.65015
-1.39272 1.85001 -3.20754
-1.39272 1.85001 -3.20754
-1.39272 1.85001 -3.20754
-1.39272 1.85001 -3.20754
-1.39272 1.85001 -3.20754
-0.0778631 0.694934 -1.73151
-0.0778631 0.694934 -1.73151
-0.0778631 0.694934 -1.73151
-0.0778631 0.694934 -1.73151
-0.0778631 0.694934 -1.73151
-0.150426 -1.11422 -2.04994
-0.0947401 -0.0822359 -4.025
-2.39649 0.855514 -2.55317
-2.39649 0.855514 -2.55317
-1.70676 -1.12263 -1.55531
-1.70676 -1.12263 -1.55531
-1.72461 -0.109733 -2.07877
-1.72461 -0.109733 -2.07877
-1.50912 1.39901 -2.8045
-1.50912 1.39901 -2.8045
-1.50912 1.39901 -2.8045
-1.50912 1.39901 -2.8045
-1.50912 1.39901 -2.8045
-0.131138 -0.178969 -4.46894
-0.131138 -0.178969 -4.46894
-0.131138 -0.178969 -4.46894
-0.131138 -0.178969 -4.46894
-1.62783 0.516362 -2.39933
-2.35436 -0.723098 -4.83162
-2.22185 -1.09063 -4.52134
-4.14444 -2.11268 -5.34825
-2.35051 -0.00154663 -2.62882
-2.35051 -0.00154663 -2.62882
-0.695154 0.242745 -1.20245
-0.695154 0.242745 -1.20245
-0.695154 0.242745 -1.20245
-0.695154 0.242745 -1.20245
-0.695154 0.242745 -1.20245
-0.695154 0.242745 -1.20245
-0.695154 0.242745 -1.20245
-0.695154 0.242745 -1.20245
2.23198 -2.14107 -3.05712
2.23198 -2.14107 -3.05712
1.00231 -1.60589 -2.42975
1.00231 -1.60589 -2.42975
1.00231 -1.60589 -2.42975
1.00231 -1.60589 -2.42975
1.00231 -1.60589 -2.42975
1.86712 0.0560272 -2.16878
1.86712 0.0560272 -2.16878
1.86712 0.0560272 -2.16878
0.799112 -1.98922 -2.92442
0.799112 -1.98922 -2.92442
0.799112 -1.98922 -2.92442
0.799112 -1.98922 -2.92442
0.799112 -1.98922 -2.92442
2.60749 -3.14669 -4.06711
3.38666 -4.70285 -3.58839
1.89598 -3.5797 -3.8382
1.89598 -3.5797 -3.8382
1.89598 -3.5797 -3.8382
0.71628 -2.74483 -2.90725
1.41492 -0.49119 -2.98901
1.41492 -0.49119 -2.98901
1.41492 -0.49119 -2.98901
1.41492 -0.49119 -2.98901
1.41492 -0.49119 -2.98901
1.41492 -0.49119 -2.98901
1.04637 -1.6271 -2.96174
0.255655 0.511777 -2.61414
0.255655 0.511777 -2.61414
0.255655 0.511777 -2.61414
0.255655 0.511777 -2.61414
0.255655 0.511777 -2.61414
1.04145 1.2103 -2.29615
1.04145 1.2103 -2.29615
1.04145 1.2103 -2.29615
0.0585072 0.784824 -3.72476
-1.35991 -0.980053 -5.02851
-0.983552 -2.85864 -3.73701
-0.983552 -2.85864 -3.73701
-0.983552 -2.85864 -3.73701
-0.983552 -2.85864 -3.73701
0.932324 -2.59099 -5.28747
-1.40177 -2.80651 -7.21397
-1.40177 -2.80651 -7.21397
-1.40177 -2.80651 -7.21397
-1.40177 -2.80651 -7.21397
-3.03417 -2.01129 -4.83565
-1.39252 -1.04212 -6.13571
-1.39252 -1.04212 -6.13571
-3.34209 1.81946 -5.90329
-4.79552 0.955346 -5.65528
-4.97208 2.14141 -6.04319
-4.07315 -0.106615 -7.0031
-4.07315 -0.106615 -7.0031
-2.08096 0.475281 -8.28573
-4.5053 3.40825 -5.9848
-1.94368 1.82079 -7.12024
-1.77415 -0.0841621 -7.82321
-1.19764 1.52382 -5.24961
-2.78039 1.20974 -4.47942
-2.78039 1.20974 -4.47942
-2.78039 1.20974 -4.47942
-0.663687 -0.110789 -2.41328
-0.663687 -0.110789 -2.41328
-0.663687 -0.110789 -2.41328
-0.663687 -0.110789 -2.41328
2.183 -0.561346 -1.62976
2.183 -0.561346 -1.62976
2.183 -0.561346 -1.62976
4.13983 -1.27771 -3.21159
4.13983 -1.27771 -3.21159
6.33104 -2.22158 -2.81359
6.33104 -2.22158 -2.81359
4.76571 -2.19924 -5.5497
2.09707 -0.559229 -6.38252
2.09707 -0.559229 -6.38252
2.75742 -2.60476 -5.7747
2.75742 -2.60476 -5.7747
2.75742 -2.60476 -5.7747
2.75742 -2.60476 -5.7747
3.54363 -4.7972 -4.11385
5.10951 -4.81324 -4.88638
4.55672 -7.5248 -5.49798
6.87404 -8.65188 -7.56603
6.87404 -8.65188 -7.56603
6.87404 -8.65188 -7.56603
4.49762 -8.3125 -8.88015
2.24049 -7.51779 -7.58292
0.504769 -6.98142 -4.87316
0.504769 -6.98142 -4.87316
0.342979 -7.7298 -2.52486
0.342979 -7.7298 -2.52486
0.342979 -7.7298 -2.52486
2.1682 -7.0691 -2.49023
2.1682 -7.0691 -2.49023
2.94667 -5.34132 -1.80855
1.39014 -5.81071 -0.644481
1.07964 -3.83582 1.10013
1.07964 -3.83582 1.10013
1.07964 -3.83582 1.10013
-1.00036 -1.7767 -0.243954
1.56451 -1.71048 2.45654
1.56451 -1.71048 2.45654
1.56451 -1.71048 2.45654
1.76312 -0.968286 1.46175
1.76312 -0.968286 1.46175
1.76312 -0.968286 1.46175
1.76312 -0.968286 1.46175
1.76312 -0.968286 1.46175
-1.16475 -1.77646 2.12704
-0.491173 1.10628 2.2573
-0.491173 1.10628 2.2573
0.759281 0.461298 3.73582
-1.07743 -0.521893 0.79448
-0.362726 0.589228 -0.308584
-1.2442 2.47866 2.00801
-3.19994 4.70117 4.0028
-3.19994 4.70117 4.0028
-1.24471 3.66559 2.19335
-1.24471 3.66559 2.19335
-1.24471 3.66559 2.19335
-0.261281 2.52568 3.38946
2.54386 1.53866 3.2508
2.54386 1.53866 3.2508
2.54386 1.53866 3.2508
0.642971 -1.1046 4.59814
-0.544191 -2.48119 2.42088
-0.544191 -2.48119 2.42088
-0.544191 -2.48119 2.42088
0.0537294 -0.196918 4.23326
0.0537294 -0.196918 4.23326
0.0537294 -0.196918 4.23326
0.0537294 -0.196918 4.23326
-0.868141 0.530106 2.66067
-0.868141 0.530106 2.66067
-0.868141 0.530106 2.66067
-1.57119 0.674711 4.32412
-1.74911 0.757976 3.46801
-1.74911 0.757976 3.46801
-1.74911 0.757976 3.46801
-1.74911 0.757976 3.46801
-0.697188 0.46867 4.02236
1.627 0.689061 2.98059
-0.104855 3.17238 5.21456
-0.104855 3.17238 5.21456
-2.84624 1.04133 3.38116
-3.0207 3.03056 5.53136
-3.0207 3.03056 5.53136
-2.97421 4.06344 5.68873
-2.57081 2.57645 3.89582
-3.04053 -0.301922 6.05035
-4.7379 1.57258 7.19932
-6.4173 2.97114 4.66754
-7.47633 0.212594 6.3512
-10.1815 -0.296183 5.28898
-8.73696 1.42346 6.61488
-7.44432 3.00703 6.72758
-4.68081 2.46043 6.01588
-4.68081 2.46043 6.01588
-4.68081 2.46043 6.01588
-1.96816 1.25367 7.88191
-1.96816 1.25367 7.88191
-0.84279 -1.07312 6.74438
-2.62462 -0.87584 4.05778
-2.62462 -0.87584 4.05778
-2.62462 -0.87584 4.05778
0.287242 1.25902 2.47519
0.287242 1.25902 2.47519
-2.44564 0.947946 3.83199
-2.78696 2.96898 3.20741
-2.78696 2.96898 3.20741
-0.972763 3.1106 4.27965
1.61577 1.7387 5.63919
3.25716 3.01863 3.82648
3.25716 3.01863 3.82648
2.89415 1.50268 5.87015
2.89415 1.50268 5.87015
4.13485 1.72583 3.95085
3.5903 0.363522 4.94859
6.46819 2.77443 6.73425
6.46819 2.77443 6.73425
3.54019 3.00477 9.32058
2.66803 2.07646 11.3125
1.43653 -0.656654 8.76549
2.34807 1.78841 9.98677
3.36463 0.941376 7.103
3.36463 0.941376 7.103
3.36463 0.941376 7.103
5.69085 -1.43058 4.50402
5.69085 -1.43058 4.50402
5.00257 -0.288991 2.56752
3.38395 1.73255 5.12194
2.46303 -0.869787 6.45856
-0.0734223 0.288136 6.29208
-0.973558 1.34729 6.20022
-0.973558 1.34729 6.20022
-0.973558 1.34729 6.20022
-3.64779 -0.670378 4.47651
-3.64779 -0.670378 4.47651
-3.64779 -0.670378 4.47651
-3.64779 -0.670378 4.47651
-3.64779 -0.670378 4.47651
-3.64779 -0.670378 4.47651
-2.99522 2.15314 3.94643
-2.99522 2.15314 3.94643
-2.32284 -0.449199 4.45511
-2.32284 -0.449199 4.45511
-0.659512 -1.60308 3.02063
2.1339 -2.00726 4.37123
0.598884 -4.53988 1.43414
1.07203 -1.90755 2.63994
1.07203 -1.90755 2.63994
-1.43063 -1.17455 4.64428
-1.43063 -1.17455 4.64428
-1.43063 -1.17455 4.64428
-1.43063 -1.17455 4.64428
-1.43063 -1.17455 4.64428
-1.43063 -1.17455 4.64428
-0.911044 -2.28612 2.16376
-0.911044 -2.28612 2.16376
-0.911044 -2.28612 2.16376
0.787785 -3.57132 3.11988
0.787785 -3.57132 3.11988
0.787785 -3.57132 3.11988
0.787785 -3.57132 3.11988
0.787785 -3.57132 3.11988
3.08594 -2.30329 4.15601
1.32579 -2.04316 4.39552
1.32579 -2.04316 4.39552
1.32579 -2.04316 4.39552
2.19575 -2.29008 1.95842
0.762843 -4.3493 1.17963
-1.99314 -2.20849 0.782599
-2.68483 0.26523 3.69016
-2.68483 0.26523 3.69016
-3.98887 0.072047 4.9627
-3.98887 0.072047 4.9627
-3.52601 -0.00838457 3.64657
-3.52601 -0.00838457 3.64657
-3.52601 -0.00838457 3.64657
-3.84037 -0.711367 3.11316
-3.84037 -0.711367 3.11316
-3.0063 1.9297 3.81424
-0.285016 2.9632 1.9596
-0.632582 0.282339 2.46349
-0.632582 0.282339 2.46349
0.0165656 0.243114 1.22382
0.0165656 0.243114 1.22382
-2.0109 -0.138977 1.17578
-2.94566 0.898452 2.71204
-2.94566 0.898452 2.71204
-2.27186 3.24905 3.66263
-2.27186 3.24905 3.66263
-2.27186 3.24905 3.66263
-2.27186 3.24905 3.66263
0.643488 5.78989 1.93335
0.643488 5.78989 1.93335
0.643488 5.78989 1.93335
0.643488 5.78989 1.93335
-0.662616 3.86272 0.757577
0.493222 2.81323 -1.47144
0.00590647 1.3332 1.03981
0.00590647 1.3332 1.03981
0.00590647 1.3332 1.03981
0.00590647 1.3332 1.03981
0.00590647 1.3332 1.03981
2.76258 0.0942584 2.95448
2.76258 0.0942584 2.95448
2.91293 -1.77524 3.23001
2.91293 -1.77524 3.23001
3.56099 0.796538 4.11983
1.32316 2.34692 6.11149
1.32316 2.34692 6.11149
1.32316 2.34692 6.11149
1.69729 1.80214 3.42601
1.69729 1.80214 3.42601
2.58737 0.50463 3.28932
-0.0326683 -1.65374 3.04888
-0.0326683 -1.65374 3.04888
2.42287 -1.35257 5.21754
2.42287 -1.35257 5.21754
-0.526421 -3.46478 5.288
1.86709 -3.017 5.14764
4.22332 -1.87339 6.66959
4.31877 -1.06869 4.29402
4.31877 -1.06869 4.29402
4.31877 -1.06869 4.29402
1.43391 -0.796189 6.52334
0.587812 -2.29777 5.81414
0.587812 -2.29777 5.81414
-1.18282 -1.40136 6.67275
-1.18282 -1.40136 6.67275
-2.81559 -2.97833 4.40437
-1.31007 -2.6909 5.76371
-1.31007 -2.6909 5.76371
-3.21516 -1.3509 4.32828
-0.644362 -2.16701 5.38564
-0.644362 -2.16701 5.38564
-0.165355 -0.660327 3.60713
-0.165355 -0.660327 3.60713
2.26725 1.35661 1.51344
2.26725 1.35661 1.51344
1.79903 -1.42462 1.39598
1.79903 -1.42462 1.39598
0.304687 -1.86457 3.63268
0.304687 -1.86457 3.63268
0.00818022 -2.14383 6.05767
0.636179 -2.589 4.34374
-2.07195 -0.39757 4.64816
-2.07195 -0.39757 4.64816
-2.07195 -0.39757 4.64816
-2.07195 -0.39757 4.64816
-2.07195 -0.39757 4.64816
-1.10539 -3.21193 4.57878
-1.10539 -3.21193 4.57878
-2.75175 -4.49237 5.65292
-2.75175 -4.49237 5.65292
-2.75175 -4.49237 5.65292
-2.75175 -4.49237 5.65292
-2.54088 -3.05366 4.24011
-2.54088 -3.05366 4.24011
-0.318198 -4.16207 3.60701
-0.318198 -4.16207 3.60701
-0.102995 -5.53494 2.89168
-0.102995 -5.53494 2.89168
-0.102995 -5.53494 2.89168
-0.0568864 -3.37613 0.592145
-1.29283 -3.41503 2.76617
-1.29283 -3.41503 2.76617
-0.151686 -1.30991 0.950568
-2.13738 -0.903868 3.01241
-2.13738 -0.903868 3.01241
-2.59977 2.03101 3.67354
-2.76769 3.41773 4.29022
-2.76769 3.41773 4.29022
-2.76769 3.41773 4.29022
-2.76769 3.41773 4.29022
-1.693 5.85464 2.49044
-2.59271 3.72405 3.99354
-2.59271 3.72405 3.99354
-3.67325 3.21875 4.58701
-3.67325 3.21875 4.58701
-3.67325 3.21875 4.58701
-3.67325 3.21875 4.58701
-5.94625 0.544677 1.79967
-5.94625 0.544677 1.79967
-8.08595 -0.382473 3.56651
-8.08595 -0.382473 3.56651
-8.08595 -0.382473 3.56651
-8.08595 -0.382473 3.56651
-7.89284 1.61676 3.00941
-7.89284 1.61676 3.00941
-7.89284 1.61676 3.00941
-7.89284 1.61676 3.00941
-5.61138 3.03634 3.50162
-5.61138 3.03634 3.50162
-5.61138 3.03634 3.50162
-5.80192 4.13765 2.55925
-5.80192 4.13765 2.55925
-5.80192 4.13765 2.55925
-5.80192 4.13765 2.55925
-5.5345 6.47529 1.84088
-4.2313 8.53553 3.72906
-2.35383 9.2512 5.52176
-2.35383 9.2512 5.52176
0.390726 10.0782 8.22987
2.69977 12.8895 9.64633
0.903067 11.7378 8.00827
1.59735 12.3598 10.897
1.59735 12.3598 10.897
-0.998264 11.71 8.15189
-3.86137 9.09722 6.31427
-3.86137 9.09722 6.31427
-3.86137 9.09722 6.31427
-2.09118 7.99238 7.74236
-3.36317 6.45205 5.77356
-1.17162 6.18765 7.03938
-1.17162 6.18765 7.03938
0.54472 7.91571 6.88907
3.01697 10.1981 8.24171
5.2714 10.7598 6.78527
2.9402 10.2376 7.87578
2.9402 10.2376 7.87578
2.9402 10.2376 7.87578
2.9402 10.2376 7.87578
2.9402 10.2376 7.87578
2.9402 10.2376 7.87578
2.9402 10.2376 7.87578
3.90943 7.84314 10.0706
3.38218 6.84655 9.88561
3.38218 6.84655 9.88561
3.37667 7.73503 7.30157
3.37667 7.73503 7.30157
2.04673 7.14551 4.37307
4.26512 5.88147 4.71932
4.26512 5.88147 4.71932
1.53321 4.30718 5.13391
-0.0869152 2.3141 7.75747
-1.08028 1.48535 5.19204
-1.08028 1.48535 5.19204
-1.37503 2.90789 2.48125
0.945552 0.0905282 5.16029
0.945552 0.0905282 5.16029
0.10443 -2.85657 4.89944
0.10443 -2.85657 4.89944
0.773546 -0.000809353 2.47836
0.620941 -0.377368 1.67742
0.620941 -0.377368 1.67742
0.620941 -0.377368 1.67742
-0.831655 1.97709 1.31956
0.794674 1.24331 0.311591
3.12045 1.11238 1.92188
3.12045 1.11238 1.92188
3.12045 1.11238 1.92188
3.12045 1.11238 1.92188
