#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2356    0.457989    0.453008     0.01264
        2357    0.482465    0.453021   0.0126347
        2358    0.631235    0.453096   0.0126295
        2359     0.38788    0.453069   0.0126242
        2360   0.0818725    0.452911   0.0126198
        2361    0.230954    0.452817   0.0126148
        2362    0.445361    0.452814   0.0126095
        2363    0.862049    0.452987   0.0126054
        2364    0.630096    0.453062   0.0126003
        2365    0.593828    0.453122   0.0125951
        2366    0.393596    0.453097   0.0125898
        2367    0.553942    0.453139   0.0125845
        2368    0.888497    0.453323   0.0125805
        2369    0.963344    0.453538   0.0125771
        2370    0.477825    0.453549   0.0125718
        2371    0.650676    0.453632   0.0125667
        2372    0.356281    0.453591   0.0125615
        2373     0.34443    0.453545   0.0125563
        2374    0.221459    0.453447   0.0125514
        2375   -0.034208    0.453242   0.0125478
        2376    0.154067    0.453116   0.0125431
        2377  -0.0278163    0.452913   0.0125395
        2378   -0.235514    0.452624   0.0125376
        2379  -0.0837714    0.452398   0.0125343
        2380    0.234182    0.452307   0.0125294
        2381   0.0564926    0.452141   0.0125252
        2382    0.403531     0.45212     0.01252
        2383    0.516189    0.452147   0.0125148
        2384    0.736275    0.452266   0.0125101
        2385    0.831382    0.452425   0.0125059
        2386    0.886134    0.452607   0.0125019
        2387     1.07393    0.452867   0.0124994
        2388    0.941224    0.453072   0.0124958
        2389     1.41101    0.453473    0.012497
        2390      1.3586    0.453851   0.0124976
        2391     1.52063    0.454298   0.0125003
        2392      1.2521    0.454631   0.0124995
        2393     1.50632    0.455071    0.012502
        2394     1.47425    0.455496    0.012504
        2395     1.29325    0.455846   0.0125037
        2396     1.09976    0.456115   0.0125014
        2397     1.07616    0.456374   0.0124988
        2398     1.21925    0.456692   0.0124977
        2399     1.07881    0.456951   0.0124951
        2400      1.0275    0.457189   0.0124922
        2401    0.916329     0.45738   0.0124885
        2402     1.13425    0.457662   0.0124864
        2403     1.16334    0.457955   0.0124847
        2404    0.848148    0.458118   0.0124806
        2405     1.00702    0.458346   0.0124775
        2406     0.72729    0.458458   0.0124728
        2407    0.773391    0.458589   0.0124683
        2408     0.80583    0.458733   0.0124639
        2409    0.680259    0.458825   0.0124591
        2410    0.808645     0.45897   0.0124548
        2411    0.612782    0.459034   0.0124498
        2412    0.721393    0.459142   0.0124451
        2413     0.51678    0.459166     0.01244
        2414    0.643411    0.459243    0.012435
        2415    0.708851    0.459346   0.0124303
        2416    0.434088    0.459336   0.0124252
        2417    0.106713     0.45919   0.0124209
        2418    0.480569    0.459199   0.0124158
        2419    0.209349    0.459095   0.0124111
        2420    0.301461     0.45903   0.0124061
        2421    0.457362    0.459029    0.012401
        2422    0.752245     0.45915   0.0123964
        2423    0.283404    0.459078   0.0123915
        2424   0.0154157    0.458895   0.0123878
        2425  0.00574304    0.458708   0.0123841
        2426  -0.0492648    0.458499   0.0123807
        2427    0.151764    0.458372   0.0123763
        2428    0.185336     0.45826   0.0123717
        2429    0.457036    0.458259   0.0123666
        2430    0.680005    0.458351   0.0123619
        2431    0.634313    0.458423    0.012357
        2432    0.643853    0.458499   0.0123521
        2433    0.468535    0.458503   0.0123471
        2434    0.662273    0.458587   0.0123423
        2435    0.217966    0.458488   0.0123376
        2436    0.139837    0.458357   0.0123332
        2437   0.0440719    0.458187   0.0123293
        2438     0.20799    0.458085   0.0123247
        2439    0.125005    0.457948   0.0123204
        2440    0.471597    0.457954   0.0123154
        2441    0.634907    0.458026   0.0123105
        2442    0.450476    0.458023   0.0123055
        2443    0.314086    0.457964   0.0123006
        2444   -0.192438    0.457698   0.0122984
        2445   -0.430807    0.457335   0.0122988
        2446   -0.688669    0.456866   0.0123027
        2447    -0.19156    0.456601   0.0123005
        2448   -0.226636    0.456322   0.0122986
        2449   -0.125824    0.456084   0.0122959
        2450   0.0112924    0.455903   0.0122922
        2451    0.188187    0.455794   0.0122877
        2452   0.0580199    0.455631   0.0122838
        2453   -0.341345    0.455307   0.0122831
        2454   -0.234128    0.455026   0.0122813
        2455    0.115301    0.454887    0.012277
        2456    0.401968    0.454866   0.0122721
        2457    0.551754    0.454905   0.0122671
        2458    0.381734    0.454875   0.0122622
        2459    0.410718    0.454857   0.0122572
        2460    0.642543    0.454934   0.0122525
        2461      0.3918    0.454908   0.0122475
        2462    0.087461    0.454759   0.0122434
        2463    0.207642    0.454658   0.0122389
        2464   -0.322603    0.454343    0.012238
        2465  -0.0573976    0.454135   0.0122348
        2466   -0.403393    0.453788   0.0122347
        2467     0.16408     0.45367   0.0122304
        2468   0.0799566    0.453519   0.0122263
        2469  -0.0990388    0.453295   0.0122234
        2470    0.116958    0.453159   0.0122192
        2471    0.334415    0.453111   0.0122144
        2472   0.0450618    0.452946   0.0122106
        2473  -0.0986169    0.452723   0.0122077
        2474    0.426311    0.452712   0.0122027
        2475    0.547485     0.45275   0.0121979
        2476     1.04319    0.452989   0.0121953
        2477    0.960087    0.453194   0.0121921
        2478    0.305642    0.453134   0.0121873
        2479    0.295341     0.45307   0.0121825
        2480    0.469053    0.453077   0.0121776
        2481    0.524645    0.453106   0.0121728
        2482    0.648933    0.453185   0.0121681
        2483    0.765772     0.45331   0.0121639
        2484    0.832044    0.453463   0.0121599
        2485    0.534387    0.453495   0.0121551
        2486     0.46126    0.453499   0.0121502
        2487    0.364892    0.453463   0.0121453
        2488    0.300157    0.453401   0.0121406
        2489    0.482173    0.453413   0.0121357
        2490    0.753622    0.453533   0.0121315
        2491     0.88972    0.453709   0.0121279
        2492     1.09234    0.453965   0.0121257
        2493    0.602275    0.454024    0.012121
        2494   0.0950187     0.45388    0.012117
        2495  -0.0118555    0.453694   0.0121136
        2496  -0.0245117    0.453502   0.0121102
        2497   -0.111058    0.453276   0.0121075
        2498   -0.469509    0.452907   0.0121083
        2499   -0.193804    0.452648   0.0121062
        2500    -0.25952    0.452363   0.0121047
        2501   -0.172745    0.452113   0.0121024
        2502   -0.449669    0.451753    0.012103
        2503    -0.24037    0.451476   0.0121013
        2504    0.218022    0.451383   0.0120968
        2505     0.15875    0.451266   0.0120926
        2506     0.34309    0.451223   0.0120878
        2507    0.701705    0.451323   0.0120834
        2508    0.591709    0.451379   0.0120787
        2509    0.435527    0.451372   0.0120739
        2510    0.136316    0.451247   0.0120697
        2511     0.23823    0.451162   0.0120652
        2512   0.0818753    0.451015   0.0120613
        2513    0.466982    0.451021   0.0120565
        2514    0.124764    0.450892   0.0120524
        2515  -0.0948506    0.450675   0.0120496
        2516    0.333702    0.450628   0.0120449
        2517    0.015236    0.450455   0.0120413
        2518    0.204752    0.450358    0.012037
        2519    0.266393    0.450285   0.0120324
        2520    0.441318    0.450281   0.0120276
        2521    0.629684    0.450352   0.0120231
        2522    0.497186    0.450371   0.0120183
        2523    0.673066    0.450459   0.0120139
        2524    0.911432    0.450642   0.0120105
        2525     1.03936    0.450875    0.012008
        2526     1.24362    0.451189   0.0120074
        2527      1.1373     0.45146   0.0120057
        2528    0.631884    0.451532   0.0120011
        2529    0.585049    0.451584   0.0119965
        2530    0.258221    0.451508    0.011992
        2531     0.44643    0.451506   0.0119873
        2532   -0.107744    0.451285   0.0119846
        2533   -0.632568    0.450857   0.0119875
        2534   -0.274299    0.450571   0.0119862
        2535   -0.324959    0.450265   0.0119853
        2536    0.219805    0.450174    0.011981
        2537    0.872253     0.45034   0.0119774
        2538    0.977612    0.450548   0.0119745
        2539    0.559584    0.450591   0.0119698
        2540    0.951278    0.450788   0.0119667
        2541     1.08633    0.451038   0.0119646
        2542     1.00269    0.451255   0.0119619
        2543     1.14036    0.451526   0.0119603
        2544      1.2225    0.451829   0.0119594
        2545     1.45294    0.452223   0.0119612
        2546    0.795689    0.452358   0.0119572
        2547    0.857551    0.452517   0.0119536
        2548     0.87963    0.452684   0.0119501
        2549     1.06113    0.452923   0.0119478
        2550    0.929986     0.45311   0.0119446
        2551    0.850145    0.453266   0.0119409
        2552    0.904122    0.453443   0.0119375
        2553    0.717961    0.453546   0.0119333
        2554    0.540464     0.45358   0.0119287
        2555    0.532561    0.453611    0.011924
        2556    0.435423    0.453604   0.0119194
        2557     1.07148    0.453846   0.0119172
        2558     1.18659    0.454132   0.0119159
        2559     1.09817    0.454384   0.0119139
        2560    0.527125    0.454412   0.0119093
        2561    0.391863    0.454388   0.0119047
        2562    0.733753    0.454497   0.0119006
        2563    0.485306    0.454509   0.0118959
        2564    0.564059    0.454552   0.0118914
        2565    0.653876    0.454629    0.011887
        2566     0.46878    0.454635   0.0118823
        2567    0.411926    0.454618   0.0118777
        2568    0.264192    0.454544   0.0118733
        2569     0.90542    0.454719     0.01187
        2570     1.07515    0.454961   0.0118678
        2571    0.699843    0.455056   0.0118636
        2572    0.720874    0.455159   0.0118594
        2573    0.519317    0.455184   0.0118549
        2574    0.789652    0.455314    0.011851
        2575     1.03284    0.455539   0.0118485
        2576     1.18551    0.455822   0.0118473
        2577    0.600418    0.455878   0.0118428
        2578    0.509063    0.455899   0.0118382
        2579    0.325163    0.455848   0.0118338
        2580      0.2871    0.455783   0.0118294
        2581    0.170738    0.455672   0.0118253
        2582    0.149257    0.455554   0.0118213
        2583    0.290684     0.45549   0.0118169
        2584     0.50562    0.455509   0.0118123
        2585    0.929631    0.455693   0.0118092
        2586       1.385    0.456052   0.0118101
        2587     1.30978    0.456382   0.0118101
        2588     1.29762    0.456707     0.01181
        2589     1.50513    0.457112   0.0118124
        2590     1.39644    0.457475   0.0118134
        2591    0.921098    0.457654   0.0118102
        2592     1.04477     0.45788   0.0118078
        2593     1.41176    0.458248    0.011809
        2594     1.34262    0.458589   0.0118094
        2595     1.15581    0.458857   0.0118079
        2596     1.00187    0.459067   0.0118052
        2597    0.582313    0.459114   0.0118007
        2598    0.381371    0.459084   0.0117962
        2599    0.527993    0.459111   0.0117917
        2600    0.341123    0.459065   0.0117873
        2601    0.791269    0.459193   0.0117834
        2602     0.89242     0.45936   0.0117801
        2603    0.989894    0.459563   0.0117773
        2604    0.882051    0.459726   0.0117739
        2605    0.913219      0.4599   0.0117707
        2606    0.835856    0.460044   0.0117671
        2607    0.340834    0.459998   0.0117626
        2608     0.05034    0.459841   0.0117592
        2609  -0.0236886    0.459656   0.0117561
        2610  -0.0924719    0.459444   0.0117535
        2611 -0.00871111    0.459265   0.0117504
        2612    0.280871    0.459197   0.0117461
        2613    0.623795     0.45926   0.0117418
        2614    0.462947    0.459261   0.0117373
        2615    0.628589    0.459326    0.011733
        2616    0.544971    0.459359   0.0117285
        2617    0.711842    0.459455   0.0117244
        2618    0.923402    0.459632   0.0117213
        2619    0.565772    0.459673   0.0117169
        2620    0.873032    0.459831   0.0117135
        2621    0.906221    0.460001   0.0117103
        2622     0.68936    0.460088   0.0117061
        2623    0.518785    0.460111   0.0117017
        2624    0.327236     0.46006   0.0116973
        2625    0.566657    0.460101   0.0116929
        2626    0.667817     0.46018   0.0116887
        2627    0.953173    0.460367   0.0116858
        2628    0.653104    0.460441   0.0116816
        2629    0.802894    0.460571   0.0116779
        2630    0.536504      0.4606   0.0116735
        2631    0.696099    0.460689   0.0116694
        2632    0.866107    0.460843    0.011666
        2633    0.796362    0.460971   0.0116622
        2634    0.813871    0.461105   0.0116586
        2635    0.973576    0.461299   0.0116558
        2636    0.607144    0.461355   0.0116515
        2637    0.428837    0.461342   0.0116471
        2638     0.41324    0.461324   0.0116427
        2639    0.208702    0.461228   0.0116386
        2640    0.603541    0.461282   0.0116344
        2641    0.752259    0.461393   0.0116305
        2642     1.11955    0.461642   0.0116287
        2643     1.30106    0.461959   0.0116287
        2644    0.904556    0.462127   0.0116255
        2645    0.961921    0.462316   0.0116226
        2646     0.53487    0.462343   0.0116183
        2647     1.13068    0.462595   0.0116166
        2648      1.0418    0.462814   0.0116143
        2649    0.888943    0.462975    0.011611
        2650      0.9966    0.463176   0.0116084
        2651    0.736096    0.463279   0.0116045
        2652    0.796318    0.463405   0.0116008
        2653    0.193381    0.463303   0.0115968
        2654    0.709641    0.463396   0.0115928
        2655    0.351722    0.463354   0.0115885
        2656     0.22005    0.463262   0.0115845
        2657    0.457606     0.46326   0.0115802
        2658    0.355039     0.46322   0.0115759
        2659    0.380268    0.463188   0.0115716
        2660    0.525582    0.463212   0.0115673
        2661    0.246997    0.463131   0.0115632
        2662   0.0903098     0.46299   0.0115597
        2663    0.226089    0.462901   0.0115557
        2664    0.649842    0.462972   0.0115516
        2665    0.334231    0.462923   0.0115474
        2666    0.312442    0.462867   0.0115432
        2667      0.1671    0.462756   0.0115394
        2668    0.318261    0.462702   0.0115352
        2669  -0.0371129    0.462515   0.0115324
        2670   -0.245178     0.46225   0.0115311
        2671  -0.0551798    0.462056   0.0115284
        2672    0.100349     0.46192   0.0115249
        2673  -0.0130708    0.461743   0.0115219
        2674  0.00268857    0.461571   0.0115189
        2675    0.252242    0.461493   0.0115149
        2676    0.381854    0.461463   0.0115106
        2677    0.202144    0.461366   0.0115067
        2678    0.270864    0.461295   0.0115026
        2679   0.0452531     0.46114   0.0114994
        2680   -0.152211    0.460911   0.0114974
        2681   0.0671925    0.460764    0.011494
        2682   -0.114209     0.46055   0.0114917
        2683  0.00386785    0.460379   0.0114887
        2684    0.101644    0.460246   0.0114852
        2685     0.27791    0.460178   0.0114811
        2686    0.495901    0.460191   0.0114769
        2687    0.278129    0.460123   0.0114728
        2688   0.0276153    0.459963   0.0114697
        2689    -0.28326    0.459686   0.0114687
        2690   0.0905455    0.459549   0.0114653
        2691     0.42717    0.459537    0.011461
        2692    0.880835    0.459693   0.0114578
        2693    0.802426    0.459821   0.0114543
        2694     0.91255    0.459989   0.0114513
        2695    0.809744    0.460118   0.0114478
        2696    0.469115    0.460122   0.0114435
        2697    0.232304    0.460037   0.0114396
        2698    0.101264    0.459904   0.0114361
        2699   -0.206639    0.459657   0.0114345
        2700   -0.159608    0.459428   0.0114326
        2701   -0.592471    0.459039    0.011435
        2702  -0.0374103    0.458855   0.0114322
        2703   0.0852093    0.458717   0.0114289
        2704     0.20578    0.458623    0.011425
        2705    0.110921    0.458495   0.0114215
        2706   -0.269227    0.458226   0.0114205
        2707   -0.161663    0.457997   0.0114185
        2708    0.280211    0.457931   0.0114145
        2709     0.24614    0.457853   0.0114106
        2710    0.123772     0.45773    0.011407
        2711    0.160779     0.45762   0.0114033
        2712    0.410346    0.457603   0.0113991
        2713    0.428588    0.457592   0.0113949
        2714    0.439931    0.457585   0.0113907
        2715    0.328095    0.457538   0.0113866
        2716    0.120958    0.457414   0.0113831
        2717    0.049751    0.457264   0.0113799
        2718    0.111071    0.457136   0.0113765
        2719   0.0759762    0.456996   0.0113731
        2720   0.0821842    0.456858   0.0113698
        2721   0.0836836    0.456721   0.0113664
        2722    0.239173    0.456641   0.0113625
        2723    0.502908    0.456658   0.0113584
        2724    0.125515    0.456537   0.0113549
        2725   -0.120386    0.456325   0.0113527
        2726   -0.430354       0.456   0.0113532
        2727  -0.0481054    0.455815   0.0113505
        2728    0.264787    0.455745   0.0113466
        2729   -0.255327    0.455484   0.0113454
        2730  -0.0116457    0.455313   0.0113425
        2731    0.247039    0.455237   0.0113386
        2732    0.140828    0.455122   0.0113351
        2733   -0.106735    0.454916   0.0113328
        2734  -0.0631074    0.454727   0.0113302
        2735   -0.109722     0.45452    0.011328
        2736   -0.443737    0.454192   0.0113286
        2737  -0.0620027    0.454003    0.011326
        2738    -0.21404    0.453759   0.0113245
        2739   0.0635383    0.453617   0.0113213
        2740  -0.0624361    0.453429   0.0113187
        2741   -0.101777    0.453226   0.0113164
        2742    0.282953    0.453164   0.0113124
        2743    0.306598    0.453111   0.0113084
        2744  -0.0508141    0.452927   0.0113058
        2745   0.0763465     0.45279   0.0113025
        2746   -0.170646    0.452563   0.0113007
        2747    0.277166    0.452499   0.0112967
        2748    0.323842    0.452452   0.0112927
        2749    0.170701     0.45235   0.0112891
        2750    0.384289    0.452325    0.011285
        2751    0.554762    0.452362    0.011281
        2752    0.799586    0.452488   0.0112776
        2753    0.707184    0.452581   0.0112738
        2754    0.759486    0.452692   0.0112703
        2755    0.061324     0.45255   0.0112671
        2756   -0.173662    0.452323   0.0112653
        2757   -0.160654    0.452101   0.0112634
        2758    0.354633    0.452065   0.0112594
        2759    0.617182    0.452125   0.0112555
        2760    0.655662    0.452199   0.0112516
        2761    0.891054    0.452358   0.0112487
        2762    0.337618    0.452316   0.0112447
        2763    0.481149    0.452327   0.0112406
        2764    0.297048     0.45227   0.0112367
        2765    0.372976    0.452242   0.0112327
        2766   0.0998209    0.452114   0.0112293
        2767 -0.00779313    0.451948   0.0112265
        2768   -0.247428    0.451695   0.0112253
        2769   -0.307157    0.451421   0.0112246
        2770    0.438908    0.451417   0.0112205
        2771    0.625339     0.45148   0.0112167
        2772     0.85905    0.451627   0.0112136
        2773    0.899063    0.451788   0.0112107
        2774    0.597617    0.451841   0.0112068
        2775    0.162479    0.451736   0.0112032
        2776   0.0402311    0.451588   0.0112002
        2777    0.214179    0.451503   0.0111965
        2778    0.339926    0.451462   0.0111925
        2779    0.490214    0.451476   0.0111885
        2780    0.667062    0.451554   0.0111847
        2781    0.705564    0.451645   0.0111811
        2782    0.786265    0.451766   0.0111777
        2783    0.914746    0.451932   0.0111749
        2784    0.984345    0.452123   0.0111725
        2785    0.531245    0.452152   0.0111686
        2786    0.343059    0.452112   0.0111646
        2787    0.192514    0.452019    0.011161
        2788    0.581799    0.452066   0.0111571
        2789    0.339604    0.452026   0.0111532
        2790    0.267317    0.451959   0.0111494
        2791    0.876155    0.452111   0.0111464
        2792    0.841405    0.452251   0.0111433
        2793    0.625395    0.452313   0.0111395
        2794    0.523049    0.452338   0.0111355
        2795    0.860516    0.452484   0.0111325
        2796    0.591741    0.452534   0.0111286
        2797     0.14032    0.452422   0.0111252
        2798  -0.0490031    0.452243   0.0111227
        2799 -0.00517116     0.45208   0.0111199
        2800  -0.0372896    0.451905   0.0111173
        2801    0.223331    0.451823   0.0111136
        2802    0.444566    0.451821   0.0111097
        2803    0.451113     0.45182   0.0111057
        2804    0.468582    0.451826   0.0111017
        2805    0.245487    0.451753    0.011098
        2806    0.342337    0.451714   0.0110941
        2807    0.439633     0.45171   0.0110902
        2808    0.807269    0.451836    0.011087
        2809    0.182563     0.45174   0.0110834
        2810    0.387867    0.451718   0.0110795
        2811    0.230729    0.451639   0.0110758
        2812     0.51801    0.451663   0.0110719
        2813      0.3806    0.451637    0.011068
        2814     0.44963    0.451637   0.0110641
        2815   0.0951294     0.45151   0.0110609
        2816   -0.028953    0.451339   0.0110583
        2817    0.162864    0.451237   0.0110548
        2818    0.346643      0.4512    0.011051
        2819   -0.121611    0.450997   0.0110489
        2820   -0.126489    0.450792   0.0110469
        2821   -0.099289    0.450597   0.0110447
        2822   -0.280394    0.450338   0.0110438
        2823   -0.090683    0.450146   0.0110416
        2824  -0.0967312    0.449952   0.0110394
        2825    -0.22427    0.449714    0.011038
        2826  -0.0567425    0.449535   0.0110356
        2827  -0.0989289    0.449341   0.0110334
        2828     0.06359    0.449204   0.0110303
        2829   -0.311037    0.448935   0.0110297
        2830    0.140222    0.448826   0.0110263
        2831   0.0404149    0.448682   0.0110234
        2832    0.132044     0.44857   0.0110201
        2833  -0.0577092    0.448392   0.0110176
        2834    0.202216    0.448305   0.0110141
        2835    0.243457    0.448232   0.0110104
        2836    0.676539    0.448313   0.0110068
        2837    0.506893    0.448334    0.011003
        2838    0.374529    0.448308   0.0109991
        2839    0.296087    0.448254   0.0109954
        2840    0.397795    0.448236   0.0109915
        2841    0.547865    0.448271   0.0109877
        2842    0.394551    0.448252   0.0109839
        2843    0.301584    0.448201   0.0109801
        2844   0.0218404    0.448051   0.0109773
        2845   0.0262329    0.447903   0.0109744
        2846    0.676024    0.447983   0.0109709
        2847    0.763112    0.448093   0.0109676
        2848    0.909964    0.448256   0.0109649
        2849    0.835523    0.448392   0.0109619
        2850    0.398222    0.448374   0.0109581
        2851   0.0130272    0.448221   0.0109553
        2852   -0.155697     0.44801   0.0109535
        2853   0.0926269    0.447885   0.0109504
        2854   -0.298822    0.447623   0.0109497
        2855   -0.466279    0.447303   0.0109505
        2856   0.0960922     0.44718   0.0109474
        2857   -0.219804    0.446947    0.010946
        2858  -0.0135118    0.446786   0.0109434
        2859     0.33002    0.446745   0.0109396
        2860    0.380184    0.446722   0.0109358
        2861   0.0243437    0.446574    0.010933
        2862    0.115671    0.446458   0.0109298
        2863    0.068292    0.446326   0.0109268
        2864    0.455779     0.44633    0.010923
        2865    0.545846    0.446364   0.0109192
        2866    0.103992    0.446245    0.010916
        2867    0.601799    0.446299   0.0109124
        2868    0.621684     0.44636   0.0109087
        2869    0.496163    0.446378   0.0109049
        2870    0.304947    0.446328   0.0109013
        2871    0.449369    0.446329   0.0108975
        2872    0.591704     0.44638   0.0108938
        2873    0.306042    0.446331   0.0108901
        2874    0.183393     0.44624   0.0108867
        2875   -0.188717    0.446019   0.0108852
        2876   -0.390668    0.445728   0.0108853
        2877   -0.642407     0.44535    0.010888
        2878   -0.535668    0.445009   0.0108896
        2879   -0.950697    0.444524   0.0108966
        2880   -0.507378    0.444193   0.0108978
        2881   -0.618897    0.443824   0.0109003
        2882  -0.0810035    0.443642    0.010898
        2883      0.2547    0.443577   0.0108944
        2884    0.267501    0.443516   0.0108908
        2885   0.0810048     0.44339   0.0108878
        2886  -0.0287201    0.443227   0.0108852
        2887   0.0989472    0.443107   0.0108821
        2888   -0.226867    0.442875   0.0108808
        2889   -0.247129    0.442636   0.0108797
        2890   0.0190053     0.44249   0.0108769
        2891  -0.0432076    0.442322   0.0108744
        2892   -0.285397     0.44207   0.0108736
        2893   -0.204597    0.441847   0.0108721
        2894   0.0689513    0.441718   0.0108691
        2895  -0.0379111    0.441552   0.0108666
        2896   0.0276997    0.441409   0.0108638
        2897   0.0292492    0.441267    0.010861
        2898    0.143307    0.441164   0.0108578
        2899    0.155432    0.441066   0.0108545
        2900    0.362982    0.441039   0.0108507
        2901    0.463326    0.441046    0.010847
        2902    0.552431    0.441085   0.0108433
        2903    0.271327    0.441026   0.0108398
        2904    0.197754    0.440943   0.0108364
        2905    0.159375    0.440846   0.0108331
        2906    0.153938    0.440747   0.0108298
        2907    0.237217    0.440677   0.0108263
        2908    0.279574    0.440621   0.0108227
        2909    0.407959     0.44061    0.010819
        2910    0.314662    0.440567   0.0108154
        2911  -0.0640774    0.440394    0.010813
        2912  -0.0683221    0.440219   0.0108107
        2913    0.261945    0.440158   0.0108072
        2914    0.356113    0.440129   0.0108035
        2915    0.578243    0.440176   0.0107999
        2916    0.252088    0.440112   0.0107964
        2917    0.114541        0.44   0.0107933
        2918   -0.397256    0.439713   0.0107934
        2919   -0.206863    0.439492    0.010792
        2920   -0.343321    0.439224   0.0107916
        2921   -0.158357    0.439019   0.0107898
        2922   -0.396341    0.438733   0.0107899
        2923   -0.266728    0.438492   0.0107889
        2924   -0.106609    0.438305   0.0107869
        2925    0.106241    0.438192   0.0107838
        2926     0.55541    0.438232   0.0107802
        2927    0.261441    0.438171   0.0107767
        2928    0.648008    0.438243   0.0107732
        2929     0.32401    0.438204   0.0107696
        2930    0.553517    0.438243    0.010766
        2931    0.536911    0.438277   0.0107624
        2932    0.707597    0.438369   0.0107591
        2933     1.05448    0.438579   0.0107575
        2934       1.047    0.438786   0.0107558
        2935    0.438641    0.438786   0.0107521
        2936    0.418627     0.43878   0.0107485
        2937    0.272241    0.438723    0.010745
        2938    0.253606     0.43866   0.0107415
        2939    0.194291    0.438577   0.0107382
        2940    0.455299    0.438582   0.0107345
        2941    0.773948    0.438696   0.0107315
        2942    0.958537    0.438873   0.0107293
        2943     0.85533    0.439015   0.0107266
        2944    0.618687    0.439076   0.0107231
        2945    0.354439    0.439047   0.0107195
        2946    0.023271    0.438906   0.0107168
        2947    0.229384    0.438835   0.0107134
        2948  -0.0290963    0.438676   0.0107109
        2949   0.0400814    0.438541   0.0107082
        2950    0.180099    0.438453   0.0107049
        2951    0.558907    0.438494   0.0107013
        2952    0.962092    0.438671   0.0106992
        2953    0.745906    0.438775   0.0106961
        2954    0.971225    0.438956    0.010694
        2955    0.977121    0.439138   0.0106919
        2956     1.04769    0.439344   0.0106903
        2957     1.24004    0.439614   0.0106901
        2958    0.686813    0.439698   0.0106868
        2959    0.886767    0.439849   0.0106842
        2960     1.09882    0.440072   0.0106829
        2961     1.43252    0.440407   0.0106846
        2962     1.25523    0.440682   0.0106845
        2963    0.923922    0.440845   0.0106822
        2964     1.23968    0.441115    0.010682
        2965     1.36197    0.441425   0.0106829
        2966     1.41203    0.441752   0.0106843
        2967     1.25368    0.442026   0.0106842
        2968    0.798721    0.442146   0.0106813
        2969    0.935988    0.442313    0.010679
        2970     1.18021    0.442561   0.0106783
        2971     1.13093    0.442793   0.0106772
        2972    0.994092    0.442978   0.0106752
        2973     1.37014     0.44329   0.0106762
        2974    0.784319    0.443405   0.0106732
        2975    0.368563     0.44338   0.0106696
        2976    0.202597    0.443299   0.0106663
        2977    0.531311    0.443328   0.0106628
        2978     0.23267    0.443257   0.0106595
        2979    0.105889    0.443144   0.0106565
        2980  -0.0275782    0.442986   0.0106541
        2981   -0.410303      0.4427   0.0106543
        2982   -0.592873    0.442353   0.0106564
        2983   -0.495884    0.442038   0.0106575
        2984    0.273081    0.441982   0.0106541
        2985    0.232762    0.441912   0.0106507
        2986    0.570221    0.441954   0.0106473
        2987    0.525588    0.441982   0.0106437
        2988    0.557705    0.442021   0.0106402
        2989    0.712738    0.442112   0.0106371
        2990    0.344832    0.442079   0.0106336
        2991    0.142541    0.441979   0.0106305
        2992    0.229996    0.441908   0.0106272
        2993    0.356495     0.44188   0.0106236
        2994    0.606181    0.441935   0.0106202
        2995    0.627239    0.441996   0.0106169
        2996    0.768264    0.442105   0.0106139
        2997    0.441808    0.442105   0.0106103
        2998    0.526393    0.442133   0.0106068
        2999    0.185446    0.442048   0.0106036
        3000    0.727112    0.442143   0.0106005
        3001    0.610821    0.442199   0.0105972
        3002     1.11953    0.442425    0.010596
        3003     1.05315    0.442628   0.0105945
        3004    0.929972     0.44279   0.0105922
        3005    0.384911    0.442771   0.0105887
        3006    0.488539    0.442786   0.0105851
        3007    0.564782    0.442827   0.0105817
        3008    0.679584    0.442905   0.0105785
        3009    0.775545    0.443016   0.0105755
        3010      0.5361    0.443047   0.0105721
        3011    0.853326    0.443183   0.0105694
        3012    0.346224    0.443151    0.010566
        3013    0.738916    0.443249   0.0105629
        3014    0.460156    0.443255   0.0105594
        3015    0.239033    0.443187   0.0105561
        3016   -0.168314    0.442984   0.0105546
        3017  -0.0759214    0.442812   0.0105525
        3018   -0.194602    0.442601   0.0105511
        3019    0.176663    0.442513    0.010548
        3020  -0.0371306    0.442354   0.0105457
        3021   0.0360021     0.44222   0.0105431
        3022    0.163268    0.442127     0.01054
        3023    0.471492    0.442137   0.0105365
        3024    0.242541    0.442071   0.0105332
        3025    0.515511    0.442095   0.0105298
        3026    0.244941     0.44203   0.0105265
        3027    0.491094    0.442046    0.010523
        3028     0.26598    0.441988   0.0105197
        3029    0.499089    0.442007   0.0105162
        3030    0.700665    0.442093   0.0105131
        3031     1.16043    0.442329   0.0105123
        3032     1.22556    0.442588    0.010512
        3033     1.46287    0.442924   0.0105139
        3034    0.703549     0.44301   0.0105108
        3035     0.51523    0.443034   0.0105074
        3036    0.628192    0.443095   0.0105041
        3037    0.453032    0.443098   0.0105006
        3038    0.175224     0.44301   0.0104976
        3039    0.559095    0.443048   0.0104942
        3040    0.533821    0.443078   0.0104908
        3041     0.76069    0.443182   0.0104878
        3042    0.869724    0.443323   0.0104853
        3043     1.02008    0.443512   0.0104836
        3044    0.959348    0.443682   0.0104815
        3045    0.806439    0.443801   0.0104788
        3046    0.931366    0.443961   0.0104765
